#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
983	9.830000e-02	-4.865000e-04	-4.653957e+05	4.653906e+05	1.609531e+02	1.609933e+02	9.902308e-05
984	9.840000e-02	-4.870000e-04	-4.651395e+05	4.651537e+05	1.611854e+02	1.612260e+02	9.996879e-05
985	9.850000e-02	-4.875000e-04	-4.648997e+05	4.648934e+05	1.614176e+02	1.614585e+02	9.986353e-05
986	9.860000e-02	-4.880000e-04	-4.646487e+05	4.646532e+05	1.616496e+02	1.616909e+02	1.013036e-04
987	9.870000e-02	-4.885000e-04	-4.643917e+05	4.643922e+05	1.618816e+02	1.619232e+02	1.002314e-04
988	9.880000e-02	-4.890000e-04	-4.641449e+05	4.641483e+05	1.621134e+02	1.621554e+02	1.003953e-04
989	9.890000e-02	-4.895000e-04	-4.638876e+05	4.638815e+05	1.623450e+02	1.623874e+02	1.028706e-04
990	9.900000e-02	-4.900000e-04	-4.636186e+05	4.636391e+05	1.625766e+02	1.626193e+02	1.028869e-04
991	9.910000e-02	-4.905000e-04	-4.633542e+05	4.633344e+05	1.628079e+02	1.628511e+02	1.049347e-04
992	9.920000e-02	-4.910000e-04	-4.630708e+05	4.630793e+05	1.630392e+02	1.630827e+02	1.068450e-04
993	9.930000e-02	-4.915000e-04	-4.627944e+05	4.628000e+05	1.632703e+02	1.633142e+02	1.045012e-04
994	9.940000e-02	-4.920000e-04	-4.625422e+05	4.625379e+05	1.635012e+02	1.635456e+02	1.035799e-04
995	9.950000e-02	-4.925000e-04	-4.622771e+05	4.622799e+05	1.637321e+02	1.637768e+02	1.070598e-04
996	9.960000e-02	-4.930000e-04	-4.619942e+05	4.620028e+05	1.639628e+02	1.640079e+02	1.057228e-04
997	9.970000e-02	-4.935000e-04	-4.617445e+05	4.617347e+05	1.641933e+02	1.642389e+02	1.045631e-04
998	9.980000e-02	-4.940000e-04	-4.614664e+05	4.614788e+05	1.644238e+02	1.644697e+02	1.048325e-04
999	9.990000e-02	-4.945000e-04	-4.612168e+05	4.612179e+05	1.646541e+02	1.647004e+02	1.048349e-04
1000	1.000000e-01	-4.950000e-04	-4.609467e+05	4.609486e+05	1.648843e+02	1.649310e+02	1.065731e-04
1001	1.001000e-01	-4.955000e-04	-4.606722e+05	4.606807e+05	1.651143e+02	1.651614e+02	1.080317e-04
1002	1.002000e-01	-4.960000e-04	-4.604107e+05	4.604006e+05	1.653442e+02	1.653917e+02	1.081519e-04
1003	1.003000e-01	-4.965000e-04	-4.601295e+05	4.601495e+05	1.655740e+02	1.656219e+02	1.077143e-04
1004	1.004000e-01	-4.970000e-04	-4.598678e+05	4.598618e+05	1.658036e+02	1.658519e+02	1.093495e-04
1005	1.005000e-01	-4.975000e-04	-4.595881e+05	4.595951e+05	1.660331e+02	1.660818e+02	1.099513e-04
1006	1.006000e-01	-4.980000e-04	-4.593294e+05	4.593305e+05	1.662625e+02	1.663116e+02	1.092610e-04
1007	1.007000e-01	-4.985000e-04	-4.590607e+05	4.590715e+05	1.664917e+02	1.665412e+02	1.084575e-04
1008	1.008000e-01	-4.990000e-04	-4.587979e+05	4.587933e+05	1.667208e+02	1.667707e+02	1.090979e-04
1009	1.009000e-01	-4.995000e-04	-4.585220e+05	4.585349e+05	1.669497e+02	1.670001e+02	1.130955e-04
1010	1.010000e-01	-5.000000e-04	-4.582424e+05	4.582330e+05	1.671785e+02	1.672293e+02	1.163210e-04
1011	1.011000e-01	-5.005000e-04	-4.579564e+05	4.579654e+05	1.674071e+02	1.674584e+02	1.175207e-04
1012	1.012000e-01	-5.010000e-04	-4.576694e+05	4.576724e+05	1.676355e+02	1.676873e+02	1.193809e-04
1013	1.013000e-01	-5.015000e-04	-4.573794e+05	4.573843e+05	1.678638e+02	1.679161e+02	1.203463e-04
1014	1.014000e-01	-5.020000e-04	-4.570797e+05	4.570866e+05	1.680920e+02	1.681448e+02	1.217061e-04
1015	1.015000e-01	-5.025000e-04	-4.567922e+05	4.567933e+05	1.683200e+02	1.683733e+02	1.224257e-04
1016	1.016000e-01	-5.030000e-04	-4.564783e+05	4.564835e+05	1.685479e+02	1.686016e+02	1.231197e-04
1017	1.017000e-01	-5.035000e-04	-4.561774e+05	4.561851e+05	1.687756e+02	1.688298e+02	1.211625e-04
1018	1.018000e-01	-5.040000e-04	-4.558780e+05	4.558777e+05	1.690031e+02	1.690579e+02	1.244734e-04
1019	1.019000e-01	-5.045000e-04	-4.555816e+05	4.555963e+05	1.692305e+02	1.692857e+02	1.240900e-04
1020	1.020000e-01	-5.050000e-04	-4.552882e+05	4.552824e+05	1.694578e+02	1.695135e+02	1.248158e-04
1021	1.021000e-01	-5.055000e-04	-4.549801e+05	4.549981e+05	1.696849e+02	1.697411e+02	1.248000e-04
1022	1.022000e-01	-5.060000e-04	-4.546905e+05	4.546900e+05	1.699118e+02	1.699686e+02	1.217231e-04
1023	1.023000e-01	-5.065000e-04	-4.543850e+05	4.543904e+05	1.701386e+02	1.701959e+02	1.220862e-04
1024	1.024000e-01	-5.070000e-04	-4.540838e+05	4.540952e+05	1.703653e+02	1.704230e+02	1.213825e-04
1025	1.025000e-01	-5.075000e-04	-4.537921e+05	4.537960e+05	1.705918e+02	1.706500e+02	1.194824e-04
1026	1.026000e-01	-5.080000e-04	-4.534950e+05	4.535043e+05	1.708182e+02	1.708769e+02	1.203547e-04
1027	1.027000e-01	-5.085000e-04	-4.531950e+05	4.531946e+05	1.710444e+02	1.711036e+02	1.215710e-04
1028	1.028000e-01	-5.090000e-04	-4.529025e+05	4.529058e+05	1.712704e+02	1.713301e+02	1.243735e-04
1029	1.029000e-01	-5.095000e-04	-4.525938e+05	4.526026e+05	1.714963e+02	1.715565e+02	1.220767e-04
1030	1.030000e-01	-5.100000e-04	-4.523129e+05	4.523264e+05	1.717221e+02	1.717828e+02	1.208502e-04
1031	1.031000e-01	-5.105000e-04	-4.520234e+05	4.520127e+05	1.719477e+02	1.720089e+02	1.234968e-04
1032	1.032000e-01	-5.110000e-04	-4.517197e+05	4.517419e+05	1.721732e+02	1.722349e+02	1.253176e-04
1033	1.033000e-01	-5.115000e-04	-4.514318e+05	4.514173e+05	1.723985e+02	1.724607e+02	1.258501e-04
1034	1.034000e-01	-5.120000e-04	-4.511189e+05	4.511269e+05	1.726236e+02	1.726864e+02	1.258029e-04
1035	1.035000e-01	-5.125000e-04	-4.508140e+05	4.508278e+05	1.728486e+02	1.729119e+02	1.242583e-04
1036	1.036000e-01	-5.130000e-04	-4.505312e+05	4.505180e+05	1.730734e+02	1.731373e+02	1.235818e-04
1037	1.037000e-01	-5.135000e-04	-4.502196e+05	4.502387e+05	1.732982e+02	1.733625e+02	1.245449e-04
1038	1.038000e-01	-5.140000e-04	-4.499284e+05	4.499302e+05	1.735227e+02	1.735875e+02	1.225928e-04
1039	1.039000e-01	-5.145000e-04	-4.496232e+05	4.496172e+05	1.737471e+02	1.738125e+02	1.258507e-04
1040	1.040000e-01	-5.150000e-04	-4.492996e+05	4.493138e+05	1.739713e+02	1.740372e+02	1.282081e-04
1041	1.041000e-01	-5.155000e-04	-4.489845e+05	4.489902e+05	1.741953e+02	1.742618e+02	1.279601e-04
1042	1.042000e-01	-5.160000e-04	-4.486608e+05	4.486543e+05	1.744192e+02	1.744863e+02	1.309498e-04
1043	1.043000e-01	-5.165000e-04	-4.483406e+05	4.483531e+05	1.746429e+02	1.747106e+02	1.357102e-04
1044	1.044000e-01	-5.170000e-04	-4.480005e+05	4.479976e+05	1.748665e+02	1.749347e+02	1.411077e-04
1045	1.045000e-01	-5.175000e-04	-4.476468e+05	4.476573e+05	1.750898e+02	1.751586e+02	1.460761e-04
1046	1.046000e-01	-5.180000e-04	-4.472656e+05	4.472790e+05	1.753129e+02	1.753824e+02	1.516149e-04
1047	1.047000e-01	-5.185000e-04	-4.468865e+05	4.468826e+05	1.755357e+02	1.756060e+02	1.598359e-04
1048	1.048000e-01	-5.190000e-04	-4.464831e+05	4.464866e+05	1.757584e+02	1.758294e+02	1.620006e-04
1049	1.049000e-01	-5.195000e-04	-4.460701e+05	4.460879e+05	1.759808e+02	1.760526e+02	1.625109e-04
1050	1.050000e-01	-5.200000e-04	-4.456717e+05	4.456719e+05	1.762030e+02	1.762755e+02	1.666178e-04
1051	1.051000e-01	-5.205000e-04	-4.452390e+05	4.452577e+05	1.764250e+02	1.764983e+02	1.699258e-04
1052	1.052000e-01	-5.210000e-04	-4.448231e+05	4.448281e+05	1.766468e+02	1.767209e+02	1.734390e-04
1053	1.053000e-01	-5.215000e-04	-4.443841e+05	4.443910e+05	1.768683e+02	1.769432e+02	1.745039e-04
1054	1.054000e-01	-5.220000e-04	-4.439539e+05	4.439568e+05	1.770895e+02	1.771654e+02	1.751130e-04
1055	1.055000e-01	-5.225000e-04	-4.435273e+05	4.435419e+05	1.773106e+02	1.773873e+02	1.800399e-04
1056	1.056000e-01	-5.230000e-04	-4.430903e+05	4.430884e+05	1.775314e+02	1.776090e+02	1.805497e-04
1057	1.057000e-01	-5.235000e-04	-4.426515e+05	4.426780e+05	1.777520e+02	1.778305e+02	1.778592e-04
1058	1.058000e-01	-5.240000e-04	-4.422306e+05	4.422240e+05	1.779723e+02	1.780517e+02	1.801611e-04
1059	1.059000e-01	-5.245000e-04	-4.417895e+05	4.418094e+05	1.781925e+02	1.782728e+02	1.848505e-04
1060	1.060000e-01	-5.250000e-04	-4.413450e+05	4.413647e+05	1.784123e+02	1.784936e+02	1.845510e-04
1061	1.061000e-01	-5.255000e-04	-4.409184e+05	4.409103e+05	1.786320e+02	1.787142e+02	1.875627e-04
1062	1.062000e-01	-5.260000e-04	-4.404685e+05	4.404937e+05	1.788514e+02	1.789346e+02	1.876968e-04
1063	1.063000e-01	-5.265000e-04	-4.400379e+05	4.400398e+05	1.790706e+02	1.791548e+02	1.832681e-04
1064	1.064000e-01	-5.270000e-04	-4.396108e+05	4.396250e+05	1.792895e+02	1.793748e+02	1.817158e-04
1065	1.065000e-01	-5.275000e-04	-4.392033e+05	4.392149e+05	1.795083e+02	1.795945e+02	1.797771e-04
1066	1.066000e-01	-5.280000e-04	-4.387934e+05	4.388020e+05	1.797269e+02	1.798141e+02	1.777939e-04
1067	1.067000e-01	-5.285000e-04	-4.383850e+05	4.384042e+05	1.799454e+02	1.800334e+02	1.744453e-04
1068	1.068000e-01	-5.290000e-04	-4.380035e+05	4.380060e+05	1.801636e+02	1.802525e+02	1.712186e-04
1069	1.069000e-01	-5.295000e-04	-4.376130e+05	4.376324e+05	1.803817e+02	1.804715e+02	1.715754e-04
1070	1.070000e-01	-5.300000e-04	-4.372353e+05	4.372411e+05	1.805995e+02	1.806902e+02	1.704977e-04
1071	1.071000e-01	-5.305000e-04	-4.368423e+05	4.368535e+05	1.808172e+02	1.809088e+02	1.714476e-04
1072	1.072000e-01	-5.310000e-04	-4.364587e+05	4.364666e+05	1.810347e+02	1.811272e+02	1.700897e-04
1073	1.073000e-01	-5.315000e-04	-4.360631e+05	4.360743e+05	1.812519e+02	1.813454e+02	1.696324e-04
1074	1.074000e-01	-5.320000e-04	-4.356817e+05	4.356892e+05	1.814690e+02	1.815633e+02	1.700499e-04
1075	1.075000e-01	-5.325000e-04	-4.352924e+05	4.352999e+05	1.816859e+02	1.817811e+02	1.685096e-04
1076	1.076000e-01	-5.330000e-04	-4.349117e+05	4.349188e+05	1.819026e+02	1.819987e+02	1.685605e-04
1077	1.077000e-01	-5.335000e-04	-4.345357e+05	4.345464e+05	1.821190e+02	1.822161e+02	1.719828e-04
1078	1.078000e-01	-5.340000e-04	-4.341274e+05	4.341365e+05	1.823353e+02	1.824333e+02	1.726888e-04
1079	1.079000e-01	-5.345000e-04	-4.337433e+05	4.337582e+05	1.825514e+02	1.826503e+02	1.671905e-04
1080	1.080000e-01	-5.350000e-04	-4.333516e+05	4.333581e+05	1.827673e+02	1.828672e+02	1.652319e-04
1081	1.081000e-01	-5.355000e-04	-4.329828e+05	4.329862e+05	1.829830e+02	1.830838e+02	1.658160e-04
1082	1.082000e-01	-5.360000e-04	-4.325852e+05	4.325996e+05	1.831986e+02	1.833002e+02	1.666386e-04
1083	1.083000e-01	-5.365000e-04	-4.322156e+05	4.322160e+05	1.834139e+02	1.835165e+02	1.655694e-04
1084	1.084000e-01	-5.370000e-04	-4.318459e+05	4.318621e+05	1.836291e+02	1.837325e+02	1.690272e-04
1085	1.085000e-01	-5.375000e-04	-4.314612e+05	4.314589e+05	1.838440e+02	1.839484e+02	1.735945e-04
1086	1.086000e-01	-5.380000e-04	-4.310739e+05	4.310918e+05	1.840587e+02	1.841641e+02	1.745599e-04
1087	1.087000e-01	-5.385000e-04	-4.306766e+05	4.306806e+05	1.842732e+02	1.843795e+02	1.736154e-04
1088	1.088000e-01	-5.390000e-04	-4.302958e+05	4.303140e+05	1.844876e+02	1.845948e+02	1.725919e-04
1089	1.089000e-01	-5.395000e-04	-4.299167e+05	4.299171e+05	1.847017e+02	1.848099e+02	1.772608e-04
1090	1.090000e-01	-5.400000e-04	-4.295220e+05	4.295371e+05	1.849157e+02	1.850248e+02	1.782429e-04
1091	1.091000e-01	-5.405000e-04	-4.291509e+05	4.291549e+05	1.851294e+02	1.852395e+02	1.798691e-04
1092	1.092000e-01	-5.410000e-04	-4.287616e+05	4.287770e+05	1.853429e+02	1.854541e+02	1.807910e-04
1093	1.093000e-01	-5.415000e-04	-4.283767e+05	4.283794e+05	1.855562e+02	1.856684e+02	1.841770e-04
1094	1.094000e-01	-5.420000e-04	-4.279920e+05	4.279983e+05	1.857693e+02	1.858825e+02	1.852468e-04
1095	1.095000e-01	-5.425000e-04	-4.275787e+05	4.275893e+05	1.859822e+02	1.860965e+02	1.892511e-04
1096	1.096000e-01	-5.430000e-04	-4.271953e+05	4.272055e+05	1.861949e+02	1.863102e+02	1.892400e-04
1097	1.097000e-01	-5.435000e-04	-4.268140e+05	4.268176e+05	1.864074e+02	1.865237e+02	1.940386e-04
1098	1.098000e-01	-5.440000e-04	-4.264131e+05	4.264306e+05	1.866197e+02	1.867371e+02	1.927862e-04
1099	1.099000e-01	-5.445000e-04	-4.260298e+05	4.260406e+05	1.868317e+02	1.869502e+02	1.953102e-04
1100	1.100000e-01	-5.450000e-04	-4.256353e+05	4.256554e+05	1.870436e+02	1.871632e+02	1.973251e-04
1101	1.101000e-01	-5.455000e-04	-4.252459e+05	4.252495e+05	1.872552e+02	1.873760e+02	2.018804e-04
1102	1.102000e-01	-5.460000e-04	-4.248425e+05	4.248671e+05	1.874666e+02	1.875885e+02	2.032142e-04
1103	1.103000e-01	-5.465000e-04	-4.244427e+05	4.244526e+05	1.876778e+02	1.878009e+02	2.036977e-04
1104	1.104000e-01	-5.470000e-04	-4.240488e+05	4.240588e+05	1.878888e+02	1.880131e+02	2.000852e-04
1105	1.105000e-01	-5.475000e-04	-4.236589e+05	4.236887e+05	1.880996e+02	1.882250e+02	1.975908e-04
1106	1.106000e-01	-5.480000e-04	-4.232938e+05	4.232980e+05	1.883103e+02	1.884368e+02	2.022276e-04
1107	1.107000e-01	-5.485000e-04	-4.228885e+05	4.229060e+05	1.885207e+02	1.886484e+02	2.064641e-04
1108	1.108000e-01	-5.490000e-04	-4.224980e+05	4.225263e+05	1.887309e+02	1.888598e+02	2.070452e-04
1109	1.109000e-01	-5.495000e-04	-4.221152e+05	4.221200e+05	1.889408e+02	1.890710e+02	2.157129e-04
1110	1.110000e-01	-5.500000e-04	-4.216943e+05	4.217209e+05	1.891504e+02	1.892820e+02	2.168943e-04
1111	1.111000e-01	-5.505000e-04	-4.213004e+05	4.213230e+05	1.893597e+02	1.894928e+02	2.148975e-04
1112	1.112000e-01	-5.510000e-04	-4.209177e+05	4.209307e+05	1.895688e+02	1.897034e+02	2.150173e-04
1113	1.113000e-01	-5.515000e-04	-4.205107e+05	4.205362e+05	1.897777e+02	1.899138e+02	2.123628e-04
1114	1.114000e-01	-5.520000e-04	-4.201413e+05	4.201622e+05	1.899865e+02	1.901240e+02	2.017453e-04
1115	1.115000e-01	-5.525000e-04	-4.197942e+05	4.198059e+05	1.901951e+02	1.903340e+02	2.018243e-04
1116	1.116000e-01	-5.530000e-04	-4.194223e+05	4.194537e+05	1.904036e+02	1.905439e+02	1.989019e-04
1117	1.117000e-01	-5.535000e-04	-4.190826e+05	4.191080e+05	1.906119e+02	1.907535e+02	1.914429e-04
1118	1.118000e-01	-5.540000e-04	-4.187515e+05	4.187505e+05	1.908202e+02	1.909630e+02	1.919546e-04
1119	1.119000e-01	-5.545000e-04	-4.184021e+05	4.184508e+05	1.910283e+02	1.911723e+02	1.851454e-04
1120	1.120000e-01	-5.550000e-04	-4.181121e+05	4.181115e+05	1.912364e+02	1.913815e+02	1.785104e-04
1121	1.121000e-01	-5.555000e-04	-4.178027e+05	4.178233e+05	1.914443e+02	1.915905e+02	1.779326e-04
1122	1.122000e-01	-5.560000e-04	-4.175121e+05	4.175441e+05	1.916522e+02	1.917994e+02	1.726208e-04
1123	1.123000e-01	-5.565000e-04	-4.172438e+05	4.172430e+05	1.918599e+02	1.920081e+02	1.696235e-04
1124	1.124000e-01	-5.570000e-04	-4.169480e+05	4.169758e+05	1.920675e+02	1.922167e+02	1.695184e-04
1125	1.125000e-01	-5.575000e-04	-4.166798e+05	4.166969e+05	1.922751e+02	1.924251e+02	1.643308e-04
1126	1.126000e-01	-5.580000e-04	-4.164114e+05	4.164168e+05	1.924825e+02	1.926334e+02	1.640764e-04
1127	1.127000e-01	-5.585000e-04	-4.161381e+05	4.161735e+05	1.926898e+02	1.928416e+02	1.613938e-04
1128	1.128000e-01	-5.590000e-04	-4.158931e+05	4.158888e+05	1.928970e+02	1.930496e+02	1.602799e-04
1129	1.129000e-01	-5.595000e-04	-4.156293e+05	4.156681e+05	1.931040e+02	1.932575e+02	1.634357e-04
1130	1.130000e-01	-5.600000e-04	-4.153595e+05	4.153619e+05	1.933110e+02	1.934653e+02	1.651658e-04
1131	1.131000e-01	-5.605000e-04	-4.151048e+05	4.151119e+05	1.935177e+02	1.936729e+02	1.698462e-04
1132	1.132000e-01	-5.610000e-04	-4.148108e+05	4.148354e+05	1.937244e+02	1.938805e+02	1.635085e-04
1133	1.133000e-01	-5.615000e-04	-4.145677e+05	4.145815e+05	1.939309e+02	1.940878e+02	1.616789e-04
1134	1.134000e-01	-5.620000e-04	-4.143033e+05	4.143141e+05	1.941373e+02	1.942951e+02	1.652887e-04
1135	1.135000e-01	-5.625000e-04	-4.140247e+05	4.140468e+05	1.943436e+02	1.945022e+02	1.649387e-04
1136	1.136000e-01	-5.630000e-04	-4.137721e+05	4.137875e+05	1.945497e+02	1.947092e+02	1.631424e-04
1137	1.137000e-01	-5.635000e-04	-4.135176e+05	4.135270e+05	1.947557e+02	1.949160e+02	1.639272e-04
1138	1.138000e-01	-5.640000e-04	-4.132525e+05	4.132763e+05	1.949616e+02	1.951227e+02	1.649476e-04
1139	1.139000e-01	-5.645000e-04	-4.129959e+05	4.130149e+05	1.951674e+02	1.953293e+02	1.677066e-04
1140	1.140000e-01	-5.650000e-04	-4.127354e+05	4.127347e+05	1.953730e+02	1.955358e+02	1.728564e-04
1141	1.141000e-01	-5.655000e-04	-4.124446e+05	4.124822e+05	1.955784e+02	1.957421e+02	1.733809e-04
1142	1.142000e-01	-5.660000e-04	-4.121829e+05	4.121771e+05	1.957837e+02	1.959483e+02	1.744667e-04
1143	1.143000e-01	-5.665000e-04	-4.118930e+05	4.119184e+05	1.959889e+02	1.961544e+02	1.778462e-04
1144	1.144000e-01	-5.670000e-04	-4.116046e+05	4.116238e+05	1.961939e+02	1.963603e+02	1.776015e-04
1145	1.145000e-01	-5.675000e-04	-4.113268e+05	4.113302e+05	1.963987e+02	1.965660e+02	1.784924e-04
1146	1.146000e-01	-5.680000e-04	-4.110304e+05	4.110540e+05	1.966034e+02	1.967716e+02	1.794280e-04
1147	1.147000e-01	-5.685000e-04	-4.107540e+05	4.107685e+05	1.968079e+02	1.969771e+02	1.790948e-04
1148	1.148000e-01	-5.690000e-04	-4.104617e+05	4.104758e+05	1.970123e+02	1.971825e+02	1.823977e-04
1149	1.149000e-01	-5.695000e-04	-4.101600e+05	4.101822e+05	1.972165e+02	1.973877e+02	1.819316e-04
1150	1.150000e-01	-5.700000e-04	-4.098808e+05	4.098934e+05	1.974206e+02	1.975927e+02	1.824731e-04
1151	1.151000e-01	-5.705000e-04	-4.095884e+05	4.096011e+05	1.976245e+02	1.977976e+02	1.874217e-04
1152	1.152000e-01	-5.710000e-04	-4.092875e+05	4.093128e+05	1.978282e+02	1.980023e+02	1.832946e-04
1153	1.153000e-01	-5.715000e-04	-4.090019e+05	4.090123e+05	1.980319e+02	1.982069e+02	1.808778e-04
1154	1.154000e-01	-5.720000e-04	-4.087177e+05	4.087335e+05	1.982353e+02	1.984114e+02	1.836809e-04
1155	1.155000e-01	-5.725000e-04	-4.084183e+05	4.084355e+05	1.984386e+02	1.986157e+02	1.882432e-04
1156	1.156000e-01	-5.730000e-04	-4.081150e+05	4.081303e+05	1.986417e+02	1.988199e+02	1.884253e-04
1157	1.157000e-01	-5.735000e-04	-4.078123e+05	4.078377e+05	1.988447e+02	1.990239e+02	1.856548e-04
1158	1.158000e-01	-5.740000e-04	-4.075217e+05	4.075339e+05	1.990475e+02	1.992278e+02	1.893402e-04
1159	1.159000e-01	-5.745000e-04	-4.072162e+05	4.072390e+05	1.992501e+02	1.994315e+02	1.962206e-04
1160	1.160000e-01	-5.750000e-04	-4.068876e+05	4.069009e+05	1.994526e+02	1.996351e+02	1.985376e-04
1161	1.161000e-01	-5.755000e-04	-4.065808e+05	4.065994e+05	1.996548e+02	1.998385e+02	1.974985e-04
1162	1.162000e-01	-5.760000e-04	-4.062697e+05	4.062815e+05	1.998570e+02	2.000417e+02	1.980458e-04
1163	1.163000e-01	-5.765000e-04	-4.059514e+05	4.059860e+05	2.000589e+02	2.002448e+02	1.964301e-04
1164	1.164000e-01	-5.770000e-04	-4.056578e+05	4.056600e+05	2.002608e+02	2.004477e+02	1.934666e-04
1165	1.165000e-01	-5.775000e-04	-4.053411e+05	4.053644e+05	2.004625e+02	2.006505e+02	1.980549e-04
1166	1.166000e-01	-5.780000e-04	-4.050310e+05	4.050462e+05	2.006640e+02	2.008531e+02	1.947573e-04
1167	1.167000e-01	-5.785000e-04	-4.047291e+05	4.047424e+05	2.008654e+02	2.010556e+02	1.910275e-04
1168	1.168000e-01	-5.790000e-04	-4.044395e+05	4.044615e+05	2.010667e+02	2.012579e+02	1.892436e-04
1169	1.169000e-01	-5.795000e-04	-4.041514e+05	4.041641e+05	2.012678e+02	2.014601e+02	1.890294e-04
1170	1.170000e-01	-5.800000e-04	-4.038588e+05	4.038782e+05	2.014688e+02	2.016622e+02	1.930425e-04
1171	1.171000e-01	-5.805000e-04	-4.035507e+05	4.035684e+05	2.016696e+02	2.018640e+02	1.970356e-04
1172	1.172000e-01	-5.810000e-04	-4.032457e+05	4.032585e+05	2.018703e+02	2.020658e+02	1.976990e-04
1173	1.173000e-01	-5.815000e-04	-4.029318e+05	4.029418e+05	2.020708e+02	2.022674e+02	1.998201e-04
1174	1.174000e-01	-5.820000e-04	-4.026237e+05	4.026520e+05	2.022712e+02	2.024688e+02	2.007164e-04
1175	1.175000e-01	-5.825000e-04	-4.023145e+05	4.023133e+05	2.024714e+02	2.026700e+02	2.044314e-04
1176	1.176000e-01	-5.830000e-04	-4.019874e+05	4.020111e+05	2.026713e+02	2.028712e+02	2.084005e-04
1177	1.177000e-01	-5.835000e-04	-4.016554e+05	4.016763e+05	2.028712e+02	2.030721e+02	2.072115e-04
1178	1.178000e-01	-5.840000e-04	-4.013450e+05	4.013483e+05	2.030708e+02	2.032729e+02	2.103885e-04
1179	1.179000e-01	-5.845000e-04	-4.009986e+05	4.010253e+05	2.032703e+02	2.034735e+02	2.123513e-04
1180	1.180000e-01	-5.850000e-04	-4.006766e+05	4.006940e+05	2.034696e+02	2.036740e+02	2.104496e-04
1181	1.181000e-01	-5.855000e-04	-4.003546e+05	4.003723e+05	2.036688e+02	2.038743e+02	2.074381e-04
1182	1.182000e-01	-5.860000e-04	-4.000248e+05	4.000430e+05	2.038678e+02	2.040744e+02	2.106173e-04
1183	1.183000e-01	-5.865000e-04	-3.996879e+05	3.997114e+05	2.040666e+02	2.042744e+02	2.124452e-04
1184	1.184000e-01	-5.870000e-04	-3.993635e+05	3.993728e+05	2.042652e+02	2.044742e+02	2.145466e-04
1185	1.185000e-01	-5.875000e-04	-3.990400e+05	3.990569e+05	2.044637e+02	2.046738e+02	2.199893e-04
1186	1.186000e-01	-5.880000e-04	-3.986997e+05	3.987308e+05	2.046619e+02	2.048733e+02	2.226791e-04
1187	1.187000e-01	-5.885000e-04	-3.983719e+05	3.983754e+05	2.048600e+02	2.050726e+02	2.253114e-04
1188	1.188000e-01	-5.890000e-04	-3.980161e+05	3.980476e+05	2.050579e+02	2.052717e+02	2.310131e-04
1189	1.189000e-01	-5.895000e-04	-3.976650e+05	3.976827e+05	2.052555e+02	2.054707e+02	2.332472e-04
1190	1.190000e-01	-5.900000e-04	-3.973294e+05	3.973333e+05	2.054530e+02	2.056695e+02	2.361487e-04
1191	1.191000e-01	-5.905000e-04	-3.969544e+05	3.969899e+05	2.056503e+02	2.058681e+02	2.336957e-04
1192	1.192000e-01	-5.910000e-04	-3.966212e+05	3.966241e+05	2.058475e+02	2.060665e+02	2.295256e-04
1193	1.193000e-01	-5.915000e-04	-3.962719e+05	3.963003e+05	2.060445e+02	2.062648e+02	2.296656e-04
1194	1.194000e-01	-5.920000e-04	-3.959212e+05	3.959373e+05	2.062413e+02	2.064628e+02	2.295357e-04
1195	1.195000e-01	-5.925000e-04	-3.955879e+05	3.955995e+05	2.064380e+02	2.066608e+02	2.295283e-04
1196	1.196000e-01	-5.930000e-04	-3.952325e+05	3.952557e+05	2.066345e+02	2.068585e+02	2.292156e-04
1197	1.197000e-01	-5.935000e-04	-3.948846e+05	3.948818e+05	2.068309e+02	2.070561e+02	2.262268e-04
1198	1.198000e-01	-5.940000e-04	-3.945551e+05	3.945912e+05	2.070271e+02	2.072535e+02	2.226201e-04
1199	1.199000e-01	-5.945000e-04	-3.942114e+05	3.942181e+05	2.072231e+02	2.074507e+02	2.201650e-04
1200	1.200000e-01	-5.950000e-04	-3.938966e+05	3.939180e+05	2.074190e+02	2.076478e+02	2.175645e-04
1201	1.201000e-01	-5.955000e-04	-3.935622e+05	3.935826e+05	2.076147e+02	2.078447e+02	2.147174e-04
1202	1.202000e-01	-5.960000e-04	-3.932499e+05	3.932617e+05	2.078103e+02	2.080414e+02	2.161503e-04
1203	1.203000e-01	-5.965000e-04	-3.929233e+05	3.929404e+05	2.080057e+02	2.082380e+02	2.174194e-04
1204	1.204000e-01	-5.970000e-04	-3.925947e+05	3.926228e+05	2.082009e+02	2.084344e+02	2.167796e-04
1205	1.205000e-01	-5.975000e-04	-3.922925e+05	3.922940e+05	2.083960e+02	2.086307e+02	2.144718e-04
1206	1.206000e-01	-5.980000e-04	-3.919658e+05	3.919950e+05	2.085909e+02	2.088268e+02	2.157351e-04
1207	1.207000e-01	-5.985000e-04	-3.916501e+05	3.916680e+05	2.087857e+02	2.090227e+02	2.140215e-04
1208	1.208000e-01	-5.990000e-04	-3.913403e+05	3.913416e+05	2.089803e+02	2.092185e+02	2.162740e-04
1209	1.209000e-01	-5.995000e-04	-3.909982e+05	3.910320e+05	2.091748e+02	2.094141e+02	2.149729e-04
1210	1.210000e-01	-6.000000e-04	-3.906871e+05	3.906961e+05	2.093691e+02	2.096096e+02	2.134147e-04
1211	1.211000e-01	-6.005000e-04	-3.903566e+05	3.903673e+05	2.095633e+02	2.098048e+02	2.133981e-04
