#step	time	iterations	error_displacements	error_residuals	error_energy	converged	elapsed_time
1840	1.104000e-01	2.200000e+01	7.047395e-05	3.606651e-05	9.733964e-05	1.000000e+00	7.056666e+03
1841	1.104600e-01	2.300000e+01	6.296776e-05	3.318369e-05	9.846812e-05	1.000000e+00	7.063557e+03
1842	1.105200e-01	2.100000e+01	6.829377e-05	4.922465e-05	9.577236e-05	1.000000e+00	7.069893e+03
1843	1.105800e-01	2.400000e+01	5.839481e-05	3.420644e-05	9.991018e-05	1.000000e+00	7.077066e+03
1844	1.106400e-01	2.600000e+01	5.408551e-05	3.306688e-05	9.866735e-05	1.000000e+00	7.084803e+03
1845	1.107000e-01	2.500000e+01	5.823822e-05	3.283390e-05	9.856556e-05	1.000000e+00	7.092279e+03
1846	1.107600e-01	2.300000e+01	5.399022e-05	3.256071e-05	9.811613e-05	1.000000e+00	7.099202e+03
1847	1.108200e-01	2.000000e+01	5.703158e-05	3.293381e-05	9.970666e-05	1.000000e+00	7.105268e+03
1848	1.108800e-01	2.200000e+01	5.551251e-05	3.288602e-05	9.870114e-05	1.000000e+00	7.111879e+03
1849	1.109400e-01	2.500000e+01	5.372828e-05	3.239866e-05	9.808985e-05	1.000000e+00	7.119339e+03
1850	1.110000e-01	2.500000e+01	5.370819e-05	3.258086e-05	9.879991e-05	1.000000e+00	7.126849e+03
1851	1.110600e-01	2.100000e+01	6.054521e-05	3.465683e-05	9.683579e-05	1.000000e+00	7.133241e+03
1852	1.111200e-01	2.000000e+01	5.463048e-05	3.236404e-05	9.829956e-05	1.000000e+00	7.139338e+03
1853	1.111800e-01	2.000000e+01	6.098411e-05	3.344699e-05	9.972805e-05	1.000000e+00	7.145436e+03
1854	1.112400e-01	2.500000e+01	6.018745e-05	3.284670e-05	9.963134e-05	1.000000e+00	7.152935e+03
1855	1.113000e-01	2.600000e+01	6.162707e-05	3.476941e-05	9.835723e-05	1.000000e+00	7.160716e+03
1856	1.113600e-01	2.400000e+01	5.406381e-05	3.246957e-05	9.863327e-05	1.000000e+00	7.167936e+03
1857	1.114200e-01	2.100000e+01	5.363919e-05	3.339973e-05	9.873319e-05	1.000000e+00	7.174313e+03
1858	1.114800e-01	1.900000e+01	5.342619e-05	3.210795e-05	9.978416e-05	1.000000e+00	7.180136e+03
1859	1.115400e-01	2.100000e+01	5.502127e-05	3.951511e-05	9.862592e-05	1.000000e+00	7.186500e+03
1860	1.116000e-01	2.500000e+01	6.628133e-05	3.286507e-05	9.973142e-05	1.000000e+00	7.193945e+03
1861	1.116600e-01	3.000000e+01	7.366734e-05	3.205166e-05	9.870526e-05	1.000000e+00	7.202788e+03
1862	1.117200e-01	2.400000e+01	5.520758e-05	3.251668e-05	9.931878e-05	1.000000e+00	7.209965e+03
1863	1.117800e-01	1.800000e+01	5.780543e-05	3.137653e-05	9.819558e-05	1.000000e+00	7.215472e+03
1864	1.118400e-01	1.700000e+01	5.221496e-05	3.142592e-05	9.841932e-05	1.000000e+00	7.220682e+03
1865	1.119000e-01	2.300000e+01	5.764419e-05	3.339735e-05	8.889250e-05	1.000000e+00	7.227558e+03
1866	1.119600e-01	2.700000e+01	5.139741e-05	3.361831e-05	9.727786e-05	1.000000e+00	7.235532e+03
1867	1.120200e-01	2.200000e+01	7.137221e-05	3.532334e-05	9.818729e-05	1.000000e+00	7.242123e+03
1868	1.120800e-01	2.000000e+01	5.198095e-05	3.261959e-05	9.891075e-05	1.000000e+00	7.248164e+03
1869	1.121400e-01	2.100000e+01	5.496420e-05	3.155396e-05	9.631909e-05	1.000000e+00	7.254481e+03
1870	1.122000e-01	2.200000e+01	5.203580e-05	3.218110e-05	9.922329e-05	1.000000e+00	7.261084e+03
1871	1.122600e-01	2.500000e+01	5.197776e-05	3.223309e-05	9.849763e-05	1.000000e+00	7.268532e+03
1872	1.123200e-01	2.500000e+01	5.161609e-05	3.217166e-05	9.785491e-05	1.000000e+00	7.275983e+03
1873	1.123800e-01	2.100000e+01	5.211421e-05	3.231204e-05	9.821856e-05	1.000000e+00	7.282312e+03
1874	1.124400e-01	1.900000e+01	5.151836e-05	3.191616e-05	9.916537e-05	1.000000e+00	7.288077e+03
1875	1.125000e-01	2.100000e+01	5.257571e-05	3.181617e-05	9.845993e-05	1.000000e+00	7.294404e+03
1876	1.125600e-01	2.400000e+01	5.148838e-05	3.232923e-05	9.849121e-05	1.000000e+00	7.301552e+03
1877	1.126200e-01	2.600000e+01	5.392871e-05	3.500329e-05	9.731688e-05	1.000000e+00	7.309249e+03
1878	1.126800e-01	2.300000e+01	5.310732e-05	3.261928e-05	9.852350e-05	1.000000e+00	7.316113e+03
1879	1.127400e-01	1.900000e+01	5.192344e-05	3.255409e-05	9.969714e-05	1.000000e+00	7.321870e+03
1880	1.128000e-01	2.000000e+01	5.724769e-05	3.175360e-05	9.861427e-05	1.000000e+00	7.327905e+03
1881	1.128600e-01	1.900000e+01	9.815292e-05	3.502895e-05	9.807590e-05	1.000000e+00	7.333668e+03
1882	1.129200e-01	2.500000e+01	7.255743e-05	3.473481e-05	9.769007e-05	1.000000e+00	7.341095e+03
1883	1.129800e-01	2.100000e+01	9.033165e-05	3.716032e-05	9.868733e-05	1.000000e+00	7.347419e+03
1884	1.130400e-01	2.400000e+01	5.144189e-05	3.290834e-05	9.865810e-05	1.000000e+00	7.354585e+03
1885	1.131000e-01	2.000000e+01	9.587379e-05	3.565671e-05	9.393488e-05	1.000000e+00	7.360652e+03
1886	1.131600e-01	1.500000e+01	8.676672e-05	3.785308e-05	9.624808e-05	1.000000e+00	7.365316e+03
1887	1.132200e-01	2.400000e+01	5.113694e-05	3.254604e-05	9.784929e-05	1.000000e+00	7.372475e+03
1888	1.132800e-01	2.700000e+01	5.233763e-05	3.313789e-05	9.963228e-05	1.000000e+00	7.380466e+03
1889	1.133400e-01	2.600000e+01	5.907382e-05	3.916169e-05	9.283643e-05	1.000000e+00	7.388186e+03
1890	1.134000e-01	2.200000e+01	5.402954e-05	3.428070e-05	9.771411e-05	1.000000e+00	7.394787e+03
1891	1.134600e-01	1.700000e+01	5.208237e-05	3.221835e-05	9.884309e-05	1.000000e+00	7.399985e+03
1892	1.135200e-01	5.300000e+01	6.207095e-05	2.361052e-05	3.813225e-05	1.000000e+00	7.415174e+03
1893	1.135800e-01	2.600000e+01	5.155583e-05	3.248292e-05	9.898358e-05	1.000000e+00	7.422874e+03
1894	1.136400e-01	1.600000e+01	5.359007e-05	3.213306e-05	9.990517e-05	1.000000e+00	7.427806e+03
1895	1.137000e-01	1.300000e+01	5.552435e-05	3.188591e-05	9.768560e-05	1.000000e+00	7.431901e+03
1896	1.137600e-01	1.500000e+01	5.003932e-05	3.018190e-05	9.780995e-05	1.000000e+00	7.436549e+03
1897	1.138200e-01	2.800000e+01	4.943398e-05	3.272268e-05	9.799808e-05	1.000000e+00	7.444836e+03
1898	1.138800e-01	2.800000e+01	5.019085e-05	3.279097e-05	9.950014e-05	1.000000e+00	7.453178e+03
1899	1.139400e-01	2.400000e+01	5.016744e-05	3.327710e-05	9.941847e-05	1.000000e+00	7.460325e+03
1900	1.140000e-01	1.500000e+01	5.634044e-05	3.826654e-05	9.639270e-05	1.000000e+00	7.464973e+03
1901	1.140600e-01	1.600000e+01	5.119956e-05	3.214774e-05	9.875053e-05	1.000000e+00	7.469893e+03
1902	1.141200e-01	2.100000e+01	6.520729e-05	3.582904e-05	9.946815e-05	1.000000e+00	7.476203e+03
1903	1.141800e-01	2.700000e+01	5.575360e-05	3.342972e-05	9.839026e-05	1.000000e+00	7.484187e+03
1904	1.142400e-01	2.500000e+01	8.906152e-05	3.791123e-05	9.667053e-05	1.000000e+00	7.491593e+03
1905	1.143000e-01	1.700000e+01	7.222694e-05	3.622920e-05	9.958683e-05	1.000000e+00	7.496814e+03
1906	1.143600e-01	1.800000e+01	4.930533e-05	3.261684e-05	9.776810e-05	1.000000e+00	7.502345e+03
1907	1.144200e-01	2.100000e+01	6.246280e-05	3.345899e-05	9.971765e-05	1.000000e+00	7.508715e+03
1908	1.144800e-01	2.400000e+01	8.604116e-05	3.564373e-05	9.382969e-05	1.000000e+00	7.515920e+03
1909	1.145400e-01	2.700000e+01	5.243693e-05	3.424868e-05	9.798048e-05	1.000000e+00	7.523972e+03
1910	1.146000e-01	2.400000e+01	5.023295e-05	3.309811e-05	9.878149e-05	1.000000e+00	7.531206e+03
1911	1.146600e-01	2.100000e+01	5.044679e-05	3.281628e-05	9.860454e-05	1.000000e+00	7.537595e+03
1912	1.147200e-01	1.900000e+01	7.155276e-05	3.352049e-05	9.747076e-05	1.000000e+00	7.543422e+03
1913	1.147800e-01	2.100000e+01	5.050884e-05	3.287128e-05	9.930874e-05	1.000000e+00	7.549813e+03
1914	1.148400e-01	2.500000e+01	5.344873e-05	3.332462e-05	9.738338e-05	1.000000e+00	7.557284e+03
1915	1.149000e-01	2.500000e+01	5.005551e-05	3.331371e-05	9.902906e-05	1.000000e+00	7.564714e+03
1916	1.149600e-01	2.200000e+01	4.934764e-05	3.313150e-05	9.979128e-05	1.000000e+00	7.571315e+03
1917	1.150200e-01	2.100000e+01	5.544219e-05	3.262768e-05	9.913461e-05	1.000000e+00	7.577632e+03
1918	1.150800e-01	2.000000e+01	5.676782e-05	3.265743e-05	9.521773e-05	1.000000e+00	7.583674e+03
1919	1.151400e-01	2.200000e+01	5.312757e-05	3.313214e-05	9.835851e-05	1.000000e+00	7.590271e+03
1920	1.152000e-01	2.400000e+01	5.062207e-05	3.339345e-05	9.959611e-05	1.000000e+00	7.597428e+03
1921	1.152600e-01	2.400000e+01	5.212545e-05	3.302847e-05	9.870995e-05	1.000000e+00	7.604588e+03
1922	1.153200e-01	2.300000e+01	5.033306e-05	3.323787e-05	9.926345e-05	1.000000e+00	7.611466e+03
1923	1.153800e-01	2.100000e+01	5.029736e-05	3.253185e-05	9.776096e-05	1.000000e+00	7.617800e+03
1924	1.154400e-01	2.000000e+01	4.878831e-05	3.274973e-05	9.979215e-05	1.000000e+00	7.623886e+03
1925	1.155000e-01	2.200000e+01	5.899252e-05	3.448211e-05	9.744013e-05	1.000000e+00	7.630553e+03
1926	1.155600e-01	2.400000e+01	4.989246e-05	3.313077e-05	9.945597e-05	1.000000e+00	7.637792e+03
1927	1.156200e-01	2.600000e+01	4.936680e-05	3.371295e-05	9.840753e-05	1.000000e+00	7.645592e+03
1928	1.156800e-01	2.500000e+01	5.110664e-05	3.316475e-05	9.853244e-05	1.000000e+00	7.653072e+03
1929	1.157400e-01	2.000000e+01	5.314902e-05	3.309772e-05	9.931645e-05	1.000000e+00	7.659116e+03
1930	1.158000e-01	1.900000e+01	4.873690e-05	3.238833e-05	9.840822e-05	1.000000e+00	7.664879e+03
1931	1.158600e-01	2.000000e+01	5.104777e-05	3.344510e-05	9.883587e-05	1.000000e+00	7.670930e+03
1932	1.159200e-01	2.300000e+01	5.285406e-05	3.312894e-05	9.994165e-05	1.000000e+00	7.677821e+03
1933	1.159800e-01	2.600000e+01	5.018059e-05	3.356549e-05	9.667652e-05	1.000000e+00	7.685531e+03
1934	1.160400e-01	2.300000e+01	5.237341e-05	3.352960e-05	9.986377e-05	1.000000e+00	7.692404e+03
1935	1.161000e-01	2.000000e+01	4.930919e-05	3.260630e-05	9.844792e-05	1.000000e+00	7.698455e+03
1936	1.161600e-01	1.900000e+01	4.827913e-05	3.267759e-05	9.834446e-05	1.000000e+00	7.704240e+03
1937	1.162200e-01	2.100000e+01	4.992634e-05	3.310721e-05	9.922064e-05	1.000000e+00	7.710577e+03
1938	1.162800e-01	2.300000e+01	6.402364e-05	3.433320e-05	9.769876e-05	1.000000e+00	7.717480e+03
1939	1.163400e-01	2.400000e+01	5.299655e-05	3.614406e-05	9.521599e-05	1.000000e+00	7.724653e+03
1940	1.164000e-01	2.300000e+01	4.761035e-05	3.310422e-05	9.902541e-05	1.000000e+00	7.731551e+03
1941	1.164600e-01	2.200000e+01	4.849905e-05	3.275989e-05	9.852073e-05	1.000000e+00	7.738166e+03
1942	1.165200e-01	2.100000e+01	5.019030e-05	3.307313e-05	9.972887e-05	1.000000e+00	7.744509e+03
1943	1.165800e-01	2.100000e+01	7.846748e-05	3.372172e-05	9.363459e-05	1.000000e+00	7.750849e+03
1944	1.166400e-01	2.000000e+01	7.082715e-05	3.508062e-05	9.740147e-05	1.000000e+00	7.756913e+03
1945	1.167000e-01	2.700000e+01	5.572911e-05	3.240963e-05	9.720387e-05	1.000000e+00	7.764932e+03
1946	1.167600e-01	2.400000e+01	6.978702e-05	3.348332e-05	9.863008e-05	1.000000e+00	7.772107e+03
1947	1.168200e-01	2.100000e+01	4.716077e-05	3.267576e-05	9.885646e-05	1.000000e+00	7.778451e+03
1948	1.168800e-01	2.000000e+01	4.709583e-05	3.274803e-05	9.794618e-05	1.000000e+00	7.784513e+03
1949	1.169400e-01	1.900000e+01	4.684533e-05	3.216908e-05	9.884951e-05	1.000000e+00	7.790299e+03
1950	1.170000e-01	2.200000e+01	5.051609e-05	3.356910e-05	9.974494e-05	1.000000e+00	7.796922e+03
1951	1.170600e-01	2.500000e+01	4.713264e-05	3.298070e-05	9.864609e-05	1.000000e+00	7.804382e+03
1952	1.171200e-01	2.400000e+01	4.756949e-05	3.338857e-05	9.983659e-05	1.000000e+00	7.811563e+03
1953	1.171800e-01	2.100000e+01	4.716914e-05	3.294469e-05	9.947932e-05	1.000000e+00	7.817904e+03
1954	1.172400e-01	1.900000e+01	4.678800e-05	3.254940e-05	9.875072e-05	1.000000e+00	7.823686e+03
1955	1.173000e-01	2.000000e+01	4.933634e-05	3.268642e-05	9.982448e-05	1.000000e+00	7.829750e+03
1956	1.173600e-01	2.400000e+01	4.805294e-05	3.300037e-05	9.887707e-05	1.000000e+00	7.836930e+03
1957	1.174200e-01	2.600000e+01	4.919255e-05	3.309714e-05	9.851417e-05	1.000000e+00	7.844673e+03
1958	1.174800e-01	2.400000e+01	4.732707e-05	3.286812e-05	9.809478e-05	1.000000e+00	7.851849e+03
1959	1.175400e-01	2.000000e+01	4.654626e-05	3.967084e-05	9.875901e-05	1.000000e+00	7.857916e+03
1960	1.176000e-01	2.000000e+01	5.040923e-05	3.306148e-05	9.980351e-05	1.000000e+00	7.863984e+03
1961	1.176600e-01	2.300000e+01	5.782385e-05	3.264730e-05	9.891951e-05	1.000000e+00	7.870890e+03
1962	1.177200e-01	2.400000e+01	7.803966e-05	3.534323e-05	9.502624e-05	1.000000e+00	7.878072e+03
1963	1.177800e-01	2.700000e+01	6.956471e-05	3.441073e-05	8.345998e-05	1.000000e+00	7.886092e+03
1964	1.178400e-01	1.800000e+01	8.047800e-05	3.585220e-05	9.928285e-05	1.000000e+00	7.891595e+03
1965	1.179000e-01	1.600000e+01	7.540628e-05	3.452126e-05	9.289216e-05	1.000000e+00	7.896547e+03
1966	1.179600e-01	1.700000e+01	7.262713e-05	3.662023e-05	9.991807e-05	1.000000e+00	7.901773e+03
1967	1.180200e-01	2.500000e+01	6.471985e-05	3.762327e-05	9.314938e-05	1.000000e+00	7.909246e+03
1968	1.180800e-01	2.800000e+01	7.706254e-05	3.763699e-05	9.799771e-05	1.000000e+00	7.917539e+03
1969	1.181400e-01	2.700000e+01	4.724070e-05	3.458521e-05	9.870266e-05	1.000000e+00	7.925563e+03
1970	1.182000e-01	2.000000e+01	9.499504e-05	3.507771e-05	9.722156e-05	1.000000e+00	7.931628e+03
1971	1.182600e-01	1.600000e+01	4.722857e-05	3.253820e-05	9.865636e-05	1.000000e+00	7.936577e+03
1972	1.183200e-01	1.900000e+01	4.776988e-05	3.364995e-05	9.967851e-05	1.000000e+00	7.942364e+03
1973	1.183800e-01	2.500000e+01	5.262742e-05	3.338601e-05	9.869693e-05	1.000000e+00	7.949829e+03
1974	1.184400e-01	2.700000e+01	4.996353e-05	3.460360e-05	9.891609e-05	1.000000e+00	7.957853e+03
1975	1.185000e-01	2.500000e+01	5.196906e-05	3.478803e-05	9.899849e-05	1.000000e+00	7.965313e+03
1976	1.185600e-01	2.000000e+01	4.637903e-05	3.323253e-05	9.871995e-05	1.000000e+00	7.971380e+03
1977	1.186200e-01	1.700000e+01	4.631734e-05	3.272307e-05	9.926634e-05	1.000000e+00	7.976609e+03
1978	1.186800e-01	2.000000e+01	4.642751e-05	3.322014e-05	9.997064e-05	1.000000e+00	7.982671e+03
1979	1.187400e-01	2.500000e+01	6.181690e-05	3.420363e-05	9.873872e-05	1.000000e+00	7.990127e+03
1980	1.188000e-01	2.700000e+01	4.850361e-05	3.387538e-05	9.969057e-05	1.000000e+00	7.998147e+03
1981	1.188600e-01	2.400000e+01	4.631855e-05	3.365878e-05	9.918646e-05	1.000000e+00	8.005340e+03
1982	1.189200e-01	1.900000e+01	4.615247e-05	3.360141e-05	9.928566e-05	1.000000e+00	8.011128e+03
1983	1.189800e-01	1.800000e+01	4.654279e-05	3.273076e-05	9.856196e-05	1.000000e+00	8.016641e+03
1984	1.190400e-01	2.100000e+01	4.593675e-05	3.327283e-05	9.978532e-05	1.000000e+00	8.023001e+03
1985	1.191000e-01	2.200000e+01	5.091719e-05	4.106601e-05	9.824498e-05	1.000000e+00	8.029632e+03
1986	1.191600e-01	2.600000e+01	4.648738e-05	3.371278e-05	9.857463e-05	1.000000e+00	8.037379e+03
1987	1.192200e-01	2.500000e+01	4.623251e-05	3.481422e-05	9.909893e-05	1.000000e+00	8.044843e+03
1988	1.192800e-01	2.100000e+01	4.550453e-05	3.319052e-05	9.852781e-05	1.000000e+00	8.051195e+03
1989	1.193400e-01	1.900000e+01	4.565709e-05	3.319883e-05	9.917674e-05	1.000000e+00	8.056992e+03
1990	1.194000e-01	2.000000e+01	4.659488e-05	3.313426e-05	9.957347e-05	1.000000e+00	8.063063e+03
1991	1.194600e-01	2.200000e+01	7.087187e-05	3.640682e-05	9.822747e-05	1.000000e+00	8.069744e+03
1992	1.195200e-01	2.500000e+01	4.700892e-05	3.633410e-05	9.837928e-05	1.000000e+00	8.077270e+03
1993	1.195800e-01	2.500000e+01	4.704157e-05	3.390552e-05	9.936701e-05	1.000000e+00	8.084812e+03
1994	1.196400e-01	2.200000e+01	4.873651e-05	3.385003e-05	9.858763e-05	1.000000e+00	8.091501e+03
1995	1.197000e-01	1.900000e+01	4.594527e-05	3.349714e-05	9.995409e-05	1.000000e+00	8.097338e+03
1996	1.197600e-01	2.000000e+01	4.494368e-05	3.289699e-05	9.809475e-05	1.000000e+00	8.103465e+03
1997	1.198200e-01	2.000000e+01	7.924285e-05	3.554077e-05	9.704191e-05	1.000000e+00	8.109583e+03
1998	1.198800e-01	2.200000e+01	5.791135e-05	3.703562e-05	9.990780e-05	1.000000e+00	8.116272e+03
1999	1.199400e-01	2.600000e+01	4.960438e-05	3.446843e-05	9.860496e-05	1.000000e+00	8.124090e+03
2000	1.200000e-01	2.400000e+01	4.835978e-05	3.448016e-05	9.940341e-05	1.000000e+00	8.131340e+03
2001	1.200600e-01	2.100000e+01	5.157254e-05	3.437323e-05	9.851059e-05	1.000000e+00	8.137748e+03
2002	1.201200e-01	2.000000e+01	4.995918e-05	3.554799e-05	9.531978e-05	1.000000e+00	8.143852e+03
2003	1.201800e-01	2.100000e+01	5.264709e-05	3.473448e-05	9.386135e-05	1.000000e+00	8.150221e+03
2004	1.202400e-01	2.400000e+01	4.557612e-05	3.407228e-05	9.839414e-05	1.000000e+00	8.157416e+03
2005	1.203000e-01	2.500000e+01	4.660669e-05	3.379890e-05	9.958531e-05	1.000000e+00	8.164934e+03
2006	1.203600e-01	2.400000e+01	4.663752e-05	3.396056e-05	9.596462e-05	1.000000e+00	8.172181e+03
2007	1.204200e-01	1.900000e+01	6.860528e-05	3.485809e-05	9.823101e-05	1.000000e+00	8.178017e+03
2008	1.204800e-01	2.000000e+01	6.174575e-05	3.278677e-05	9.798179e-05	1.000000e+00	8.184103e+03
2009	1.205400e-01	2.400000e+01	4.918179e-05	3.385819e-05	9.870149e-05	1.000000e+00	8.191309e+03
2010	1.206000e-01	2.500000e+01	5.734250e-05	3.674608e-05	9.775504e-05	1.000000e+00	8.198803e+03
2011	1.206600e-01	2.700000e+01	5.691463e-05	3.478916e-05	9.773536e-05	1.000000e+00	8.206856e+03
2012	1.207200e-01	2.200000e+01	4.634974e-05	3.407444e-05	9.967334e-05	1.000000e+00	8.213508e+03
2013	1.207800e-01	1.800000e+01	4.546953e-05	3.338316e-05	9.918569e-05	1.000000e+00	8.219030e+03
2014	1.208400e-01	2.000000e+01	4.640048e-05	3.318858e-05	9.794680e-05	1.000000e+00	8.225122e+03
2015	1.209000e-01	2.300000e+01	4.656141e-05	3.355822e-05	9.854757e-05	1.000000e+00	8.232058e+03
2016	1.209600e-01	3.100000e+01	5.504202e-05	3.553123e-05	9.937290e-05	1.000000e+00	8.241227e+03
2017	1.210200e-01	2.800000e+01	5.171316e-05	3.563512e-05	9.874821e-05	1.000000e+00	8.249556e+03
2018	1.210800e-01	2.100000e+01	4.646191e-05	3.367871e-05	9.717845e-05	1.000000e+00	8.255925e+03
2019	1.211400e-01	1.700000e+01	5.013417e-05	3.406773e-05	9.446058e-05	1.000000e+00	8.261175e+03
2020	1.212000e-01	1.600000e+01	6.878352e-05	3.410057e-05	9.990744e-05	1.000000e+00	8.266143e+03
2021	1.212600e-01	2.100000e+01	6.366705e-05	3.557176e-05	9.865750e-05	1.000000e+00	8.272511e+03
2022	1.213200e-01	2.600000e+01	9.423814e-05	3.750720e-05	9.242453e-05	1.000000e+00	8.280284e+03
2023	1.213800e-01	2.600000e+01	6.869389e-05	3.816337e-05	9.996945e-05	1.000000e+00	8.288034e+03
2024	1.214400e-01	2.400000e+01	4.557725e-05	3.463743e-05	9.951927e-05	1.000000e+00	8.295231e+03
2025	1.215000e-01	1.800000e+01	8.604264e-05	4.035798e-05	9.473787e-05	1.000000e+00	8.300753e+03
2026	1.215600e-01	1.900000e+01	5.181098e-05	3.313477e-05	9.824776e-05	1.000000e+00	8.306556e+03
2027	1.216200e-01	2.300000e+01	4.603989e-05	3.387199e-05	9.964083e-05	1.000000e+00	8.313503e+03
2028	1.216800e-01	2.500000e+01	4.767631e-05	3.570695e-05	9.894610e-05	1.000000e+00	8.321011e+03
2029	1.217400e-01	2.000000e+01	8.633400e-05	3.934245e-05	9.684183e-05	1.000000e+00	8.327119e+03
2030	1.218000e-01	1.400000e+01	7.757116e-05	4.015422e-05	9.802689e-05	1.000000e+00	8.331537e+03
2031	1.218600e-01	1.900000e+01	6.039095e-05	3.736318e-05	9.637932e-05	1.000000e+00	8.337363e+03
2032	1.219200e-01	2.600000e+01	4.979763e-05	3.741154e-05	9.810944e-05	1.000000e+00	8.345152e+03
2033	1.219800e-01	3.100000e+01	6.371269e-05	3.880206e-05	9.549601e-05	1.000000e+00	8.354347e+03
2034	1.220400e-01	2.800000e+01	4.515502e-05	5.194165e-05	9.932562e-05	1.000000e+00	8.362698e+03
2035	1.221000e-01	2.000000e+01	4.510911e-05	3.405135e-05	9.800626e-05	1.000000e+00	8.368809e+03
2036	1.221600e-01	1.400000e+01	4.720235e-05	3.352828e-05	9.790758e-05	1.000000e+00	8.373228e+03
2037	1.222200e-01	1.800000e+01	4.593406e-05	3.332027e-05	9.828137e-05	1.000000e+00	8.378770e+03
2038	1.222800e-01	2.500000e+01	4.842624e-05	3.443893e-05	9.916055e-05	1.000000e+00	8.386281e+03
2039	1.223400e-01	3.000000e+01	5.371515e-05	3.532243e-05	9.964521e-05	1.000000e+00	8.395196e+03
2040	1.224000e-01	2.700000e+01	4.445184e-05	3.471585e-05	9.892755e-05	1.000000e+00	8.403266e+03
2041	1.224600e-01	1.900000e+01	4.416273e-05	3.400361e-05	9.922571e-05	1.000000e+00	8.409071e+03
2042	1.225200e-01	1.400000e+01	5.268902e-05	3.373034e-05	9.860259e-05	1.000000e+00	8.413468e+03
2043	1.225800e-01	1.900000e+01	4.521894e-05	3.341195e-05	9.911614e-05	1.000000e+00	8.419266e+03
2044	1.226400e-01	2.300000e+01	9.165392e-05	3.928522e-05	9.356169e-05	1.000000e+00	8.426185e+03
2045	1.227000e-01	2.400000e+01	7.480192e-05	3.982689e-05	9.812617e-05	1.000000e+00	8.433384e+03
2046	1.227600e-01	2.700000e+01	4.802998e-05	3.667790e-05	9.942464e-05	1.000000e+00	8.441413e+03
2047	1.228200e-01	2.300000e+01	4.601291e-05	3.741202e-05	9.975694e-05	1.000000e+00	8.448325e+03
2048	1.228800e-01	2.100000e+01	4.498052e-05	3.403372e-05	9.781555e-05	1.000000e+00	8.454676e+03
2049	1.229400e-01	1.900000e+01	4.548749e-05	3.782324e-05	9.928320e-05	1.000000e+00	8.460470e+03
2050	1.230000e-01	2.100000e+01	4.345785e-05	3.378633e-05	9.875057e-05	1.000000e+00	8.466831e+03
2051	1.230600e-01	2.800000e+01	5.692293e-05	3.361304e-05	9.813978e-05	1.000000e+00	8.475138e+03
2052	1.231200e-01	2.600000e+01	4.891864e-05	3.566327e-05	9.839746e-05	1.000000e+00	8.482884e+03
2053	1.231800e-01	2.100000e+01	5.782402e-05	3.590012e-05	9.979046e-05	1.000000e+00	8.489235e+03
2054	1.232400e-01	2.000000e+01	5.332804e-05	3.446040e-05	9.758278e-05	1.000000e+00	8.495311e+03
2055	1.233000e-01	2.000000e+01	4.620637e-05	3.381347e-05	9.945946e-05	1.000000e+00	8.501382e+03
2056	1.233600e-01	2.400000e+01	6.015516e-05	3.373536e-05	9.900028e-05	1.000000e+00	8.508574e+03
2057	1.234200e-01	2.600000e+01	5.186246e-05	3.639317e-05	9.816660e-05	1.000000e+00	8.516321e+03
2058	1.234800e-01	2.700000e+01	6.038288e-05	3.580135e-05	8.840808e-05	1.000000e+00	8.524352e+03
2059	1.235400e-01	2.300000e+01	4.418922e-05	3.406633e-05	9.831951e-05	1.000000e+00	8.531269e+03
2060	1.236000e-01	1.800000e+01	4.358675e-05	3.388078e-05	9.951144e-05	1.000000e+00	8.536784e+03
2061	1.236600e-01	1.800000e+01	5.662802e-05	3.437727e-05	9.673526e-05	1.000000e+00	8.542299e+03
2062	1.237200e-01	2.300000e+01	4.537134e-05	3.408557e-05	9.901489e-05	1.000000e+00	8.549211e+03
2063	1.237800e-01	2.500000e+01	6.274389e-05	3.935758e-05	9.231952e-05	1.000000e+00	8.556688e+03
2064	1.238400e-01	2.600000e+01	5.139761e-05	3.792516e-05	9.682206e-05	1.000000e+00	8.564440e+03
2065	1.239000e-01	2.400000e+01	4.443213e-05	3.495323e-05	9.881877e-05	1.000000e+00	8.571633e+03
2066	1.239600e-01	2.000000e+01	4.420989e-05	3.405661e-05	9.887211e-05	1.000000e+00	8.577710e+03
2067	1.240200e-01	1.900000e+01	5.480254e-05	3.477920e-05	9.762785e-05	1.000000e+00	8.583502e+03
2068	1.240800e-01	2.100000e+01	5.235469e-05	3.568015e-05	9.849714e-05	1.000000e+00	8.589860e+03
2069	1.241400e-01	2.500000e+01	6.729533e-05	3.448281e-05	9.535633e-05	1.000000e+00	8.597333e+03
2070	1.242000e-01	2.600000e+01	4.413607e-05	3.489059e-05	9.966122e-05	1.000000e+00	8.605089e+03
2071	1.242600e-01	2.400000e+01	5.071385e-05	3.480919e-05	9.782218e-05	1.000000e+00	8.612296e+03
2072	1.243200e-01	2.000000e+01	4.575264e-05	3.537162e-05	9.981449e-05	1.000000e+00	8.618370e+03
2073	1.243800e-01	1.900000e+01	4.453233e-05	3.639776e-05	9.783118e-05	1.000000e+00	8.624161e+03
2074	1.244400e-01	2.200000e+01	4.340167e-05	3.424835e-05	9.907436e-05	1.000000e+00	8.630807e+03
2075	1.245000e-01	2.500000e+01	4.492030e-05	3.494392e-05	9.992681e-05	1.000000e+00	8.638284e+03
