#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
3189	1.913400e-01	-9.517000e-04	-5.877069e+05	5.877088e+05	4.554304e+02	4.556588e+02	3.706331e-05
3190	1.914000e-01	-9.520000e-04	-5.876989e+05	5.876966e+05	4.556066e+02	4.558351e+02	4.377479e-05
3191	1.914600e-01	-9.523000e-04	-5.876523e+05	5.876531e+05	4.557827e+02	4.560114e+02	5.138519e-05
3192	1.915200e-01	-9.526000e-04	-5.875545e+05	5.875556e+05	4.559588e+02	4.561877e+02	5.784299e-05
3193	1.915800e-01	-9.529000e-04	-5.874795e+05	5.874805e+05	4.561349e+02	4.563640e+02	4.771913e-05
3194	1.916400e-01	-9.532000e-04	-5.874872e+05	5.874827e+05	4.563111e+02	4.565402e+02	3.416035e-05
3195	1.917000e-01	-9.535000e-04	-5.875282e+05	5.875295e+05	4.564872e+02	4.567165e+02	3.488887e-05
3196	1.917600e-01	-9.538000e-04	-5.875500e+05	5.875512e+05	4.566634e+02	4.568927e+02	3.806149e-05
3197	1.918200e-01	-9.541000e-04	-5.875372e+05	5.875356e+05	4.568395e+02	4.570690e+02	4.346975e-05
3198	1.918800e-01	-9.544000e-04	-5.874921e+05	5.874951e+05	4.570156e+02	4.572452e+02	4.801154e-05
3199	1.919400e-01	-9.547000e-04	-5.874662e+05	5.874623e+05	4.571917e+02	4.574215e+02	3.993356e-05
3200	1.920000e-01	-9.550000e-04	-5.874510e+05	5.874563e+05	4.573678e+02	4.575977e+02	4.365576e-05
3201	1.920600e-01	-9.553000e-04	-5.874004e+05	5.873979e+05	4.575439e+02	4.577740e+02	5.121299e-05
3202	1.921200e-01	-9.556000e-04	-5.873176e+05	5.873204e+05	4.577199e+02	4.579502e+02	5.212963e-05
3203	1.921800e-01	-9.559000e-04	-5.872801e+05	5.872765e+05	4.578960e+02	4.581264e+02	4.389422e-05
3204	1.922400e-01	-9.562000e-04	-5.872799e+05	5.872782e+05	4.580720e+02	4.583025e+02	3.745599e-05
3205	1.923000e-01	-9.565000e-04	-5.873152e+05	5.873190e+05	4.582481e+02	4.584787e+02	3.433140e-05
3206	1.923600e-01	-9.568000e-04	-5.873487e+05	5.873440e+05	4.584242e+02	4.586549e+02	3.724753e-05
3207	1.924200e-01	-9.571000e-04	-5.873359e+05	5.873387e+05	4.586003e+02	4.588311e+02	4.304519e-05
3208	1.924800e-01	-9.574000e-04	-5.873110e+05	5.873105e+05	4.587764e+02	4.590073e+02	4.352084e-05
3209	1.925400e-01	-9.577000e-04	-5.872984e+05	5.872992e+05	4.589524e+02	4.591835e+02	4.060102e-05
3210	1.926000e-01	-9.580000e-04	-5.873034e+05	5.873033e+05	4.591285e+02	4.593597e+02	3.825459e-05
3211	1.926600e-01	-9.583000e-04	-5.873286e+05	5.873272e+05	4.593046e+02	4.595359e+02	3.455566e-05
3212	1.927200e-01	-9.586000e-04	-5.873230e+05	5.873236e+05	4.594806e+02	4.597121e+02	4.773462e-05
3213	1.927800e-01	-9.589000e-04	-5.872245e+05	5.872243e+05	4.596566e+02	4.598883e+02	6.154311e-05
3214	1.928400e-01	-9.592000e-04	-5.870835e+05	5.870853e+05	4.598325e+02	4.600644e+02	7.230566e-05
3215	1.929000e-01	-9.595000e-04	-5.869414e+05	5.869451e+05	4.600084e+02	4.602405e+02	6.572577e-05
3216	1.929600e-01	-9.598000e-04	-5.868812e+05	5.868787e+05	4.601844e+02	4.604166e+02	4.147139e-05
3217	1.930200e-01	-9.601000e-04	-5.869710e+05	5.869637e+05	4.603604e+02	4.605927e+02	2.810883e-05
3218	1.930800e-01	-9.604000e-04	-5.871158e+05	5.871205e+05	4.605364e+02	4.607688e+02	2.681679e-05
3219	1.931400e-01	-9.607000e-04	-5.872137e+05	5.872146e+05	4.607125e+02	4.609449e+02	3.169203e-05
3220	1.932000e-01	-9.610000e-04	-5.872061e+05	5.872022e+05	4.608885e+02	4.611211e+02	4.658387e-05
3221	1.932600e-01	-9.613000e-04	-5.871015e+05	5.871050e+05	4.610645e+02	4.612973e+02	6.198436e-05
3222	1.933200e-01	-9.616000e-04	-5.869770e+05	5.869793e+05	4.612404e+02	4.614734e+02	6.196919e-05
3223	1.933800e-01	-9.619000e-04	-5.868799e+05	5.868777e+05	4.614163e+02	4.616494e+02	5.380773e-05
3224	1.934400e-01	-9.622000e-04	-5.868468e+05	5.868445e+05	4.615923e+02	4.618255e+02	3.952957e-05
3225	1.935000e-01	-9.625000e-04	-5.868980e+05	5.869010e+05	4.617682e+02	4.620016e+02	3.029559e-05
3226	1.935600e-01	-9.628000e-04	-5.869958e+05	5.869904e+05	4.619442e+02	4.621776e+02	2.936115e-05
3227	1.936200e-01	-9.631000e-04	-5.870470e+05	5.870509e+05	4.621202e+02	4.623538e+02	3.467040e-05
3228	1.936800e-01	-9.634000e-04	-5.870354e+05	5.870349e+05	4.622962e+02	4.625299e+02	4.554916e-05
3229	1.937400e-01	-9.637000e-04	-5.869505e+05	5.869509e+05	4.624721e+02	4.627060e+02	5.764304e-05
3230	1.938000e-01	-9.640000e-04	-5.868315e+05	5.868321e+05	4.626480e+02	4.628820e+02	6.368687e-05
3231	1.938600e-01	-9.643000e-04	-5.867373e+05	5.867382e+05	4.628239e+02	4.630581e+02	4.803754e-05
3232	1.939200e-01	-9.646000e-04	-5.867439e+05	5.867424e+05	4.629998e+02	4.632341e+02	3.404425e-05
3233	1.939800e-01	-9.649000e-04	-5.868030e+05	5.868019e+05	4.631757e+02	4.634101e+02	3.203203e-05
3234	1.940400e-01	-9.652000e-04	-5.868479e+05	5.868502e+05	4.633517e+02	4.635862e+02	3.301245e-05
3235	1.941000e-01	-9.655000e-04	-5.868773e+05	5.868749e+05	4.635276e+02	4.637622e+02	3.838905e-05
3236	1.941600e-01	-9.658000e-04	-5.868367e+05	5.868390e+05	4.637035e+02	4.639383e+02	4.864140e-05
3237	1.942200e-01	-9.661000e-04	-5.867611e+05	5.867618e+05	4.638794e+02	4.641143e+02	5.433592e-05
3238	1.942800e-01	-9.664000e-04	-5.866812e+05	5.866801e+05	4.640553e+02	4.642903e+02	5.160633e-05
3239	1.943400e-01	-9.667000e-04	-5.866304e+05	5.866321e+05	4.642311e+02	4.644663e+02	4.438721e-05
3240	1.944000e-01	-9.670000e-04	-5.866232e+05	5.866214e+05	4.644070e+02	4.646423e+02	3.871633e-05
3241	1.944600e-01	-9.673000e-04	-5.866422e+05	5.866376e+05	4.645828e+02	4.648183e+02	3.725186e-05
3242	1.945200e-01	-9.676000e-04	-5.866673e+05	5.866741e+05	4.647587e+02	4.649943e+02	3.369897e-05
3243	1.945800e-01	-9.679000e-04	-5.867007e+05	5.867002e+05	4.649346e+02	4.651703e+02	3.824985e-05
3244	1.946400e-01	-9.682000e-04	-5.866738e+05	5.866712e+05	4.651105e+02	4.653463e+02	4.633437e-05
3245	1.947000e-01	-9.685000e-04	-5.865890e+05	5.865918e+05	4.652863e+02	4.655223e+02	5.973273e-05
3246	1.947600e-01	-9.688000e-04	-5.864823e+05	5.864856e+05	4.654621e+02	4.656983e+02	6.069783e-05
3247	1.948200e-01	-9.691000e-04	-5.864146e+05	5.864099e+05	4.656379e+02	4.658742e+02	4.676370e-05
3248	1.948800e-01	-9.694000e-04	-5.864237e+05	5.864226e+05	4.658137e+02	4.660501e+02	3.975325e-05
3249	1.949400e-01	-9.697000e-04	-5.864692e+05	5.864713e+05	4.659895e+02	4.662261e+02	3.475743e-05
3250	1.950000e-01	-9.700000e-04	-5.865344e+05	5.865308e+05	4.661654e+02	4.664020e+02	3.354326e-05
3251	1.950600e-01	-9.703000e-04	-5.865775e+05	5.865798e+05	4.663412e+02	4.665780e+02	3.843933e-05
3252	1.951200e-01	-9.706000e-04	-5.865529e+05	5.865545e+05	4.665171e+02	4.667540e+02	4.576562e-05
3253	1.951800e-01	-9.709000e-04	-5.864929e+05	5.864906e+05	4.666929e+02	4.669299e+02	5.443366e-05
3254	1.952400e-01	-9.712000e-04	-5.864082e+05	5.864093e+05	4.668686e+02	4.671058e+02	5.348752e-05
3255	1.953000e-01	-9.715000e-04	-5.863561e+05	5.863587e+05	4.670444e+02	4.672818e+02	4.398117e-05
3256	1.953600e-01	-9.718000e-04	-5.863775e+05	5.863765e+05	4.672202e+02	4.674577e+02	3.509022e-05
3257	1.954200e-01	-9.721000e-04	-5.864282e+05	5.864236e+05	4.673960e+02	4.676336e+02	3.216574e-05
3258	1.954800e-01	-9.724000e-04	-5.864647e+05	5.864671e+05	4.675718e+02	4.678095e+02	3.779557e-05
3259	1.955400e-01	-9.727000e-04	-5.864234e+05	5.864258e+05	4.677476e+02	4.679855e+02	5.138493e-05
3260	1.956000e-01	-9.730000e-04	-5.863286e+05	5.863244e+05	4.679234e+02	4.681614e+02	5.847463e-05
3261	1.956600e-01	-9.733000e-04	-5.862411e+05	5.862461e+05	4.680991e+02	4.683373e+02	5.219189e-05
3262	1.957200e-01	-9.736000e-04	-5.861964e+05	5.861973e+05	4.682748e+02	4.685131e+02	4.555867e-05
3263	1.957800e-01	-9.739000e-04	-5.861890e+05	5.861873e+05	4.684505e+02	4.686890e+02	3.886470e-05
3264	1.958400e-01	-9.742000e-04	-5.862260e+05	5.862220e+05	4.686263e+02	4.688648e+02	3.359225e-05
3265	1.959000e-01	-9.745000e-04	-5.862722e+05	5.862765e+05	4.688020e+02	4.690407e+02	3.510281e-05
3266	1.959600e-01	-9.748000e-04	-5.862855e+05	5.862822e+05	4.689778e+02	4.692166e+02	3.935798e-05
3267	1.960200e-01	-9.751000e-04	-5.862678e+05	5.862718e+05	4.691536e+02	4.693925e+02	4.564707e-05
3268	1.960800e-01	-9.754000e-04	-5.862008e+05	5.862041e+05	4.693293e+02	4.695684e+02	5.298621e-05
3269	1.961400e-01	-9.757000e-04	-5.861227e+05	5.861155e+05	4.695050e+02	4.697442e+02	5.433900e-05
3270	1.962000e-01	-9.760000e-04	-5.860502e+05	5.860542e+05	4.696806e+02	4.699200e+02	5.162547e-05
3271	1.962600e-01	-9.763000e-04	-5.860101e+05	5.860125e+05	4.698563e+02	4.700958e+02	4.092850e-05
3272	1.963200e-01	-9.766000e-04	-5.860547e+05	5.860484e+05	4.700320e+02	4.702716e+02	3.161792e-05
3273	1.963800e-01	-9.769000e-04	-5.861320e+05	5.861319e+05	4.702077e+02	4.704475e+02	2.980089e-05
3274	1.964400e-01	-9.772000e-04	-5.861828e+05	5.861869e+05	4.703835e+02	4.706233e+02	3.459483e-05
3275	1.965000e-01	-9.775000e-04	-5.861695e+05	5.861681e+05	4.705592e+02	4.707992e+02	4.603757e-05
3276	1.965600e-01	-9.778000e-04	-5.860809e+05	5.860797e+05	4.707349e+02	4.709750e+02	5.987804e-05
3277	1.966200e-01	-9.781000e-04	-5.859694e+05	5.859726e+05	4.709105e+02	4.711508e+02	5.869831e-05
3278	1.966800e-01	-9.784000e-04	-5.858862e+05	5.858904e+05	4.710861e+02	4.713266e+02	5.274506e-05
3279	1.967400e-01	-9.787000e-04	-5.858450e+05	5.858372e+05	4.712617e+02	4.715024e+02	4.738093e-05
3280	1.968000e-01	-9.790000e-04	-5.858404e+05	5.858397e+05	4.714373e+02	4.716781e+02	3.864104e-05
3281	1.968600e-01	-9.793000e-04	-5.858954e+05	5.858993e+05	4.716130e+02	4.718539e+02	3.381407e-05
3282	1.969200e-01	-9.796000e-04	-5.859463e+05	5.859429e+05	4.717887e+02	4.720296e+02	3.602565e-05
3283	1.969800e-01	-9.799000e-04	-5.859531e+05	5.859523e+05	4.719643e+02	4.722054e+02	4.254464e-05
3284	1.970400e-01	-9.802000e-04	-5.859115e+05	5.859156e+05	4.721400e+02	4.723812e+02	4.811421e-05
3285	1.971000e-01	-9.805000e-04	-5.858446e+05	5.858443e+05	4.723156e+02	4.725570e+02	5.343027e-05
3286	1.971600e-01	-9.808000e-04	-5.857741e+05	5.857733e+05	4.724911e+02	4.727327e+02	5.090115e-05
3287	1.972200e-01	-9.811000e-04	-5.857320e+05	5.857319e+05	4.726667e+02	4.729084e+02	4.118684e-05
3288	1.972800e-01	-9.814000e-04	-5.857455e+05	5.857470e+05	4.728423e+02	4.730842e+02	3.806595e-05
3289	1.973400e-01	-9.817000e-04	-5.857518e+05	5.857495e+05	4.730179e+02	4.732599e+02	3.733861e-05
3290	1.974000e-01	-9.820000e-04	-5.857682e+05	5.857706e+05	4.731935e+02	4.734356e+02	3.764415e-05
3291	1.974600e-01	-9.823000e-04	-5.857693e+05	5.857691e+05	4.733691e+02	4.736114e+02	4.049270e-05
3292	1.975200e-01	-9.826000e-04	-5.857597e+05	5.857570e+05	4.735447e+02	4.737871e+02	3.976789e-05
3293	1.975800e-01	-9.829000e-04	-5.857379e+05	5.857392e+05	4.737203e+02	4.739628e+02	4.675102e-05
3294	1.976400e-01	-9.832000e-04	-5.856663e+05	5.856673e+05	4.738959e+02	4.741385e+02	5.293132e-05
3295	1.977000e-01	-9.835000e-04	-5.855859e+05	5.855848e+05	4.740714e+02	4.743142e+02	5.560214e-05
3296	1.977600e-01	-9.838000e-04	-5.855134e+05	5.855097e+05	4.742469e+02	4.744899e+02	5.184852e-05
3297	1.978200e-01	-9.841000e-04	-5.854722e+05	5.854800e+05	4.744224e+02	4.746655e+02	4.485474e-05
3298	1.978800e-01	-9.844000e-04	-5.854890e+05	5.854851e+05	4.745979e+02	4.748412e+02	3.773166e-05
3299	1.979400e-01	-9.847000e-04	-5.855407e+05	5.855414e+05	4.747735e+02	4.750168e+02	3.484313e-05
3300	1.980000e-01	-9.850000e-04	-5.855832e+05	5.855840e+05	4.749490e+02	4.751925e+02	3.565039e-05
3301	1.980600e-01	-9.853000e-04	-5.856115e+05	5.856083e+05	4.751246e+02	4.753682e+02	3.952412e-05
3302	1.981200e-01	-9.856000e-04	-5.855743e+05	5.855768e+05	4.753001e+02	4.755438e+02	5.022248e-05
3303	1.981800e-01	-9.859000e-04	-5.854845e+05	5.854863e+05	4.754756e+02	4.757195e+02	5.935102e-05
3304	1.982400e-01	-9.862000e-04	-5.853890e+05	5.853909e+05	4.756511e+02	4.758951e+02	5.740610e-05
3305	1.983000e-01	-9.865000e-04	-5.853133e+05	5.853077e+05	4.758265e+02	4.760707e+02	5.005635e-05
3306	1.983600e-01	-9.868000e-04	-5.852960e+05	5.853000e+05	4.760020e+02	4.762463e+02	3.953036e-05
3307	1.984200e-01	-9.871000e-04	-5.853306e+05	5.853293e+05	4.761774e+02	4.764219e+02	3.324099e-05
3308	1.984800e-01	-9.874000e-04	-5.853905e+05	5.853904e+05	4.763529e+02	4.765975e+02	3.172688e-05
3309	1.985400e-01	-9.877000e-04	-5.854305e+05	5.854289e+05	4.765285e+02	4.767732e+02	3.676563e-05
3310	1.986000e-01	-9.880000e-04	-5.854057e+05	5.854062e+05	4.767040e+02	4.769488e+02	4.595534e-05
3311	1.986600e-01	-9.883000e-04	-5.853549e+05	5.853580e+05	4.768794e+02	4.771244e+02	4.758042e-05
3312	1.987200e-01	-9.886000e-04	-5.853482e+05	5.853447e+05	4.770549e+02	4.773000e+02	3.506904e-05
3313	1.987800e-01	-9.889000e-04	-5.854005e+05	5.854012e+05	4.772304e+02	4.774756e+02	3.137856e-05
3314	1.988400e-01	-9.892000e-04	-5.853828e+05	5.853784e+05	4.774058e+02	4.776512e+02	5.456912e-05
3315	1.989000e-01	-9.895000e-04	-5.853114e+05	5.853161e+05	4.775813e+02	4.778268e+02	4.452417e-05
3316	1.989600e-01	-9.898000e-04	-5.853792e+05	5.853850e+05	4.777568e+02	4.780024e+02	2.988298e-05
3317	1.990200e-01	-9.901000e-04	-5.853960e+05	5.853865e+05	4.779323e+02	4.781781e+02	5.244246e-05
3318	1.990800e-01	-9.904000e-04	-5.852350e+05	5.852393e+05	4.781076e+02	4.783536e+02	8.116002e-05
3319	1.991400e-01	-9.907000e-04	-5.850520e+05	5.850584e+05	4.782830e+02	4.785292e+02	8.235004e-05
3320	1.992000e-01	-9.910000e-04	-5.849016e+05	5.848977e+05	4.784582e+02	4.787047e+02	6.371244e-05
3321	1.992600e-01	-9.913000e-04	-5.848884e+05	5.848804e+05	4.786336e+02	4.788802e+02	3.349579e-05
3322	1.993200e-01	-9.916000e-04	-5.850248e+05	5.850283e+05	4.788090e+02	4.790556e+02	2.636192e-05
3323	1.993800e-01	-9.919000e-04	-5.851508e+05	5.851555e+05	4.789845e+02	4.792312e+02	2.910138e-05
3324	1.994400e-01	-9.922000e-04	-5.851889e+05	5.851800e+05	4.791599e+02	4.794067e+02	3.890730e-05
3325	1.995000e-01	-9.925000e-04	-5.851337e+05	5.851384e+05	4.793353e+02	4.795823e+02	5.440389e-05
3326	1.995600e-01	-9.928000e-04	-5.850149e+05	5.850177e+05	4.795106e+02	4.797578e+02	6.386091e-05
3327	1.996200e-01	-9.931000e-04	-5.849020e+05	5.848991e+05	4.796859e+02	4.799333e+02	6.017200e-05
3328	1.996800e-01	-9.934000e-04	-5.848280e+05	5.848307e+05	4.798612e+02	4.801087e+02	4.768285e-05
3329	1.997400e-01	-9.937000e-04	-5.848509e+05	5.848495e+05	4.800366e+02	4.802842e+02	2.988955e-05
3330	1.998000e-01	-9.940000e-04	-5.849541e+05	5.849544e+05	4.802120e+02	4.804597e+02	2.917807e-05
3331	1.998600e-01	-9.943000e-04	-5.849918e+05	5.849909e+05	4.803873e+02	4.806351e+02	3.708701e-05
3332	1.999200e-01	-9.946000e-04	-5.849715e+05	5.849684e+05	4.805627e+02	4.808106e+02	4.578550e-05
3333	1.999800e-01	-9.949000e-04	-5.849089e+05	5.849130e+05	4.807380e+02	4.809861e+02	5.450133e-05
3334	2.000400e-01	-9.952000e-04	-5.848047e+05	5.848076e+05	4.809133e+02	4.811616e+02	5.748778e-05
3335	2.001000e-01	-9.955000e-04	-5.847277e+05	5.847253e+05	4.810886e+02	4.813370e+02	5.236016e-05
3336	2.001600e-01	-9.958000e-04	-5.846861e+05	5.846846e+05	4.812638e+02	4.815124e+02	4.342149e-05
3337	2.002200e-01	-9.961000e-04	-5.846913e+05	5.846953e+05	4.814391e+02	4.816878e+02	3.717329e-05
3338	2.002800e-01	-9.964000e-04	-5.847382e+05	5.847331e+05	4.816144e+02	4.818632e+02	3.366627e-05
3339	2.003400e-01	-9.967000e-04	-5.847793e+05	5.847776e+05	4.817897e+02	4.820387e+02	3.544822e-05
3340	2.004000e-01	-9.970000e-04	-5.847910e+05	5.847966e+05	4.819650e+02	4.822141e+02	3.908621e-05
3341	2.004600e-01	-9.973000e-04	-5.847671e+05	5.847645e+05	4.821403e+02	4.823895e+02	4.834314e-05
3342	2.005200e-01	-9.976000e-04	-5.846902e+05	5.846915e+05	4.823156e+02	4.825650e+02	5.625425e-05
3343	2.005800e-01	-9.979000e-04	-5.846087e+05	5.846073e+05	4.824908e+02	4.827404e+02	5.312464e-05
3344	2.006400e-01	-9.982000e-04	-5.845692e+05	5.845727e+05	4.826660e+02	4.829157e+02	4.402434e-05
3345	2.007000e-01	-9.985000e-04	-5.845708e+05	5.845689e+05	4.828413e+02	4.830911e+02	3.875965e-05
3346	2.007600e-01	-9.988000e-04	-5.845955e+05	5.845931e+05	4.830165e+02	4.832665e+02	3.592274e-05
3347	2.008200e-01	-9.991000e-04	-5.846221e+05	5.846249e+05	4.831918e+02	4.834419e+02	3.646121e-05
3348	2.008800e-01	-9.994000e-04	-5.846288e+05	5.846273e+05	4.833671e+02	4.836172e+02	3.992231e-05
3349	2.009400e-01	-9.997000e-04	-5.845993e+05	5.845991e+05	4.835423e+02	4.837926e+02	4.655743e-05
3350	2.010000e-01	-1.000000e-03	-5.845391e+05	5.845396e+05	4.837175e+02	4.839680e+02	5.209242e-05
3351	2.010600e-01	-1.000300e-03	-5.844629e+05	5.844667e+05	4.838927e+02	4.841434e+02	5.107621e-05
3352	2.011200e-01	-1.000600e-03	-5.844212e+05	5.844172e+05	4.840679e+02	4.843187e+02	4.548967e-05
3353	2.011800e-01	-1.000900e-03	-5.844071e+05	5.844060e+05	4.842431e+02	4.844940e+02	3.898602e-05
3354	2.012400e-01	-1.001200e-03	-5.844237e+05	5.844248e+05	4.844183e+02	4.846693e+02	3.612624e-05
3355	2.013000e-01	-1.001500e-03	-5.844467e+05	5.844485e+05	4.845935e+02	4.848447e+02	3.690490e-05
3356	2.013600e-01	-1.001800e-03	-5.844484e+05	5.844455e+05	4.847687e+02	4.850200e+02	3.909422e-05
3357	2.014200e-01	-1.002100e-03	-5.844307e+05	5.844307e+05	4.849439e+02	4.851953e+02	4.601868e-05
3358	2.014800e-01	-1.002400e-03	-5.843716e+05	5.843720e+05	4.851191e+02	4.853707e+02	5.066936e-05
3359	2.015400e-01	-1.002700e-03	-5.843045e+05	5.843069e+05	4.852942e+02	4.855460e+02	5.140103e-05
3360	2.016000e-01	-1.003000e-03	-5.842512e+05	5.842531e+05	4.854694e+02	4.857212e+02	4.746906e-05
3361	2.016600e-01	-1.003300e-03	-5.842270e+05	5.842229e+05	4.856445e+02	4.858965e+02	4.051532e-05
3362	2.017200e-01	-1.003600e-03	-5.842665e+05	5.842652e+05	4.858197e+02	4.860718e+02	3.056438e-05
3363	2.017800e-01	-1.003900e-03	-5.843317e+05	5.843324e+05	4.859948e+02	4.862471e+02	3.311202e-05
3364	2.018400e-01	-1.004200e-03	-5.843339e+05	5.843386e+05	4.861700e+02	4.864224e+02	4.184431e-05
3365	2.019000e-01	-1.004500e-03	-5.842865e+05	5.842823e+05	4.863452e+02	4.865977e+02	5.147115e-05
3366	2.019600e-01	-1.004800e-03	-5.842212e+05	5.842230e+05	4.865203e+02	4.867729e+02	4.904402e-05
3367	2.020200e-01	-1.005100e-03	-5.841836e+05	5.841837e+05	4.866954e+02	4.869482e+02	4.285779e-05
3368	2.020800e-01	-1.005400e-03	-5.841696e+05	5.841662e+05	4.868705e+02	4.871235e+02	4.489791e-05
3369	2.021400e-01	-1.005700e-03	-5.841217e+05	5.841231e+05	4.870456e+02	4.872987e+02	4.749232e-05
3370	2.022000e-01	-1.006000e-03	-5.840846e+05	5.840862e+05	4.872207e+02	4.874739e+02	4.687786e-05
3371	2.022600e-01	-1.006300e-03	-5.840542e+05	5.840532e+05	4.873957e+02	4.876491e+02	4.536848e-05
3372	2.023200e-01	-1.006600e-03	-5.840380e+05	5.840421e+05	4.875708e+02	4.878244e+02	4.014346e-05
3373	2.023800e-01	-1.006900e-03	-5.840675e+05	5.840585e+05	4.877459e+02	4.879996e+02	3.576687e-05
3374	2.024400e-01	-1.007200e-03	-5.840833e+05	5.840953e+05	4.879210e+02	4.881748e+02	3.878661e-05
3375	2.025000e-01	-1.007500e-03	-5.840745e+05	5.840677e+05	4.880961e+02	4.883500e+02	4.268574e-05
3376	2.025600e-01	-1.007800e-03	-5.840401e+05	5.840396e+05	4.882712e+02	4.885252e+02	4.914054e-05
3377	2.026200e-01	-1.008100e-03	-5.839513e+05	5.839531e+05	4.884462e+02	4.887004e+02	5.940067e-05
3378	2.026800e-01	-1.008400e-03	-5.838495e+05	5.838497e+05	4.886212e+02	4.888756e+02	5.653746e-05
3379	2.027400e-01	-1.008700e-03	-5.838026e+05	5.838042e+05	4.887962e+02	4.890508e+02	4.291487e-05
3380	2.028000e-01	-1.009000e-03	-5.838226e+05	5.838168e+05	4.889712e+02	4.892259e+02	3.347808e-05
3381	2.028600e-01	-1.009300e-03	-5.838916e+05	5.838947e+05	4.891463e+02	4.894011e+02	2.994963e-05
3382	2.029200e-01	-1.009600e-03	-5.839629e+05	5.839637e+05	4.893214e+02	4.895762e+02	3.230134e-05
3383	2.029800e-01	-1.009900e-03	-5.839649e+05	5.839615e+05	4.894964e+02	4.897514e+02	4.351759e-05
3384	2.030400e-01	-1.010200e-03	-5.838913e+05	5.838932e+05	4.896714e+02	4.899266e+02	5.734476e-05
3385	2.031000e-01	-1.010500e-03	-5.837914e+05	5.837944e+05	4.898464e+02	4.901018e+02	5.714463e-05
3386	2.031600e-01	-1.010800e-03	-5.837296e+05	5.837234e+05	4.900214e+02	4.902769e+02	4.550498e-05
3387	2.032200e-01	-1.011100e-03	-5.837478e+05	5.837538e+05	4.901964e+02	4.904520e+02	3.231425e-05
3388	2.032800e-01	-1.011400e-03	-5.838258e+05	5.838243e+05	4.903714e+02	4.906271e+02	2.927460e-05
3389	2.033400e-01	-1.011700e-03	-5.838618e+05	5.838583e+05	4.905465e+02	4.908023e+02	3.943530e-05
3390	2.034000e-01	-1.012000e-03	-5.837971e+05	5.838014e+05	4.907215e+02	4.909774e+02	5.589676e-05
3391	2.034600e-01	-1.012300e-03	-5.836845e+05	5.836861e+05	4.908964e+02	4.911526e+02	6.286987e-05
3392	2.035200e-01	-1.012600e-03	-5.835806e+05	5.835782e+05	4.910713e+02	4.913277e+02	5.930128e-05
3393	2.035800e-01	-1.012900e-03	-5.835128e+05	5.835147e+05	4.912462e+02	4.915027e+02	4.497671e-05
3394	2.036400e-01	-1.013200e-03	-5.835314e+05	5.835336e+05	4.914211e+02	4.916778e+02	3.403376e-05
3395	2.037000e-01	-1.013500e-03	-5.836198e+05	5.836104e+05	4.915961e+02	4.918529e+02	2.861209e-05
3396	2.037600e-01	-1.013800e-03	-5.836776e+05	5.836824e+05	4.917711e+02	4.920279e+02	3.401990e-05
3397	2.038200e-01	-1.014100e-03	-5.836893e+05	5.836940e+05	4.919461e+02	4.922031e+02	4.012254e-05
3398	2.038800e-01	-1.014400e-03	-5.836426e+05	5.836366e+05	4.921210e+02	4.923782e+02	5.365114e-05
3399	2.039400e-01	-1.014700e-03	-5.835467e+05	5.835481e+05	4.922959e+02	4.925532e+02	5.667119e-05
3400	2.040000e-01	-1.015000e-03	-5.834658e+05	5.834686e+05	4.924708e+02	4.927283e+02	5.540637e-05
3401	2.040600e-01	-1.015300e-03	-5.834034e+05	5.834058e+05	4.926457e+02	4.929033e+02	4.819209e-05
3402	2.041200e-01	-1.015600e-03	-5.833633e+05	5.833587e+05	4.928205e+02	4.930783e+02	4.932259e-05
3403	2.041800e-01	-1.015900e-03	-5.833230e+05	5.833249e+05	4.929954e+02	4.932533e+02	4.710343e-05
3404	2.042400e-01	-1.016200e-03	-5.833100e+05	5.833120e+05	4.931702e+02	4.934283e+02	3.833681e-05
3405	2.043000e-01	-1.016500e-03	-5.833532e+05	5.833477e+05	4.933451e+02	4.936033e+02	3.646224e-05
3406	2.043600e-01	-1.016800e-03	-5.833618e+05	5.833654e+05	4.935200e+02	4.937783e+02	3.830099e-05
3407	2.044200e-01	-1.017100e-03	-5.833628e+05	5.833624e+05	4.936949e+02	4.939533e+02	4.110216e-05
3408	2.044800e-01	-1.017400e-03	-5.833348e+05	5.833366e+05	4.938697e+02	4.941283e+02	4.731499e-05
3409	2.045400e-01	-1.017700e-03	-5.832675e+05	5.832669e+05	4.940445e+02	4.943033e+02	5.087668e-05
3410	2.046000e-01	-1.018000e-03	-5.832156e+05	5.832143e+05	4.942194e+02	4.944783e+02	4.814120e-05
3411	2.046600e-01	-1.018300e-03	-5.831718e+05	5.831755e+05	4.943942e+02	4.946533e+02	4.527345e-05
3412	2.047200e-01	-1.018600e-03	-5.831541e+05	5.831537e+05	4.945690e+02	4.948282e+02	3.893009e-05
3413	2.047800e-01	-1.018900e-03	-5.831743e+05	5.831736e+05	4.947438e+02	4.950032e+02	3.555172e-05
3414	2.048400e-01	-1.019200e-03	-5.831854e+05	5.831831e+05	4.949186e+02	4.951781e+02	4.173737e-05
3415	2.049000e-01	-1.019500e-03	-5.831633e+05	5.831596e+05	4.950934e+02	4.953531e+02	4.518457e-05
3416	2.049600e-01	-1.019800e-03	-5.831242e+05	5.831325e+05	4.952682e+02	4.955280e+02	4.766464e-05
