#step	time	iterations	error_displacements	error_residuals	error_energy	converged	elapsed_time[s]
4987	9.974000e-02	1.400000e+01	6.133808e-05	4.854056e-05	9.608430e-05	1.000000e+00	9.746379e+03
4988	9.976000e-02	1.400000e+01	7.243532e-05	4.426357e-05	9.411777e-05	1.000000e+00	9.750289e+03
4989	9.978000e-02	1.400000e+01	5.884446e-05	4.173495e-05	9.925438e-05	1.000000e+00	9.754197e+03
4990	9.980000e-02	1.400000e+01	7.045161e-05	4.093827e-05	9.529286e-05	1.000000e+00	9.758106e+03
4991	9.982000e-02	1.400000e+01	5.158870e-05	4.075688e-05	9.482198e-05	1.000000e+00	9.762013e+03
4992	9.984000e-02	1.400000e+01	6.472910e-05	4.062722e-05	9.601710e-05	1.000000e+00	9.765921e+03
4993	9.986000e-02	1.400000e+01	5.601496e-05	4.171411e-05	9.801229e-05	1.000000e+00	9.769828e+03
4994	9.988000e-02	1.300000e+01	5.247585e-05	4.173230e-05	9.772881e-05	1.000000e+00	9.773486e+03
4995	9.990000e-02	1.100000e+01	6.161274e-05	5.180114e-05	9.697444e-05	1.000000e+00	9.776649e+03
4996	9.992000e-02	1.200000e+01	5.789904e-05	4.312666e-05	9.759194e-05	1.000000e+00	9.780059e+03
4997	9.994000e-02	1.300000e+01	5.129926e-05	4.276566e-05	9.723283e-05	1.000000e+00	9.783721e+03
4998	9.996000e-02	1.300000e+01	7.739523e-05	4.216090e-05	8.959040e-05	1.000000e+00	9.787388e+03
4999	9.998000e-02	1.200000e+01	7.153839e-05	4.402747e-05	9.316638e-05	1.000000e+00	9.790803e+03
5000	1.000000e-01	1.200000e+01	5.574388e-05	4.402030e-05	9.394080e-05	1.000000e+00	9.794217e+03
5001	1.000200e-01	1.300000e+01	5.523713e-05	4.100793e-05	9.758379e-05	1.000000e+00	9.797880e+03
5002	1.000400e-01	1.000000e+01	9.494970e-05	5.295646e-05	9.050220e-05	1.000000e+00	9.800792e+03
5003	1.000600e-01	1.200000e+01	6.842778e-05	4.348787e-05	9.695458e-05	1.000000e+00	9.804202e+03
5004	1.000800e-01	1.300000e+01	6.412854e-05	4.578572e-05	9.733245e-05	1.000000e+00	9.807861e+03
5005	1.001000e-01	1.300000e+01	6.827265e-05	4.366248e-05	9.199583e-05	1.000000e+00	9.811517e+03
5006	1.001200e-01	1.400000e+01	5.722164e-05	4.087422e-05	9.598983e-05	1.000000e+00	9.815427e+03
5007	1.001400e-01	1.400000e+01	5.605209e-05	4.173737e-05	9.726805e-05	1.000000e+00	9.819335e+03
5008	1.001600e-01	1.400000e+01	5.208804e-05	4.171316e-05	9.663259e-05	1.000000e+00	9.823244e+03
5009	1.001800e-01	1.400000e+01	5.376311e-05	4.316145e-05	9.963265e-05	1.000000e+00	9.827155e+03
5010	1.002000e-01	1.500000e+01	5.339610e-05	4.198915e-05	9.752281e-05	1.000000e+00	9.831319e+03
5011	1.002200e-01	1.600000e+01	5.974703e-05	4.219582e-05	9.636650e-05	1.000000e+00	9.835726e+03
5012	1.002400e-01	1.500000e+01	7.262365e-05	4.560855e-05	9.786629e-05	1.000000e+00	9.839882e+03
5013	1.002600e-01	1.500000e+01	6.307019e-05	4.326137e-05	9.958586e-05	1.000000e+00	9.844038e+03
5014	1.002800e-01	1.500000e+01	6.039649e-05	4.726544e-05	9.986685e-05	1.000000e+00	9.848195e+03
5015	1.003000e-01	1.600000e+01	5.706085e-05	4.257570e-05	9.543053e-05	1.000000e+00	9.852596e+03
5016	1.003200e-01	1.600000e+01	6.127382e-05	4.361611e-05	9.712462e-05	1.000000e+00	9.857003e+03
5017	1.003400e-01	1.500000e+01	6.366570e-05	4.580716e-05	9.845498e-05	1.000000e+00	9.861164e+03
5018	1.003600e-01	1.500000e+01	8.592980e-05	4.631570e-05	9.161347e-05	1.000000e+00	9.865327e+03
5019	1.003800e-01	1.600000e+01	6.403480e-05	4.548687e-05	9.576137e-05	1.000000e+00	9.869733e+03
5020	1.004000e-01	1.700000e+01	7.150975e-05	4.218056e-05	8.993585e-05	1.000000e+00	9.874397e+03
5021	1.004200e-01	1.700000e+01	6.147645e-05	4.203475e-05	9.620310e-05	1.000000e+00	9.879054e+03
5022	1.004400e-01	1.600000e+01	6.175026e-05	4.257510e-05	9.891117e-05	1.000000e+00	9.883460e+03
5023	1.004600e-01	1.600000e+01	5.365637e-05	4.229706e-05	9.695793e-05	1.000000e+00	9.887875e+03
5024	1.004800e-01	1.600000e+01	5.279778e-05	4.281438e-05	9.835011e-05	1.000000e+00	9.892283e+03
5025	1.005000e-01	1.600000e+01	5.180752e-05	4.259818e-05	9.748871e-05	1.000000e+00	9.896698e+03
5026	1.005200e-01	1.700000e+01	5.294991e-05	4.140679e-05	9.439643e-05	1.000000e+00	9.901367e+03
5027	1.005400e-01	1.600000e+01	7.048782e-05	4.450275e-05	9.875195e-05	1.000000e+00	9.905774e+03
5028	1.005600e-01	1.600000e+01	5.144987e-05	4.156711e-05	9.596373e-05	1.000000e+00	9.910184e+03
5029	1.005800e-01	1.500000e+01	5.433813e-05	4.359643e-05	9.977015e-05	1.000000e+00	9.914348e+03
5030	1.006000e-01	1.500000e+01	5.444252e-05	4.253984e-05	9.789242e-05	1.000000e+00	9.918514e+03
5031	1.006200e-01	1.400000e+01	6.899170e-05	5.402477e-05	9.804557e-05	1.000000e+00	9.922434e+03
5032	1.006400e-01	1.400000e+01	6.553657e-05	4.383703e-05	9.592268e-05	1.000000e+00	9.926361e+03
5033	1.006600e-01	1.400000e+01	5.058738e-05	4.339659e-05	9.845225e-05	1.000000e+00	9.930275e+03
5034	1.006800e-01	1.400000e+01	5.190705e-05	4.231663e-05	9.749466e-05	1.000000e+00	9.934189e+03
5035	1.007000e-01	1.300000e+01	6.124243e-05	4.397388e-05	9.885898e-05	1.000000e+00	9.937852e+03
5036	1.007200e-01	1.400000e+01	6.439537e-05	4.736775e-05	7.941746e-05	1.000000e+00	9.941803e+03
5037	1.007400e-01	1.400000e+01	6.781533e-05	4.318387e-05	9.609767e-05	1.000000e+00	9.945714e+03
5038	1.007600e-01	1.300000e+01	5.764707e-05	4.397417e-05	9.733636e-05	1.000000e+00	9.949379e+03
5039	1.007800e-01	1.300000e+01	5.111986e-05	4.300252e-05	9.911838e-05	1.000000e+00	9.953040e+03
5040	1.008000e-01	1.400000e+01	5.152492e-05	4.186770e-05	9.529583e-05	1.000000e+00	9.956953e+03
5041	1.008200e-01	1.400000e+01	5.781450e-05	4.855683e-05	9.845665e-05	1.000000e+00	9.960868e+03
5042	1.008400e-01	1.300000e+01	6.453106e-05	4.562450e-05	9.916951e-05	1.000000e+00	9.964531e+03
5043	1.008600e-01	1.400000e+01	5.564438e-05	4.283783e-05	9.698734e-05	1.000000e+00	9.968442e+03
5044	1.008800e-01	1.400000e+01	5.197136e-05	4.429340e-05	9.968915e-05	1.000000e+00	9.972356e+03
5045	1.009000e-01	1.400000e+01	5.114709e-05	4.295392e-05	9.863298e-05	1.000000e+00	9.976268e+03
5046	1.009200e-01	1.400000e+01	5.332378e-05	4.359966e-05	9.998055e-05	1.000000e+00	9.980179e+03
5047	1.009400e-01	1.500000e+01	4.862051e-05	4.173103e-05	9.491860e-05	1.000000e+00	9.984342e+03
5048	1.009600e-01	1.300000e+01	8.399608e-05	4.793416e-05	9.824216e-05	1.000000e+00	9.988008e+03
5049	1.009800e-01	1.400000e+01	5.027735e-05	4.326369e-05	9.913362e-05	1.000000e+00	9.992050e+03
5050	1.010000e-01	1.500000e+01	5.587791e-05	4.773396e-05	9.982567e-05	1.000000e+00	9.996216e+03
5051	1.010200e-01	1.400000e+01	5.554085e-05	4.623701e-05	9.879406e-05	1.000000e+00	1.000013e+04
5052	1.010400e-01	1.300000e+01	7.619174e-05	4.960640e-05	9.316713e-05	1.000000e+00	1.000379e+04
5053	1.010600e-01	1.500000e+01	5.255136e-05	4.508188e-05	9.732559e-05	1.000000e+00	1.000795e+04
5054	1.010800e-01	1.500000e+01	5.093758e-05	4.719063e-05	9.791391e-05	1.000000e+00	1.001211e+04
5055	1.011000e-01	1.600000e+01	6.712853e-05	4.055381e-05	9.453641e-05	1.000000e+00	1.001652e+04
5056	1.011200e-01	1.500000e+01	5.405354e-05	4.350463e-05	9.987095e-05	1.000000e+00	1.002068e+04
5057	1.011400e-01	1.500000e+01	4.990273e-05	4.233855e-05	9.635507e-05	1.000000e+00	1.002484e+04
5058	1.011600e-01	1.400000e+01	7.072541e-05	4.583780e-05	9.753975e-05	1.000000e+00	1.002876e+04
5059	1.011800e-01	1.400000e+01	6.759436e-05	4.617537e-05	9.603576e-05	1.000000e+00	1.003267e+04
5060	1.012000e-01	1.400000e+01	5.349362e-05	5.574124e-05	9.716158e-05	1.000000e+00	1.003658e+04
5061	1.012200e-01	1.600000e+01	5.401045e-05	4.202120e-05	9.423537e-05	1.000000e+00	1.004099e+04
5062	1.012400e-01	1.400000e+01	8.135201e-05	5.822859e-05	6.833694e-05	1.000000e+00	1.004491e+04
5063	1.012600e-01	1.400000e+01	5.065801e-05	4.363947e-05	9.928455e-05	1.000000e+00	1.004881e+04
5064	1.012800e-01	1.400000e+01	7.489399e-05	5.282594e-05	8.122309e-05	1.000000e+00	1.005272e+04
5065	1.013000e-01	1.400000e+01	6.309343e-05	4.450650e-05	9.875579e-05	1.000000e+00	1.005664e+04
5066	1.013200e-01	1.500000e+01	5.053425e-05	4.260235e-05	9.706309e-05	1.000000e+00	1.006080e+04
5067	1.013400e-01	1.600000e+01	5.026573e-05	4.131264e-05	9.504335e-05	1.000000e+00	1.006521e+04
5068	1.013600e-01	1.500000e+01	4.997433e-05	4.323424e-05	9.648157e-05	1.000000e+00	1.006937e+04
5069	1.013800e-01	1.400000e+01	7.599078e-05	4.374111e-05	9.547242e-05	1.000000e+00	1.007328e+04
5070	1.014000e-01	1.400000e+01	5.197530e-05	4.446312e-05	9.930664e-05	1.000000e+00	1.007719e+04
5071	1.014200e-01	1.500000e+01	4.850695e-05	4.307708e-05	9.251786e-05	1.000000e+00	1.008136e+04
5072	1.014400e-01	1.400000e+01	4.912597e-05	4.411097e-05	9.972548e-05	1.000000e+00	1.008527e+04
5073	1.014600e-01	1.400000e+01	4.771678e-05	4.268070e-05	9.642895e-05	1.000000e+00	1.008919e+04
5074	1.014800e-01	1.500000e+01	5.724231e-05	4.181369e-05	9.481159e-05	1.000000e+00	1.009335e+04
5075	1.015000e-01	1.400000e+01	5.389164e-05	4.479274e-05	9.789713e-05	1.000000e+00	1.009726e+04
5076	1.015200e-01	1.400000e+01	5.111409e-05	4.312995e-05	9.979914e-05	1.000000e+00	1.010117e+04
5077	1.015400e-01	1.400000e+01	5.155263e-05	4.356550e-05	9.885379e-05	1.000000e+00	1.010508e+04
5078	1.015600e-01	1.400000e+01	6.273929e-05	4.401511e-05	9.137261e-05	1.000000e+00	1.010898e+04
5079	1.015800e-01	1.500000e+01	6.042361e-05	4.357983e-05	9.138982e-05	1.000000e+00	1.011314e+04
5080	1.016000e-01	1.500000e+01	4.950498e-05	4.333870e-05	9.277487e-05	1.000000e+00	1.011730e+04
5081	1.016200e-01	1.400000e+01	4.829128e-05	4.284962e-05	9.716149e-05	1.000000e+00	1.012121e+04
5082	1.016400e-01	1.400000e+01	6.575625e-05	4.326726e-05	9.903133e-05	1.000000e+00	1.012512e+04
5083	1.016600e-01	1.400000e+01	7.932060e-05	4.290846e-05	9.353521e-05	1.000000e+00	1.012903e+04
5084	1.016800e-01	1.400000e+01	6.149564e-05	4.352931e-05	9.636826e-05	1.000000e+00	1.013297e+04
5085	1.017000e-01	1.400000e+01	5.378165e-05	4.311755e-05	9.758150e-05	1.000000e+00	1.013690e+04
5086	1.017200e-01	1.400000e+01	4.723429e-05	4.274229e-05	9.628131e-05	1.000000e+00	1.014084e+04
5087	1.017400e-01	1.400000e+01	5.158318e-05	4.497826e-05	9.518456e-05	1.000000e+00	1.014478e+04
5088	1.017600e-01	1.400000e+01	5.021859e-05	4.381639e-05	9.783970e-05	1.000000e+00	1.014871e+04
5089	1.017800e-01	1.400000e+01	4.844143e-05	4.354566e-05	9.603487e-05	1.000000e+00	1.015265e+04
5090	1.018000e-01	1.500000e+01	4.898276e-05	4.133432e-05	9.390019e-05	1.000000e+00	1.015684e+04
5091	1.018200e-01	1.400000e+01	7.529672e-05	4.486667e-05	9.647643e-05	1.000000e+00	1.016082e+04
5092	1.018400e-01	1.300000e+01	8.878651e-05	4.662089e-05	9.902202e-05	1.000000e+00	1.016451e+04
5093	1.018600e-01	1.300000e+01	5.619571e-05	4.856211e-05	9.823021e-05	1.000000e+00	1.016820e+04
5094	1.018800e-01	1.400000e+01	4.820695e-05	4.442413e-05	9.877272e-05	1.000000e+00	1.017214e+04
5095	1.019000e-01	1.400000e+01	5.224252e-05	4.769852e-05	9.749189e-05	1.000000e+00	1.017608e+04
5096	1.019200e-01	1.400000e+01	4.850185e-05	4.396194e-05	9.887379e-05	1.000000e+00	1.018002e+04
5097	1.019400e-01	1.400000e+01	5.800854e-05	4.431794e-05	9.394820e-05	1.000000e+00	1.018396e+04
5098	1.019600e-01	1.400000e+01	4.902386e-05	4.462147e-05	9.909571e-05	1.000000e+00	1.018790e+04
5099	1.019800e-01	1.400000e+01	4.875497e-05	4.406877e-05	9.888209e-05	1.000000e+00	1.019184e+04
5100	1.020000e-01	1.500000e+01	5.703549e-05	4.248355e-05	9.465500e-05	1.000000e+00	1.019603e+04
5101	1.020200e-01	1.400000e+01	5.029603e-05	4.465723e-05	9.884333e-05	1.000000e+00	1.019996e+04
5102	1.020400e-01	1.400000e+01	4.858898e-05	4.325574e-05	9.723492e-05	1.000000e+00	1.020390e+04
5103	1.020600e-01	1.500000e+01	4.817961e-05	4.494574e-05	9.357512e-05	1.000000e+00	1.020809e+04
5104	1.020800e-01	1.500000e+01	4.726453e-05	4.261474e-05	9.526295e-05	1.000000e+00	1.021228e+04
5105	1.021000e-01	1.500000e+01	4.739181e-05	4.241316e-05	9.522680e-05	1.000000e+00	1.021647e+04
5106	1.021200e-01	1.500000e+01	4.615447e-05	4.296854e-05	9.602882e-05	1.000000e+00	1.022066e+04
5107	1.021400e-01	1.500000e+01	4.841186e-05	5.615563e-05	8.611119e-05	1.000000e+00	1.022485e+04
5108	1.021600e-01	1.400000e+01	5.814218e-05	4.826909e-05	9.918379e-05	1.000000e+00	1.022879e+04
5109	1.021800e-01	1.600000e+01	6.036566e-05	4.136615e-05	8.542952e-05	1.000000e+00	1.023323e+04
5110	1.022000e-01	1.500000e+01	5.137262e-05	4.451207e-05	9.913931e-05	1.000000e+00	1.023742e+04
5111	1.022200e-01	1.400000e+01	5.335120e-05	4.457305e-05	9.816482e-05	1.000000e+00	1.024136e+04
5112	1.022400e-01	1.500000e+01	8.915135e-05	4.519897e-05	8.665270e-05	1.000000e+00	1.024555e+04
5113	1.022600e-01	1.600000e+01	9.906327e-05	4.592877e-05	9.642651e-05	1.000000e+00	1.024999e+04
5114	1.022800e-01	1.600000e+01	8.986791e-05	4.523697e-05	6.130679e-05	1.000000e+00	1.025443e+04
5115	1.023000e-01	1.500000e+01	4.875867e-05	5.043400e-05	9.411503e-05	1.000000e+00	1.025862e+04
5116	1.023200e-01	1.500000e+01	7.616671e-05	4.363188e-05	9.835707e-05	1.000000e+00	1.026281e+04
5117	1.023400e-01	1.400000e+01	8.615372e-05	5.048012e-05	8.025571e-05	1.000000e+00	1.026675e+04
5118	1.023600e-01	1.300000e+01	7.685031e-05	4.840962e-05	9.258909e-05	1.000000e+00	1.027044e+04
5119	1.023800e-01	1.300000e+01	6.626282e-05	4.702259e-05	9.997945e-05	1.000000e+00	1.027413e+04
5120	1.024000e-01	1.600000e+01	5.180715e-05	4.172432e-05	9.528475e-05	1.000000e+00	1.027857e+04
5121	1.024200e-01	1.200000e+01	8.904357e-05	6.126584e-05	9.510867e-05	1.000000e+00	1.028201e+04
5122	1.024400e-01	1.200000e+01	6.347805e-05	4.861637e-05	9.431650e-05	1.000000e+00	1.028544e+04
5123	1.024600e-01	1.300000e+01	8.918647e-05	4.676972e-05	9.831519e-05	1.000000e+00	1.028913e+04
5124	1.024800e-01	1.300000e+01	4.868784e-05	4.416403e-05	9.957153e-05	1.000000e+00	1.029282e+04
5125	1.025000e-01	1.300000e+01	5.300357e-05	4.486379e-05	9.856822e-05	1.000000e+00	1.029651e+04
5126	1.025200e-01	1.300000e+01	4.840498e-05	4.402154e-05	9.895971e-05	1.000000e+00	1.030020e+04
5127	1.025400e-01	1.400000e+01	5.094739e-05	4.467619e-05	8.690320e-05	1.000000e+00	1.030414e+04
5128	1.025600e-01	1.400000e+01	4.621646e-05	4.281109e-05	9.528949e-05	1.000000e+00	1.030809e+04
5129	1.025800e-01	1.300000e+01	6.702145e-05	4.582998e-05	9.614256e-05	1.000000e+00	1.031178e+04
5130	1.026000e-01	1.500000e+01	5.156054e-05	4.192661e-05	9.619550e-05	1.000000e+00	1.031597e+04
5131	1.026200e-01	1.400000e+01	5.305795e-05	4.591529e-05	9.914726e-05	1.000000e+00	1.031991e+04
5132	1.026400e-01	1.400000e+01	4.608584e-05	4.543195e-05	9.473910e-05	1.000000e+00	1.032385e+04
5133	1.026600e-01	1.400000e+01	6.613740e-05	4.645146e-05	9.658322e-05	1.000000e+00	1.032780e+04
5134	1.026800e-01	1.500000e+01	4.717317e-05	4.352443e-05	9.575270e-05	1.000000e+00	1.033199e+04
5135	1.027000e-01	1.500000e+01	8.118171e-05	4.516893e-05	8.712869e-05	1.000000e+00	1.033618e+04
5136	1.027200e-01	1.300000e+01	7.463603e-05	6.294263e-05	9.919934e-05	1.000000e+00	1.033987e+04
5137	1.027400e-01	1.300000e+01	7.743822e-05	4.868724e-05	9.498307e-05	1.000000e+00	1.034357e+04
5138	1.027600e-01	1.600000e+01	7.169214e-05	5.368915e-05	9.700685e-05	1.000000e+00	1.034801e+04
5139	1.027800e-01	1.600000e+01	4.673560e-05	4.338230e-05	9.580748e-05	1.000000e+00	1.035246e+04
5140	1.028000e-01	1.500000e+01	5.137863e-05	4.463613e-05	9.999740e-05	1.000000e+00	1.035665e+04
5141	1.028200e-01	1.600000e+01	4.896232e-05	4.412358e-05	9.792546e-05	1.000000e+00	1.036109e+04
5142	1.028400e-01	1.600000e+01	4.832128e-05	4.498534e-05	9.940096e-05	1.000000e+00	1.036553e+04
5143	1.028600e-01	1.600000e+01	4.916848e-05	4.454204e-05	9.888604e-05	1.000000e+00	1.036998e+04
5144	1.028800e-01	1.800000e+01	5.893656e-05	4.511485e-05	9.196531e-05	1.000000e+00	1.037492e+04
5145	1.029000e-01	1.700000e+01	4.889410e-05	4.410055e-05	9.647874e-05	1.000000e+00	1.037961e+04
5146	1.029200e-01	1.600000e+01	4.907459e-05	4.507966e-05	9.847751e-05	1.000000e+00	1.038405e+04
5147	1.029400e-01	1.700000e+01	5.255746e-05	4.962099e-05	9.995347e-05	1.000000e+00	1.038875e+04
5148	1.029600e-01	1.700000e+01	5.954328e-05	4.444169e-05	9.756608e-05	1.000000e+00	1.039344e+04
5149	1.029800e-01	1.600000e+01	5.283127e-05	4.623614e-05	9.981293e-05	1.000000e+00	1.039789e+04
5150	1.030000e-01	1.600000e+01	4.796302e-05	4.522362e-05	9.915988e-05	1.000000e+00	1.040233e+04
5151	1.030200e-01	1.500000e+01	5.354348e-05	4.810758e-05	9.970530e-05	1.000000e+00	1.040685e+04
5152	1.030400e-01	1.500000e+01	4.844354e-05	4.536231e-05	9.984027e-05	1.000000e+00	1.041105e+04
5153	1.030600e-01	1.500000e+01	4.917491e-05	4.540633e-05	9.992852e-05	1.000000e+00	1.041524e+04
5154	1.030800e-01	1.500000e+01	4.839196e-05	4.533912e-05	9.765278e-05	1.000000e+00	1.041943e+04
5155	1.031000e-01	1.500000e+01	4.943892e-05	4.547929e-05	9.144385e-05	1.000000e+00	1.042363e+04
5156	1.031200e-01	1.500000e+01	4.654052e-05	4.422567e-05	9.454703e-05	1.000000e+00	1.042782e+04
5157	1.031400e-01	1.400000e+01	4.650522e-05	4.374357e-05	9.652783e-05	1.000000e+00	1.043176e+04
5158	1.031600e-01	1.300000e+01	4.944681e-05	4.521427e-05	9.891589e-05	1.000000e+00	1.043545e+04
5159	1.031800e-01	1.300000e+01	4.871077e-05	4.549139e-05	9.408571e-05	1.000000e+00	1.043914e+04
5160	1.032000e-01	1.300000e+01	4.708851e-05	4.422858e-05	9.752834e-05	1.000000e+00	1.044283e+04
5161	1.032200e-01	1.300000e+01	4.585986e-05	4.333674e-05	9.570256e-05	1.000000e+00	1.044652e+04
5162	1.032400e-01	1.200000e+01	6.524996e-05	4.659733e-05	9.716376e-05	1.000000e+00	1.044996e+04
5163	1.032600e-01	1.300000e+01	8.612964e-05	4.624115e-05	8.805843e-05	1.000000e+00	1.045389e+04
5164	1.032800e-01	1.400000e+01	5.685755e-05	4.246905e-05	9.474983e-05	1.000000e+00	1.045783e+04
5165	1.033000e-01	1.300000e+01	5.714991e-05	4.458826e-05	9.249399e-05	1.000000e+00	1.046151e+04
5166	1.033200e-01	1.300000e+01	5.044932e-05	4.372646e-05	9.800144e-05	1.000000e+00	1.046519e+04
5167	1.033400e-01	1.600000e+01	4.626155e-05	4.303727e-05	9.525415e-05	1.000000e+00	1.046963e+04
5168	1.033600e-01	1.600000e+01	5.756216e-05	4.378454e-05	9.548931e-05	1.000000e+00	1.047407e+04
5169	1.033800e-01	1.300000e+01	5.517805e-05	6.219758e-05	9.329581e-05	1.000000e+00	1.047775e+04
5170	1.034000e-01	1.500000e+01	4.889616e-05	4.442289e-05	9.588275e-05	1.000000e+00	1.048193e+04
5171	1.034200e-01	1.600000e+01	6.765321e-05	4.523224e-05	9.373797e-05	1.000000e+00	1.048634e+04
5172	1.034400e-01	1.500000e+01	5.263285e-05	4.726590e-05	9.693801e-05	1.000000e+00	1.049050e+04
5173	1.034600e-01	1.700000e+01	9.398974e-05	4.649536e-05	7.645365e-05	1.000000e+00	1.049516e+04
5174	1.034800e-01	1.500000e+01	7.428848e-05	5.477570e-05	8.536582e-05	1.000000e+00	1.049933e+04
5175	1.035000e-01	1.700000e+01	4.942033e-05	4.985663e-05	8.785403e-05	1.000000e+00	1.050399e+04
5176	1.035200e-01	1.800000e+01	4.897208e-05	4.509038e-05	9.680581e-05	1.000000e+00	1.050890e+04
5177	1.035400e-01	1.600000e+01	8.361345e-05	5.002952e-05	8.987657e-05	1.000000e+00	1.051332e+04
5178	1.035600e-01	1.600000e+01	6.203892e-05	4.813945e-05	9.805893e-05	1.000000e+00	1.051776e+04
5179	1.035800e-01	1.800000e+01	5.150786e-05	4.779779e-05	9.240749e-05	1.000000e+00	1.052271e+04
5180	1.036000e-01	1.900000e+01	5.022885e-05	4.429784e-05	9.553913e-05	1.000000e+00	1.052790e+04
5181	1.036200e-01	1.800000e+01	5.043569e-05	4.680403e-05	9.523146e-05	1.000000e+00	1.053285e+04
5182	1.036400e-01	2.000000e+01	5.766439e-05	4.302778e-05	9.700548e-05	1.000000e+00	1.053829e+04
5183	1.036600e-01	1.800000e+01	4.911418e-05	4.636615e-05	9.926649e-05	1.000000e+00	1.054347e+04
5184	1.036800e-01	1.700000e+01	4.788645e-05	4.608539e-05	9.828669e-05	1.000000e+00	1.054813e+04
5185	1.037000e-01	1.800000e+01	5.104715e-05	4.619571e-05	9.477653e-05	1.000000e+00	1.055304e+04
5186	1.037200e-01	1.700000e+01	5.206748e-05	4.833087e-05	9.831196e-05	1.000000e+00	1.055798e+04
5187	1.037400e-01	1.500000e+01	5.839148e-05	5.181535e-05	9.621467e-05	1.000000e+00	1.056214e+04
5188	1.037600e-01	1.500000e+01	5.622598e-05	5.396688e-05	9.419120e-05	1.000000e+00	1.056630e+04
5189	1.037800e-01	1.700000e+01	5.158829e-05	4.745130e-05	9.723569e-05	1.000000e+00	1.057096e+04
5190	1.038000e-01	1.700000e+01	4.640000e-05	4.541629e-05	9.690802e-05	1.000000e+00	1.057561e+04
5191	1.038200e-01	1.600000e+01	4.847193e-05	4.600614e-05	9.809224e-05	1.000000e+00	1.058001e+04
5192	1.038400e-01	1.700000e+01	4.865986e-05	4.495520e-05	9.566514e-05	1.000000e+00	1.058467e+04
5193	1.038600e-01	1.700000e+01	5.190460e-05	4.529430e-05	9.630840e-05	1.000000e+00	1.058932e+04
5194	1.038800e-01	1.700000e+01	5.166058e-05	4.571876e-05	9.786264e-05	1.000000e+00	1.059398e+04
5195	1.039000e-01	1.600000e+01	5.390865e-05	4.753038e-05	9.766661e-05	1.000000e+00	1.059839e+04
5196	1.039200e-01	1.400000e+01	6.678234e-05	5.148014e-05	9.912417e-05	1.000000e+00	1.060229e+04
5197	1.039400e-01	1.500000e+01	6.254101e-05	4.819871e-05	9.823023e-05	1.000000e+00	1.060645e+04
5198	1.039600e-01	1.500000e+01	6.572966e-05	7.243502e-05	8.011786e-05	1.000000e+00	1.061061e+04
5199	1.039800e-01	1.500000e+01	7.073008e-05	5.184940e-05	9.474965e-05	1.000000e+00	1.061476e+04
5200	1.040000e-01	1.400000e+01	6.901792e-05	5.498438e-05	9.922952e-05	1.000000e+00	1.061868e+04
5201	1.040200e-01	1.600000e+01	4.653094e-05	4.806924e-05	9.982543e-05	1.000000e+00	1.062309e+04
5202	1.040400e-01	1.800000e+01	4.399550e-05	4.500401e-05	9.491145e-05	1.000000e+00	1.062801e+04
5203	1.040600e-01	1.700000e+01	4.680079e-05	4.733923e-05	9.992564e-05	1.000000e+00	1.063267e+04
5204	1.040800e-01	1.700000e+01	5.703407e-05	4.874655e-05	9.476901e-05	1.000000e+00	1.063734e+04
5205	1.041000e-01	1.900000e+01	4.703388e-05	4.511869e-05	9.391329e-05	1.000000e+00	1.064249e+04
5206	1.041200e-01	1.600000e+01	8.598492e-05	5.510200e-05	9.928172e-05	1.000000e+00	1.064690e+04
5207	1.041400e-01	1.600000e+01	7.381779e-05	5.610334e-05	9.832634e-05	1.000000e+00	1.065132e+04
5208	1.041600e-01	1.900000e+01	6.389956e-05	4.770455e-05	9.477527e-05	1.000000e+00	1.065648e+04
5209	1.041800e-01	2.000000e+01	4.698204e-05	4.664618e-05	9.729380e-05	1.000000e+00	1.066189e+04
5210	1.042000e-01	1.900000e+01	5.623279e-05	5.568663e-05	9.689101e-05	1.000000e+00	1.066705e+04
5211	1.042200e-01	2.000000e+01	4.679663e-05	4.745052e-05	9.813924e-05	1.000000e+00	1.067285e+04
5212	1.042400e-01	2.100000e+01	4.499803e-05	4.648408e-05	9.620322e-05	1.000000e+00	1.067850e+04
5213	1.042600e-01	2.100000e+01	5.496125e-05	4.705168e-05	9.902111e-05	1.000000e+00	1.068416e+04
5214	1.042800e-01	1.900000e+01	6.539818e-05	7.154558e-05	7.763288e-05	1.000000e+00	1.068931e+04
5215	1.043000e-01	2.100000e+01	4.472981e-05	4.689557e-05	9.604355e-05	1.000000e+00	1.069496e+04
5216	1.043200e-01	2.200000e+01	5.722000e-05	4.799260e-05	9.747734e-05	1.000000e+00	1.070087e+04
5217	1.043400e-01	2.000000e+01	9.590122e-05	5.533888e-05	7.282808e-05	1.000000e+00	1.070627e+04
5218	1.043600e-01	2.300000e+01	7.891794e-05	4.499008e-05	9.016042e-05	1.000000e+00	1.071241e+04
5219	1.043800e-01	2.300000e+01	4.760719e-05	4.869863e-05	9.663388e-05	1.000000e+00	1.071857e+04
5220	1.044000e-01	2.200000e+01	4.747774e-05	4.719190e-05	9.779805e-05	1.000000e+00	1.072447e+04
5221	1.044200e-01	2.200000e+01	5.872625e-05	4.832508e-05	9.529640e-05	1.000000e+00	1.073039e+04
5222	1.044400e-01	2.100000e+01	5.048277e-05	5.308707e-05	9.580049e-05	1.000000e+00	1.073607e+04
