#step	time	iterations	error_displacements	error_residuals	error_energy	converged	elapsed_time[s]
5655	2.262000e-01	1.000000e+00	0.000000e+00	1.236873e-05	2.863860e-05	1.000000e+00	2.155661e+04
5656	2.262400e-01	1.000000e+00	0.000000e+00	1.235765e-05	2.861676e-05	1.000000e+00	2.155741e+04
5657	2.262800e-01	1.000000e+00	0.000000e+00	1.234662e-05	2.859502e-05	1.000000e+00	2.155820e+04
5658	2.263200e-01	1.000000e+00	0.000000e+00	1.233566e-05	2.857343e-05	1.000000e+00	2.155899e+04
5659	2.263600e-01	1.000000e+00	0.000000e+00	1.232479e-05	2.855193e-05	1.000000e+00	2.155979e+04
5660	2.264000e-01	1.000000e+00	0.000000e+00	1.231395e-05	2.853058e-05	1.000000e+00	2.156058e+04
5661	2.264400e-01	1.000000e+00	0.000000e+00	1.230315e-05	2.850932e-05	1.000000e+00	2.156137e+04
5662	2.264800e-01	1.000000e+00	0.000000e+00	1.229239e-05	2.848815e-05	1.000000e+00	2.156217e+04
5663	2.265200e-01	1.000000e+00	0.000000e+00	1.228167e-05	2.846705e-05	1.000000e+00	2.156296e+04
5664	2.265600e-01	1.000000e+00	0.000000e+00	1.227098e-05	2.844605e-05	1.000000e+00	2.156376e+04
5665	2.266000e-01	1.000000e+00	0.000000e+00	1.226032e-05	2.842510e-05	1.000000e+00	2.156455e+04
5666	2.266400e-01	1.000000e+00	0.000000e+00	1.224969e-05	2.840424e-05	1.000000e+00	2.156535e+04
5667	2.266800e-01	1.000000e+00	0.000000e+00	1.223909e-05	2.838345e-05	1.000000e+00	2.156615e+04
5668	2.267200e-01	1.000000e+00	0.000000e+00	1.222853e-05	2.836272e-05	1.000000e+00	2.156693e+04
5669	2.267600e-01	1.000000e+00	0.000000e+00	1.221799e-05	2.834207e-05	1.000000e+00	2.156773e+04
5670	2.268000e-01	1.000000e+00	0.000000e+00	1.220748e-05	2.832149e-05	1.000000e+00	2.156852e+04
5671	2.268400e-01	1.000000e+00	0.000000e+00	1.219699e-05	2.830099e-05	1.000000e+00	2.156932e+04
5672	2.268800e-01	1.000000e+00	0.000000e+00	1.218654e-05	2.828055e-05	1.000000e+00	2.157011e+04
5673	2.269200e-01	1.000000e+00	0.000000e+00	1.217614e-05	2.826017e-05	1.000000e+00	2.157091e+04
5674	2.269600e-01	1.000000e+00	0.000000e+00	1.216580e-05	2.823987e-05	1.000000e+00	2.157170e+04
5675	2.270000e-01	1.000000e+00	0.000000e+00	1.215549e-05	2.821963e-05	1.000000e+00	2.157249e+04
5676	2.270400e-01	1.000000e+00	0.000000e+00	1.214519e-05	2.819946e-05	1.000000e+00	2.157328e+04
5677	2.270800e-01	1.000000e+00	0.000000e+00	1.213492e-05	2.817934e-05	1.000000e+00	2.157409e+04
5678	2.271200e-01	1.000000e+00	0.000000e+00	1.212468e-05	2.815928e-05	1.000000e+00	2.157489e+04
5679	2.271600e-01	1.000000e+00	0.000000e+00	1.211446e-05	2.813928e-05	1.000000e+00	2.157569e+04
5680	2.272000e-01	1.000000e+00	0.000000e+00	1.210426e-05	2.811933e-05	1.000000e+00	2.157648e+04
5681	2.272400e-01	1.000000e+00	0.000000e+00	1.209409e-05	2.809944e-05	1.000000e+00	2.157728e+04
5682	2.272800e-01	1.000000e+00	0.000000e+00	1.208395e-05	2.807961e-05	1.000000e+00	2.157808e+04
5683	2.273200e-01	1.000000e+00	0.000000e+00	1.207384e-05	2.805984e-05	1.000000e+00	2.157888e+04
5684	2.273600e-01	1.000000e+00	0.000000e+00	1.206376e-05	2.804012e-05	1.000000e+00	2.157967e+04
5685	2.274000e-01	1.000000e+00	0.000000e+00	1.205370e-05	2.802045e-05	1.000000e+00	2.158047e+04
5686	2.274400e-01	1.000000e+00	0.000000e+00	1.204368e-05	2.800084e-05	1.000000e+00	2.158127e+04
5687	2.274800e-01	1.000000e+00	0.000000e+00	1.203370e-05	2.798129e-05	1.000000e+00	2.158207e+04
5688	2.275200e-01	1.000000e+00	0.000000e+00	1.202373e-05	2.796180e-05	1.000000e+00	2.158286e+04
5689	2.275600e-01	1.000000e+00	0.000000e+00	1.314512e-05	2.794600e-05	1.000000e+00	2.158367e+04
5690	2.276000e-01	1.000000e+00	0.000000e+00	1.271303e-05	3.143865e-05	1.000000e+00	2.158446e+04
5691	2.276400e-01	1.000000e+00	0.000000e+00	1.232250e-05	2.935470e-05	1.000000e+00	2.158527e+04
5692	2.276800e-01	1.000000e+00	0.000000e+00	1.214860e-05	2.866763e-05	1.000000e+00	2.158607e+04
5693	2.277200e-01	1.000000e+00	0.000000e+00	1.207340e-05	2.836087e-05	1.000000e+00	2.158686e+04
5694	2.277600e-01	1.000000e+00	0.000000e+00	1.202736e-05	2.817292e-05	1.000000e+00	2.158766e+04
5695	2.278000e-01	1.000000e+00	0.000000e+00	1.200010e-05	2.806029e-05	1.000000e+00	2.158846e+04
5696	2.278400e-01	1.000000e+00	0.000000e+00	1.197902e-05	2.797766e-05	1.000000e+00	2.158925e+04
5697	2.278800e-01	1.000000e+00	0.000000e+00	1.196302e-05	2.792129e-05	1.000000e+00	2.159006e+04
5698	2.279200e-01	1.000000e+00	0.000000e+00	1.194907e-05	2.787454e-05	1.000000e+00	2.159086e+04
5699	2.279600e-01	1.000000e+00	0.000000e+00	1.193659e-05	2.783843e-05	1.000000e+00	2.159166e+04
5700	2.280000e-01	1.000000e+00	0.000000e+00	1.192497e-05	2.780566e-05	1.000000e+00	2.159245e+04
5701	2.280400e-01	1.000000e+00	0.000000e+00	1.191374e-05	2.777759e-05	1.000000e+00	2.159325e+04
5702	2.280800e-01	1.000000e+00	0.000000e+00	1.190316e-05	2.775074e-05	1.000000e+00	2.159405e+04
5703	2.281200e-01	1.000000e+00	0.000000e+00	1.189272e-05	2.772677e-05	1.000000e+00	2.159485e+04
5704	2.281600e-01	1.000000e+00	0.000000e+00	1.188261e-05	2.770293e-05	1.000000e+00	2.159565e+04
5705	2.282000e-01	1.000000e+00	0.000000e+00	1.187242e-05	2.768081e-05	1.000000e+00	2.159645e+04
5706	2.282400e-01	1.000000e+00	0.000000e+00	1.186243e-05	2.765871e-05	1.000000e+00	2.159725e+04
5707	2.282800e-01	1.000000e+00	0.000000e+00	1.185240e-05	2.763760e-05	1.000000e+00	2.159805e+04
5708	2.283200e-01	1.000000e+00	0.000000e+00	1.184262e-05	2.761671e-05	1.000000e+00	2.159885e+04
5709	2.283600e-01	1.000000e+00	0.000000e+00	1.183283e-05	2.759652e-05	1.000000e+00	2.159965e+04
5710	2.284000e-01	1.000000e+00	0.000000e+00	1.182315e-05	2.757642e-05	1.000000e+00	2.160045e+04
5711	2.284400e-01	1.000000e+00	0.000000e+00	1.181356e-05	2.755681e-05	1.000000e+00	2.160125e+04
5712	2.284800e-01	1.000000e+00	0.000000e+00	1.180402e-05	2.753727e-05	1.000000e+00	2.160205e+04
5713	2.285200e-01	1.000000e+00	0.000000e+00	1.179444e-05	2.751799e-05	1.000000e+00	2.160285e+04
5714	2.285600e-01	1.000000e+00	0.000000e+00	1.178491e-05	2.749875e-05	1.000000e+00	2.160365e+04
5715	2.286000e-01	1.000000e+00	0.000000e+00	1.177538e-05	2.747969e-05	1.000000e+00	2.160445e+04
5716	2.286400e-01	1.000000e+00	0.000000e+00	1.176590e-05	2.746069e-05	1.000000e+00	2.160525e+04
5717	2.286800e-01	1.000000e+00	0.000000e+00	1.175645e-05	2.744181e-05	1.000000e+00	2.160605e+04
5718	2.287200e-01	1.000000e+00	0.000000e+00	1.174704e-05	2.742300e-05	1.000000e+00	2.160685e+04
5719	2.287600e-01	1.000000e+00	0.000000e+00	1.173766e-05	2.740429e-05	1.000000e+00	2.160764e+04
5720	2.288000e-01	1.000000e+00	0.000000e+00	1.221747e-05	2.738665e-05	1.000000e+00	2.160845e+04
5721	2.288400e-01	1.000000e+00	0.000000e+00	1.195463e-05	2.860764e-05	1.000000e+00	2.160924e+04
5722	2.288800e-01	1.000000e+00	0.000000e+00	1.184215e-05	2.774842e-05	1.000000e+00	2.161004e+04
5723	2.289200e-01	1.000000e+00	0.000000e+00	1.178698e-05	2.757511e-05	1.000000e+00	2.161084e+04
5724	2.289600e-01	1.000000e+00	0.000000e+00	1.176298e-05	2.749758e-05	1.000000e+00	2.161164e+04
5725	2.290000e-01	1.000000e+00	0.000000e+00	1.174375e-05	2.744541e-05	1.000000e+00	2.161244e+04
5726	2.290400e-01	1.000000e+00	0.000000e+00	1.172826e-05	2.740287e-05	1.000000e+00	2.161324e+04
5727	2.290800e-01	1.000000e+00	0.000000e+00	1.171361e-05	2.736712e-05	1.000000e+00	2.161404e+04
5728	2.291200e-01	1.000000e+00	0.000000e+00	1.170013e-05	2.733533e-05	1.000000e+00	2.161484e+04
5729	2.291600e-01	1.000000e+00	0.000000e+00	1.168731e-05	2.730605e-05	1.000000e+00	2.161563e+04
5730	2.292000e-01	1.000000e+00	0.000000e+00	1.167496e-05	2.727951e-05	1.000000e+00	2.161643e+04
5731	2.292400e-01	1.000000e+00	0.000000e+00	1.166308e-05	2.725375e-05	1.000000e+00	2.161723e+04
5732	2.292800e-01	1.000000e+00	0.000000e+00	1.165142e-05	2.723010e-05	1.000000e+00	2.161803e+04
5733	2.293200e-01	1.000000e+00	0.000000e+00	1.164021e-05	2.720673e-05	1.000000e+00	2.161883e+04
5734	2.293600e-01	1.000000e+00	0.000000e+00	1.162917e-05	2.718469e-05	1.000000e+00	2.161963e+04
5735	2.294000e-01	1.000000e+00	0.000000e+00	1.161854e-05	2.716287e-05	1.000000e+00	2.162043e+04
5736	2.294400e-01	1.000000e+00	0.000000e+00	1.160810e-05	2.714202e-05	1.000000e+00	2.162122e+04
5737	2.294800e-01	1.000000e+00	0.000000e+00	1.159792e-05	2.712127e-05	1.000000e+00	2.162203e+04
5738	2.295200e-01	1.000000e+00	0.000000e+00	1.158793e-05	2.710119e-05	1.000000e+00	2.162282e+04
5739	2.295600e-01	1.000000e+00	0.000000e+00	1.157807e-05	2.708126e-05	1.000000e+00	2.162362e+04
5740	2.296000e-01	1.000000e+00	0.000000e+00	1.156830e-05	2.706175e-05	1.000000e+00	2.162442e+04
5741	2.296400e-01	1.000000e+00	0.000000e+00	1.155862e-05	2.704237e-05	1.000000e+00	2.162522e+04
5742	2.296800e-01	1.000000e+00	0.000000e+00	1.154901e-05	2.702329e-05	1.000000e+00	2.162602e+04
5743	2.297200e-01	1.000000e+00	0.000000e+00	1.153947e-05	2.700433e-05	1.000000e+00	2.162681e+04
5744	2.297600e-01	1.000000e+00	0.000000e+00	1.153003e-05	2.698560e-05	1.000000e+00	2.162762e+04
5745	2.298000e-01	1.000000e+00	0.000000e+00	1.152066e-05	2.696699e-05	1.000000e+00	2.162842e+04
5746	2.298400e-01	1.000000e+00	0.000000e+00	1.151136e-05	2.694856e-05	1.000000e+00	2.162921e+04
5747	2.298800e-01	1.000000e+00	0.000000e+00	1.150213e-05	2.693024e-05	1.000000e+00	2.163001e+04
5748	2.299200e-01	1.000000e+00	0.000000e+00	1.149296e-05	2.691207e-05	1.000000e+00	2.163081e+04
5749	2.299600e-01	1.000000e+00	0.000000e+00	1.148386e-05	2.689399e-05	1.000000e+00	2.163161e+04
5750	2.300000e-01	1.000000e+00	0.000000e+00	1.147482e-05	2.687606e-05	1.000000e+00	2.163241e+04
5751	2.300400e-01	1.000000e+00	0.000000e+00	1.146584e-05	2.685822e-05	1.000000e+00	2.163321e+04
5752	2.300800e-01	1.000000e+00	0.000000e+00	1.145692e-05	2.684050e-05	1.000000e+00	2.163401e+04
5753	2.301200e-01	1.000000e+00	0.000000e+00	1.144806e-05	2.682286e-05	1.000000e+00	2.163481e+04
5754	2.301600e-01	1.000000e+00	0.000000e+00	1.143925e-05	2.680530e-05	1.000000e+00	2.163561e+04
5755	2.302000e-01	1.000000e+00	0.000000e+00	1.143048e-05	2.678783e-05	1.000000e+00	2.163641e+04
5756	2.302400e-01	1.000000e+00	0.000000e+00	1.142175e-05	2.677043e-05	1.000000e+00	2.163721e+04
5757	2.302800e-01	1.000000e+00	0.000000e+00	1.141306e-05	2.675311e-05	1.000000e+00	2.163801e+04
5758	2.303200e-01	1.000000e+00	0.000000e+00	1.140442e-05	2.673586e-05	1.000000e+00	2.163881e+04
5759	2.303600e-01	1.000000e+00	0.000000e+00	1.139583e-05	2.671869e-05	1.000000e+00	2.163961e+04
5760	2.304000e-01	1.000000e+00	0.000000e+00	1.138729e-05	2.670159e-05	1.000000e+00	2.164041e+04
5761	2.304400e-01	1.000000e+00	0.000000e+00	1.137879e-05	2.668456e-05	1.000000e+00	2.164121e+04
5762	2.304800e-01	1.000000e+00	0.000000e+00	1.137031e-05	2.666760e-05	1.000000e+00	2.164200e+04
5763	2.305200e-01	1.000000e+00	0.000000e+00	1.136186e-05	2.665070e-05	1.000000e+00	2.164281e+04
5764	2.305600e-01	1.000000e+00	0.000000e+00	1.135345e-05	2.663387e-05	1.000000e+00	2.164361e+04
5765	2.306000e-01	1.000000e+00	0.000000e+00	1.143560e-05	2.661704e-05	1.000000e+00	2.164440e+04
5766	2.306400e-01	1.000000e+00	0.000000e+00	1.138654e-05	2.682097e-05	1.000000e+00	2.164520e+04
5767	2.306800e-01	1.000000e+00	0.000000e+00	1.134937e-05	2.670146e-05	1.000000e+00	2.164600e+04
5768	2.307200e-01	1.000000e+00	0.000000e+00	1.133346e-05	2.663880e-05	1.000000e+00	2.164680e+04
5769	2.307600e-01	1.000000e+00	0.000000e+00	1.132133e-05	2.659972e-05	1.000000e+00	2.164760e+04
5770	2.308000e-01	1.000000e+00	0.000000e+00	1.131136e-05	2.656955e-05	1.000000e+00	2.164840e+04
5771	2.308400e-01	1.000000e+00	0.000000e+00	1.130193e-05	2.654559e-05	1.000000e+00	2.164920e+04
5772	2.308800e-01	1.000000e+00	0.000000e+00	1.129321e-05	2.652425e-05	1.000000e+00	2.165000e+04
5773	2.309200e-01	1.000000e+00	0.000000e+00	1.128447e-05	2.650470e-05	1.000000e+00	2.165080e+04
5774	2.309600e-01	1.000000e+00	0.000000e+00	1.127628e-05	2.648631e-05	1.000000e+00	2.165160e+04
5775	2.310000e-01	1.000000e+00	0.000000e+00	1.126791e-05	2.646856e-05	1.000000e+00	2.165240e+04
5776	2.310400e-01	1.000000e+00	0.000000e+00	1.125987e-05	2.645142e-05	1.000000e+00	2.165320e+04
5777	2.310800e-01	1.000000e+00	0.000000e+00	1.125170e-05	2.643450e-05	1.000000e+00	2.165400e+04
5778	2.311200e-01	1.000000e+00	0.000000e+00	1.124376e-05	2.641802e-05	1.000000e+00	2.165479e+04
5779	2.311600e-01	1.000000e+00	0.000000e+00	1.123574e-05	2.640166e-05	1.000000e+00	2.165560e+04
5780	2.312000e-01	1.000000e+00	0.000000e+00	1.122790e-05	2.638555e-05	1.000000e+00	2.165640e+04
5781	2.312400e-01	1.000000e+00	0.000000e+00	1.121998e-05	2.636949e-05	1.000000e+00	2.165719e+04
5782	2.312800e-01	1.000000e+00	0.000000e+00	1.121218e-05	2.635358e-05	1.000000e+00	2.165799e+04
5783	2.313200e-01	1.000000e+00	0.000000e+00	1.120436e-05	2.633770e-05	1.000000e+00	2.165879e+04
5784	2.313600e-01	1.000000e+00	0.000000e+00	1.119665e-05	2.632196e-05	1.000000e+00	2.165959e+04
5785	2.314000e-01	1.000000e+00	0.000000e+00	1.118895e-05	2.630628e-05	1.000000e+00	2.166039e+04
5786	2.314400e-01	1.000000e+00	0.000000e+00	1.118132e-05	2.629068e-05	1.000000e+00	2.166119e+04
5787	2.314800e-01	1.000000e+00	0.000000e+00	1.117368e-05	2.627513e-05	1.000000e+00	2.166199e+04
5788	2.315200e-01	1.000000e+00	0.000000e+00	1.116606e-05	2.625963e-05	1.000000e+00	2.166279e+04
5789	2.315600e-01	1.000000e+00	0.000000e+00	1.115846e-05	2.624419e-05	1.000000e+00	2.166359e+04
5790	2.316000e-01	1.000000e+00	0.000000e+00	1.115088e-05	2.622880e-05	1.000000e+00	2.166439e+04
5791	2.316400e-01	1.000000e+00	0.000000e+00	1.114330e-05	2.621346e-05	1.000000e+00	2.166519e+04
5792	2.316800e-01	1.000000e+00	0.000000e+00	1.113573e-05	2.619814e-05	1.000000e+00	2.166599e+04
5793	2.317200e-01	1.000000e+00	0.000000e+00	1.112817e-05	2.618287e-05	1.000000e+00	2.166679e+04
5794	2.317600e-01	1.000000e+00	0.000000e+00	1.112063e-05	2.616762e-05	1.000000e+00	2.166759e+04
5795	2.318000e-01	1.000000e+00	0.000000e+00	1.111310e-05	2.615242e-05	1.000000e+00	2.166838e+04
5796	2.318400e-01	1.000000e+00	0.000000e+00	1.110560e-05	2.613726e-05	1.000000e+00	2.166919e+04
5797	2.318800e-01	1.000000e+00	0.000000e+00	1.109931e-05	2.613044e-05	1.000000e+00	2.166998e+04
5798	2.319200e-01	1.000000e+00	0.000000e+00	1.109057e-05	2.610836e-05	1.000000e+00	2.167078e+04
5799	2.319600e-01	1.000000e+00	0.000000e+00	1.108310e-05	2.609261e-05	1.000000e+00	2.167159e+04
5800	2.320000e-01	1.000000e+00	0.000000e+00	1.107561e-05	2.607715e-05	1.000000e+00	2.167238e+04
5801	2.320400e-01	1.000000e+00	0.000000e+00	1.106826e-05	2.606208e-05	1.000000e+00	2.167318e+04
5802	2.320800e-01	1.000000e+00	0.000000e+00	1.106086e-05	2.604698e-05	1.000000e+00	2.167398e+04
5803	2.321200e-01	1.000000e+00	0.000000e+00	1.105353e-05	2.603199e-05	1.000000e+00	2.167478e+04
5804	2.321600e-01	1.000000e+00	0.000000e+00	1.104619e-05	2.601704e-05	1.000000e+00	2.167558e+04
5805	2.322000e-01	1.000000e+00	0.000000e+00	1.103889e-05	2.600212e-05	1.000000e+00	2.167638e+04
5806	2.322400e-01	1.000000e+00	0.000000e+00	1.103160e-05	2.598726e-05	1.000000e+00	2.167718e+04
5807	2.322800e-01	1.000000e+00	0.000000e+00	1.102433e-05	2.597242e-05	1.000000e+00	2.167798e+04
5808	2.323200e-01	1.000000e+00	0.000000e+00	1.101708e-05	2.595762e-05	1.000000e+00	2.167878e+04
5809	2.323600e-01	1.000000e+00	0.000000e+00	1.100985e-05	2.594285e-05	1.000000e+00	2.167957e+04
5810	2.324000e-01	1.000000e+00	0.000000e+00	1.100264e-05	2.592812e-05	1.000000e+00	2.168038e+04
5811	2.324400e-01	1.000000e+00	0.000000e+00	1.099547e-05	2.591342e-05	1.000000e+00	2.168118e+04
5812	2.324800e-01	1.000000e+00	0.000000e+00	1.098830e-05	2.589878e-05	1.000000e+00	2.168197e+04
5813	2.325200e-01	1.000000e+00	0.000000e+00	1.098119e-05	2.588420e-05	1.000000e+00	2.168278e+04
5814	2.325600e-01	1.000000e+00	0.000000e+00	1.097416e-05	2.586982e-05	1.000000e+00	2.168357e+04
5815	2.326000e-01	1.000000e+00	0.000000e+00	1.096709e-05	2.585537e-05	1.000000e+00	2.168437e+04
5816	2.326400e-01	1.000000e+00	0.000000e+00	1.095999e-05	2.584079e-05	1.000000e+00	2.168518e+04
5817	2.326800e-01	1.000000e+00	0.000000e+00	1.095289e-05	2.582618e-05	1.000000e+00	2.168597e+04
5818	2.327200e-01	1.000000e+00	0.000000e+00	1.094581e-05	2.581162e-05	1.000000e+00	2.168678e+04
5819	2.327600e-01	1.000000e+00	0.000000e+00	1.093875e-05	2.579710e-05	1.000000e+00	2.168757e+04
5820	2.328000e-01	1.000000e+00	0.000000e+00	1.093171e-05	2.578262e-05	1.000000e+00	2.168837e+04
5821	2.328400e-01	1.000000e+00	0.000000e+00	1.092469e-05	2.576817e-05	1.000000e+00	2.168917e+04
5822	2.328800e-01	1.000000e+00	0.000000e+00	1.091769e-05	2.575376e-05	1.000000e+00	2.168997e+04
5823	2.329200e-01	1.000000e+00	0.000000e+00	1.183011e-05	2.573952e-05	1.000000e+00	2.169077e+04
5824	2.329600e-01	1.000000e+00	0.000000e+00	1.128758e-05	2.821632e-05	1.000000e+00	2.169157e+04
5825	2.330000e-01	1.000000e+00	0.000000e+00	1.100427e-05	2.599852e-05	1.000000e+00	2.169237e+04
5826	2.330400e-01	1.000000e+00	0.000000e+00	1.093897e-05	2.580034e-05	1.000000e+00	2.169317e+04
5827	2.330800e-01	1.000000e+00	0.000000e+00	1.091337e-05	2.574389e-05	1.000000e+00	2.169397e+04
5828	2.331200e-01	1.000000e+00	0.000000e+00	1.089556e-05	2.570736e-05	1.000000e+00	2.169477e+04
5829	2.331600e-01	1.000000e+00	0.000000e+00	1.088394e-05	2.568340e-05	1.000000e+00	2.169557e+04
5830	2.332000e-01	1.000000e+00	0.000000e+00	1.087329e-05	2.566207e-05	1.000000e+00	2.169637e+04
5831	2.332400e-01	1.000000e+00	0.000000e+00	1.086474e-05	2.564412e-05	1.000000e+00	2.169717e+04
5832	2.332800e-01	1.000000e+00	0.000000e+00	1.085601e-05	2.562696e-05	1.000000e+00	2.169797e+04
5833	2.333200e-01	1.000000e+00	0.000000e+00	1.084827e-05	2.561069e-05	1.000000e+00	2.169877e+04
5834	2.333600e-01	1.000000e+00	0.000000e+00	1.084031e-05	2.559490e-05	1.000000e+00	2.169957e+04
5835	2.334000e-01	1.000000e+00	0.000000e+00	1.083293e-05	2.557950e-05	1.000000e+00	2.170036e+04
5836	2.334400e-01	1.000000e+00	0.000000e+00	1.082537e-05	2.556436e-05	1.000000e+00	2.170116e+04
5837	2.334800e-01	1.000000e+00	0.000000e+00	1.081821e-05	2.554944e-05	1.000000e+00	2.170196e+04
5838	2.335200e-01	1.000000e+00	0.000000e+00	1.081092e-05	2.553468e-05	1.000000e+00	2.170276e+04
5839	2.335600e-01	1.000000e+00	0.000000e+00	1.080390e-05	2.552009e-05	1.000000e+00	2.170356e+04
5840	2.336000e-01	1.000000e+00	0.000000e+00	1.079683e-05	2.550560e-05	1.000000e+00	2.170436e+04
5841	2.336400e-01	1.000000e+00	0.000000e+00	1.078991e-05	2.549124e-05	1.000000e+00	2.170516e+04
5842	2.336800e-01	1.000000e+00	0.000000e+00	1.078295e-05	2.547692e-05	1.000000e+00	2.170595e+04
5843	2.337200e-01	1.000000e+00	0.000000e+00	1.077609e-05	2.546270e-05	1.000000e+00	2.170675e+04
5844	2.337600e-01	1.000000e+00	0.000000e+00	1.076922e-05	2.544853e-05	1.000000e+00	2.170756e+04
5845	2.338000e-01	1.000000e+00	0.000000e+00	1.076244e-05	2.543443e-05	1.000000e+00	2.170836e+04
5846	2.338400e-01	1.000000e+00	0.000000e+00	1.075566e-05	2.542038e-05	1.000000e+00	2.170916e+04
5847	2.338800e-01	1.000000e+00	0.000000e+00	1.074896e-05	2.540639e-05	1.000000e+00	2.170995e+04
5848	2.339200e-01	1.000000e+00	0.000000e+00	1.074225e-05	2.539244e-05	1.000000e+00	2.171075e+04
5849	2.339600e-01	1.000000e+00	0.000000e+00	1.073558e-05	2.537852e-05	1.000000e+00	2.171155e+04
5850	2.340000e-01	1.000000e+00	0.000000e+00	1.072890e-05	2.536464e-05	1.000000e+00	2.171235e+04
5851	2.340400e-01	1.000000e+00	0.000000e+00	1.072227e-05	2.535079e-05	1.000000e+00	2.171315e+04
5852	2.340800e-01	1.000000e+00	0.000000e+00	1.072135e-05	2.535799e-05	1.000000e+00	2.171395e+04
5853	2.341200e-01	1.000000e+00	0.000000e+00	1.071204e-05	2.532808e-05	1.000000e+00	2.171475e+04
5854	2.341600e-01	1.000000e+00	0.000000e+00	1.070427e-05	2.531224e-05	1.000000e+00	2.171555e+04
5855	2.342000e-01	1.000000e+00	0.000000e+00	1.069717e-05	2.529775e-05	1.000000e+00	2.171635e+04
5856	2.342400e-01	1.000000e+00	0.000000e+00	1.069028e-05	2.528361e-05	1.000000e+00	2.171715e+04
5857	2.342800e-01	1.000000e+00	0.000000e+00	1.068354e-05	2.526971e-05	1.000000e+00	2.171795e+04
5858	2.343200e-01	1.000000e+00	0.000000e+00	1.067686e-05	2.525587e-05	1.000000e+00	2.171875e+04
5859	2.343600e-01	1.000000e+00	0.000000e+00	1.067025e-05	2.524214e-05	1.000000e+00	2.171955e+04
5860	2.344000e-01	1.000000e+00	0.000000e+00	1.066367e-05	2.522847e-05	1.000000e+00	2.172035e+04
5861	2.344400e-01	1.000000e+00	0.000000e+00	1.065714e-05	2.521483e-05	1.000000e+00	2.172115e+04
5862	2.344800e-01	1.000000e+00	0.000000e+00	1.065062e-05	2.520124e-05	1.000000e+00	2.172195e+04
5863	2.345200e-01	1.000000e+00	0.000000e+00	1.064415e-05	2.518768e-05	1.000000e+00	2.172274e+04
5864	2.345600e-01	1.000000e+00	0.000000e+00	1.063769e-05	2.517417e-05	1.000000e+00	2.172354e+04
5865	2.346000e-01	1.000000e+00	0.000000e+00	1.063126e-05	2.516068e-05	1.000000e+00	2.172434e+04
5866	2.346400e-01	1.000000e+00	0.000000e+00	1.062483e-05	2.514723e-05	1.000000e+00	2.172514e+04
5867	2.346800e-01	1.000000e+00	0.000000e+00	1.061843e-05	2.513379e-05	1.000000e+00	2.172594e+04
5868	2.347200e-01	1.000000e+00	0.000000e+00	1.061204e-05	2.512039e-05	1.000000e+00	2.172674e+04
5869	2.347600e-01	1.000000e+00	0.000000e+00	1.060567e-05	2.510701e-05	1.000000e+00	2.172754e+04
5870	2.348000e-01	1.000000e+00	0.000000e+00	1.059930e-05	2.509366e-05	1.000000e+00	2.172834e+04
5871	2.348400e-01	1.000000e+00	0.000000e+00	1.059296e-05	2.508033e-05	1.000000e+00	2.172914e+04
5872	2.348800e-01	1.000000e+00	0.000000e+00	1.058662e-05	2.506703e-05	1.000000e+00	2.172994e+04
5873	2.349200e-01	1.000000e+00	0.000000e+00	1.058031e-05	2.505374e-05	1.000000e+00	2.173074e+04
5874	2.349600e-01	1.000000e+00	0.000000e+00	1.057401e-05	2.504048e-05	1.000000e+00	2.173154e+04
5875	2.350000e-01	1.000000e+00	0.000000e+00	1.056772e-05	2.502724e-05	1.000000e+00	2.173234e+04
5876	2.350400e-01	1.000000e+00	0.000000e+00	1.056144e-05	2.501402e-05	1.000000e+00	2.173314e+04
5877	2.350800e-01	1.000000e+00	0.000000e+00	1.055518e-05	2.500083e-05	1.000000e+00	2.173394e+04
5878	2.351200e-01	1.000000e+00	0.000000e+00	1.054894e-05	2.498765e-05	1.000000e+00	2.173474e+04
5879	2.351600e-01	1.000000e+00	0.000000e+00	1.054270e-05	2.497450e-05	1.000000e+00	2.173555e+04
5880	2.352000e-01	1.000000e+00	0.000000e+00	1.053648e-05	2.496137e-05	1.000000e+00	2.173634e+04
5881	2.352400e-01	1.000000e+00	0.000000e+00	1.053027e-05	2.494826e-05	1.000000e+00	2.173714e+04
5882	2.352800e-01	1.000000e+00	0.000000e+00	1.052408e-05	2.493518e-05	1.000000e+00	2.173794e+04
5883	2.353200e-01	1.000000e+00	0.000000e+00	1.051790e-05	2.492211e-05	1.000000e+00	2.173874e+04
5884	2.353600e-01	1.000000e+00	0.000000e+00	1.051174e-05	2.490907e-05	1.000000e+00	2.173954e+04
5885	2.354000e-01	1.000000e+00	0.000000e+00	1.050558e-05	2.489605e-05	1.000000e+00	2.174034e+04
5886	2.354400e-01	1.000000e+00	0.000000e+00	1.049943e-05	2.488305e-05	1.000000e+00	2.174113e+04
5887	2.354800e-01	1.000000e+00	0.000000e+00	1.049331e-05	2.487007e-05	1.000000e+00	2.174193e+04
5888	2.355200e-01	1.000000e+00	0.000000e+00	1.048719e-05	2.485710e-05	1.000000e+00	2.174273e+04
5889	2.355600e-01	1.000000e+00	0.000000e+00	1.048108e-05	2.484416e-05	1.000000e+00	2.174353e+04
5890	2.356000e-01	1.000000e+00	0.000000e+00	1.047497e-05	2.483125e-05	1.000000e+00	2.174433e+04
