#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
5766	2.306400e-01	-9.950000e-04	-5.833977e+05	5.833977e+05	4.807854e+02	4.810293e+02	3.375890e-10
5767	2.306800e-01	-9.950000e-04	-5.833974e+05	5.833974e+05	4.807854e+02	4.810293e+02	3.240652e-10
5768	2.307200e-01	-9.950000e-04	-5.833971e+05	5.833971e+05	4.807854e+02	4.810293e+02	3.273195e-10
5769	2.307600e-01	-9.950000e-04	-5.833968e+05	5.833968e+05	4.807854e+02	4.810293e+02	3.218344e-10
5770	2.308000e-01	-9.950000e-04	-5.833964e+05	5.833964e+05	4.807854e+02	4.810293e+02	3.214460e-10
5771	2.308400e-01	-9.950000e-04	-5.833961e+05	5.833961e+05	4.807854e+02	4.810293e+02	3.188907e-10
5772	2.308800e-01	-9.950000e-04	-5.833958e+05	5.833958e+05	4.807854e+02	4.810293e+02	3.176038e-10
5773	2.309200e-01	-9.950000e-04	-5.833955e+05	5.833955e+05	4.807854e+02	4.810293e+02	3.161799e-10
5774	2.309600e-01	-9.950000e-04	-5.833952e+05	5.833952e+05	4.807854e+02	4.810293e+02	3.148852e-10
5775	2.310000e-01	-9.950000e-04	-5.833949e+05	5.833949e+05	4.807854e+02	4.810293e+02	3.140272e-10
5776	2.310400e-01	-9.950000e-04	-5.833946e+05	5.833946e+05	4.807854e+02	4.810293e+02	3.128798e-10
5777	2.310800e-01	-9.950000e-04	-5.833943e+05	5.833943e+05	4.807854e+02	4.810293e+02	3.121802e-10
5778	2.311200e-01	-9.950000e-04	-5.833940e+05	5.833940e+05	4.807854e+02	4.810293e+02	3.112493e-10
5779	2.311600e-01	-9.950000e-04	-5.833937e+05	5.833937e+05	4.807854e+02	4.810293e+02	3.105947e-10
5780	2.312000e-01	-9.950000e-04	-5.833934e+05	5.833934e+05	4.807854e+02	4.810293e+02	3.098030e-10
5781	2.312400e-01	-9.950000e-04	-5.833931e+05	5.833931e+05	4.807854e+02	4.810293e+02	3.091613e-10
5782	2.312800e-01	-9.950000e-04	-5.833928e+05	5.833928e+05	4.807854e+02	4.810293e+02	3.084418e-10
5783	2.313200e-01	-9.950000e-04	-5.833925e+05	5.833925e+05	4.807854e+02	4.810293e+02	3.077903e-10
5784	2.313600e-01	-9.950000e-04	-5.833922e+05	5.833922e+05	4.807854e+02	4.810293e+02	3.071158e-10
5785	2.314000e-01	-9.950000e-04	-5.833919e+05	5.833919e+05	4.807854e+02	4.810293e+02	3.064618e-10
5786	2.314400e-01	-9.950000e-04	-5.833916e+05	5.833916e+05	4.807854e+02	4.810293e+02	3.058170e-10
5787	2.314800e-01	-9.950000e-04	-5.833913e+05	5.833913e+05	4.807854e+02	4.810293e+02	3.051700e-10
5788	2.315200e-01	-9.950000e-04	-5.833910e+05	5.833910e+05	4.807854e+02	4.810293e+02	3.045405e-10
5789	2.315600e-01	-9.950000e-04	-5.833907e+05	5.833907e+05	4.807854e+02	4.810293e+02	3.039008e-10
5790	2.316000e-01	-9.950000e-04	-5.833904e+05	5.833904e+05	4.807854e+02	4.810293e+02	3.032829e-10
5791	2.316400e-01	-9.950000e-04	-5.833901e+05	5.833901e+05	4.807854e+02	4.810293e+02	3.026398e-10
5792	2.316800e-01	-9.950000e-04	-5.833898e+05	5.833898e+05	4.807854e+02	4.810293e+02	3.020258e-10
5793	2.317200e-01	-9.950000e-04	-5.833895e+05	5.833895e+05	4.807854e+02	4.810293e+02	3.013970e-10
5794	2.317600e-01	-9.950000e-04	-5.833892e+05	5.833892e+05	4.807854e+02	4.810293e+02	3.007844e-10
5795	2.318000e-01	-9.950000e-04	-5.833889e+05	5.833889e+05	4.807854e+02	4.810293e+02	3.001652e-10
5796	2.318400e-01	-9.950000e-04	-5.833886e+05	5.833886e+05	4.807854e+02	4.810293e+02	2.995582e-10
5797	2.318800e-01	-9.950000e-04	-5.833884e+05	5.833884e+05	4.807854e+02	4.810293e+02	3.006296e-10
5798	2.319200e-01	-9.950000e-04	-5.833881e+05	5.833881e+05	4.807854e+02	4.810293e+02	3.008347e-10
5799	2.319600e-01	-9.950000e-04	-5.833878e+05	5.833878e+05	4.807854e+02	4.810293e+02	2.992194e-10
5800	2.320000e-01	-9.950000e-04	-5.833875e+05	5.833875e+05	4.807854e+02	4.810293e+02	2.986071e-10
5801	2.320400e-01	-9.950000e-04	-5.833872e+05	5.833872e+05	4.807854e+02	4.810293e+02	2.975771e-10
5802	2.320800e-01	-9.950000e-04	-5.833869e+05	5.833869e+05	4.807854e+02	4.810293e+02	2.966864e-10
5803	2.321200e-01	-9.950000e-04	-5.833866e+05	5.833866e+05	4.807854e+02	4.810293e+02	2.959966e-10
5804	2.321600e-01	-9.950000e-04	-5.833864e+05	5.833864e+05	4.807854e+02	4.810293e+02	2.951459e-10
5805	2.322000e-01	-9.950000e-04	-5.833861e+05	5.833861e+05	4.807854e+02	4.810293e+02	2.945286e-10
5806	2.322400e-01	-9.950000e-04	-5.833858e+05	5.833858e+05	4.807854e+02	4.810293e+02	2.938152e-10
5807	2.322800e-01	-9.950000e-04	-5.833855e+05	5.833855e+05	4.807854e+02	4.810293e+02	2.932186e-10
5808	2.323200e-01	-9.950000e-04	-5.833852e+05	5.833852e+05	4.807854e+02	4.810293e+02	2.925659e-10
5809	2.323600e-01	-9.950000e-04	-5.833850e+05	5.833850e+05	4.807854e+02	4.810293e+02	2.919911e-10
5810	2.324000e-01	-9.950000e-04	-5.833847e+05	5.833847e+05	4.807854e+02	4.810293e+02	2.913896e-10
5811	2.324400e-01	-9.950000e-04	-5.833844e+05	5.833844e+05	4.807854e+02	4.810293e+02	2.908088e-10
5812	2.324800e-01	-9.950000e-04	-5.833841e+05	5.833841e+05	4.807854e+02	4.810293e+02	2.902233e-10
5813	2.325200e-01	-9.950000e-04	-5.833838e+05	5.833838e+05	4.807854e+02	4.810293e+02	2.896755e-10
5814	2.325600e-01	-9.950000e-04	-5.833836e+05	5.833836e+05	4.807854e+02	4.810293e+02	2.891057e-10
5815	2.326000e-01	-9.950000e-04	-5.833833e+05	5.833833e+05	4.807854e+02	4.810293e+02	2.885359e-10
5816	2.326400e-01	-9.950000e-04	-5.833830e+05	5.833830e+05	4.807854e+02	4.810293e+02	2.879688e-10
5817	2.326800e-01	-9.950000e-04	-5.833827e+05	5.833828e+05	4.807854e+02	4.810293e+02	2.874045e-10
5818	2.327200e-01	-9.950000e-04	-5.833825e+05	5.833825e+05	4.807854e+02	4.810293e+02	2.868427e-10
5819	2.327600e-01	-9.950000e-04	-5.833822e+05	5.833822e+05	4.807854e+02	4.810293e+02	2.862884e-10
5820	2.328000e-01	-9.950000e-04	-5.833819e+05	5.833819e+05	4.807854e+02	4.810293e+02	2.857437e-10
5821	2.328400e-01	-9.950000e-04	-5.833817e+05	5.833817e+05	4.807854e+02	4.810293e+02	2.851973e-10
5822	2.328800e-01	-9.950000e-04	-5.833814e+05	5.833814e+05	4.807854e+02	4.810293e+02	2.846558e-10
5823	2.329200e-01	-9.950000e-04	-5.833811e+05	5.833811e+05	4.807854e+02	4.810293e+02	2.841147e-10
5824	2.329600e-01	-9.950000e-04	-5.833809e+05	5.833809e+05	4.807854e+02	4.810293e+02	6.132374e-10
5825	2.330000e-01	-9.950000e-04	-5.833806e+05	5.833806e+05	4.807854e+02	4.810293e+02	4.893796e-10
5826	2.330400e-01	-9.950000e-04	-5.833803e+05	5.833803e+05	4.807854e+02	4.810293e+02	4.776172e-10
5827	2.330800e-01	-9.950000e-04	-5.833801e+05	5.833801e+05	4.807854e+02	4.810293e+02	4.283486e-10
5828	2.331200e-01	-9.950000e-04	-5.833798e+05	5.833798e+05	4.807854e+02	4.810293e+02	3.995639e-10
5829	2.331600e-01	-9.950000e-04	-5.833795e+05	5.833795e+05	4.807854e+02	4.810293e+02	3.663535e-10
5830	2.332000e-01	-9.950000e-04	-5.833793e+05	5.833793e+05	4.807854e+02	4.810293e+02	3.445796e-10
5831	2.332400e-01	-9.950000e-04	-5.833790e+05	5.833790e+05	4.807854e+02	4.810293e+02	3.254607e-10
5832	2.332800e-01	-9.950000e-04	-5.833787e+05	5.833788e+05	4.807854e+02	4.810293e+02	3.118869e-10
5833	2.333200e-01	-9.950000e-04	-5.833785e+05	5.833785e+05	4.807854e+02	4.810293e+02	3.015813e-10
5834	2.333600e-01	-9.950000e-04	-5.833782e+05	5.833782e+05	4.807854e+02	4.810293e+02	2.941020e-10
5835	2.334000e-01	-9.950000e-04	-5.833780e+05	5.833780e+05	4.807854e+02	4.810293e+02	2.886468e-10
5836	2.334400e-01	-9.950000e-04	-5.833777e+05	5.833777e+05	4.807854e+02	4.810293e+02	2.847499e-10
5837	2.334800e-01	-9.950000e-04	-5.833774e+05	5.833774e+05	4.807854e+02	4.810293e+02	2.818253e-10
5838	2.335200e-01	-9.950000e-04	-5.833772e+05	5.833772e+05	4.807854e+02	4.810293e+02	2.798284e-10
5839	2.335600e-01	-9.950000e-04	-5.833769e+05	5.833769e+05	4.807854e+02	4.810293e+02	2.781540e-10
5840	2.336000e-01	-9.950000e-04	-5.833767e+05	5.833767e+05	4.807854e+02	4.810293e+02	2.770310e-10
5841	2.336400e-01	-9.950000e-04	-5.833764e+05	5.833764e+05	4.807854e+02	4.810293e+02	2.760017e-10
5842	2.336800e-01	-9.950000e-04	-5.833762e+05	5.833762e+05	4.807854e+02	4.810293e+02	2.752436e-10
5843	2.337200e-01	-9.950000e-04	-5.833759e+05	5.833759e+05	4.807854e+02	4.810293e+02	2.745194e-10
5844	2.337600e-01	-9.950000e-04	-5.833756e+05	5.833756e+05	4.807854e+02	4.810293e+02	2.739106e-10
5845	2.338000e-01	-9.950000e-04	-5.833754e+05	5.833754e+05	4.807854e+02	4.810293e+02	2.733246e-10
5846	2.338400e-01	-9.950000e-04	-5.833751e+05	5.833751e+05	4.807854e+02	4.810293e+02	2.727797e-10
5847	2.338800e-01	-9.950000e-04	-5.833749e+05	5.833749e+05	4.807854e+02	4.810293e+02	2.722484e-10
5848	2.339200e-01	-9.950000e-04	-5.833746e+05	5.833746e+05	4.807854e+02	4.810293e+02	2.717346e-10
5849	2.339600e-01	-9.950000e-04	-5.833744e+05	5.833744e+05	4.807854e+02	4.810293e+02	2.712278e-10
5850	2.340000e-01	-9.950000e-04	-5.833741e+05	5.833741e+05	4.807854e+02	4.810293e+02	2.707309e-10
5851	2.340400e-01	-9.950000e-04	-5.833739e+05	5.833739e+05	4.807854e+02	4.810293e+02	2.702344e-10
5852	2.340800e-01	-9.950000e-04	-5.833736e+05	5.833736e+05	4.807854e+02	4.810293e+02	2.724498e-10
5853	2.341200e-01	-9.950000e-04	-5.833734e+05	5.833734e+05	4.807854e+02	4.810293e+02	2.713093e-10
5854	2.341600e-01	-9.950000e-04	-5.833731e+05	5.833731e+05	4.807854e+02	4.810293e+02	2.707763e-10
5855	2.342000e-01	-9.950000e-04	-5.833729e+05	5.833729e+05	4.807854e+02	4.810293e+02	2.697536e-10
5856	2.342400e-01	-9.950000e-04	-5.833727e+05	5.833727e+05	4.807854e+02	4.810293e+02	2.690621e-10
5857	2.342800e-01	-9.950000e-04	-5.833724e+05	5.833724e+05	4.807854e+02	4.810293e+02	2.682344e-10
5858	2.343200e-01	-9.950000e-04	-5.833722e+05	5.833722e+05	4.807854e+02	4.810293e+02	2.675765e-10
5859	2.343600e-01	-9.950000e-04	-5.833719e+05	5.833719e+05	4.807854e+02	4.810293e+02	2.669315e-10
5860	2.344000e-01	-9.950000e-04	-5.833717e+05	5.833717e+05	4.807854e+02	4.810293e+02	2.663184e-10
5861	2.344400e-01	-9.950000e-04	-5.833714e+05	5.833714e+05	4.807854e+02	4.810293e+02	2.657829e-10
5862	2.344800e-01	-9.950000e-04	-5.833712e+05	5.833712e+05	4.807854e+02	4.810293e+02	2.652286e-10
5863	2.345200e-01	-9.950000e-04	-5.833710e+05	5.833710e+05	4.807854e+02	4.810293e+02	2.647366e-10
5864	2.345600e-01	-9.950000e-04	-5.833707e+05	5.833707e+05	4.807854e+02	4.810293e+02	2.642277e-10
5865	2.346000e-01	-9.950000e-04	-5.833705e+05	5.833705e+05	4.807854e+02	4.810293e+02	2.637549e-10
5866	2.346400e-01	-9.950000e-04	-5.833702e+05	5.833702e+05	4.807854e+02	4.810293e+02	2.632784e-10
5867	2.346800e-01	-9.950000e-04	-5.833700e+05	5.833700e+05	4.807854e+02	4.810293e+02	2.628131e-10
5868	2.347200e-01	-9.950000e-04	-5.833698e+05	5.833698e+05	4.807854e+02	4.810293e+02	2.623531e-10
5869	2.347600e-01	-9.950000e-04	-5.833695e+05	5.833695e+05	4.807854e+02	4.810293e+02	2.618959e-10
5870	2.348000e-01	-9.950000e-04	-5.833693e+05	5.833693e+05	4.807854e+02	4.810293e+02	2.614498e-10
5871	2.348400e-01	-9.950000e-04	-5.833690e+05	5.833690e+05	4.807854e+02	4.810293e+02	2.610008e-10
5872	2.348800e-01	-9.950000e-04	-5.833688e+05	5.833688e+05	4.807854e+02	4.810293e+02	2.605564e-10
5873	2.349200e-01	-9.950000e-04	-5.833686e+05	5.833686e+05	4.807854e+02	4.810293e+02	2.601130e-10
5874	2.349600e-01	-9.950000e-04	-5.833683e+05	5.833683e+05	4.807854e+02	4.810293e+02	2.596703e-10
5875	2.350000e-01	-9.950000e-04	-5.833681e+05	5.833681e+05	4.807854e+02	4.810293e+02	2.592317e-10
5876	2.350400e-01	-9.950000e-04	-5.833679e+05	5.833679e+05	4.807854e+02	4.810293e+02	2.587931e-10
5877	2.350800e-01	-9.950000e-04	-5.833676e+05	5.833676e+05	4.807854e+02	4.810293e+02	2.583578e-10
5878	2.351200e-01	-9.950000e-04	-5.833674e+05	5.833674e+05	4.807854e+02	4.810293e+02	2.579227e-10
5879	2.351600e-01	-9.950000e-04	-5.833672e+05	5.833672e+05	4.807854e+02	4.810293e+02	2.574904e-10
5880	2.352000e-01	-9.950000e-04	-5.833670e+05	5.833670e+05	4.807854e+02	4.810293e+02	2.570618e-10
5881	2.352400e-01	-9.950000e-04	-5.833667e+05	5.833667e+05	4.807854e+02	4.810293e+02	2.566340e-10
5882	2.352800e-01	-9.950000e-04	-5.833665e+05	5.833665e+05	4.807854e+02	4.810293e+02	2.562079e-10
5883	2.353200e-01	-9.950000e-04	-5.833663e+05	5.833663e+05	4.807854e+02	4.810293e+02	2.557832e-10
5884	2.353600e-01	-9.950000e-04	-5.833660e+05	5.833660e+05	4.807854e+02	4.810293e+02	2.553604e-10
5885	2.354000e-01	-9.950000e-04	-5.833658e+05	5.833658e+05	4.807854e+02	4.810293e+02	2.549409e-10
5886	2.354400e-01	-9.950000e-04	-5.833656e+05	5.833656e+05	4.807854e+02	4.810293e+02	2.545211e-10
5887	2.354800e-01	-9.950000e-04	-5.833654e+05	5.833654e+05	4.807854e+02	4.810293e+02	2.541041e-10
5888	2.355200e-01	-9.950000e-04	-5.833651e+05	5.833651e+05	4.807854e+02	4.810293e+02	2.536877e-10
5889	2.355600e-01	-9.950000e-04	-5.833649e+05	5.833649e+05	4.807854e+02	4.810293e+02	2.532735e-10
5890	2.356000e-01	-9.950000e-04	-5.833647e+05	5.833647e+05	4.807854e+02	4.810293e+02	2.528618e-10
5891	2.356400e-01	-9.950000e-04	-5.833645e+05	5.833645e+05	4.807854e+02	4.810293e+02	2.524510e-10
5892	2.356800e-01	-9.950000e-04	-5.833642e+05	5.833642e+05	4.807854e+02	4.810293e+02	2.520407e-10
5893	2.357200e-01	-9.950000e-04	-5.833640e+05	5.833640e+05	4.807854e+02	4.810293e+02	2.516326e-10
5894	2.357600e-01	-9.950000e-04	-5.833638e+05	5.833638e+05	4.807854e+02	4.810293e+02	2.512262e-10
5895	2.358000e-01	-9.950000e-04	-5.833636e+05	5.833636e+05	4.807854e+02	4.810293e+02	2.508216e-10
5896	2.358400e-01	-9.950000e-04	-5.833634e+05	5.833634e+05	4.807854e+02	4.810293e+02	2.504189e-10
5897	2.358800e-01	-9.950000e-04	-5.833631e+05	5.833631e+05	4.807854e+02	4.810293e+02	2.500182e-10
5898	2.359200e-01	-9.950000e-04	-5.833629e+05	5.833629e+05	4.807854e+02	4.810293e+02	2.496189e-10
5899	2.359600e-01	-9.950000e-04	-5.833627e+05	5.833627e+05	4.807854e+02	4.810293e+02	2.492197e-10
5900	2.360000e-01	-9.950000e-04	-5.833625e+05	5.833625e+05	4.807854e+02	4.810293e+02	2.488232e-10
5901	2.360400e-01	-9.950000e-04	-5.833623e+05	5.833623e+05	4.807854e+02	4.810293e+02	2.484274e-10
5902	2.360800e-01	-9.950000e-04	-5.833620e+05	5.833620e+05	4.807854e+02	4.810293e+02	2.480339e-10
5903	2.361200e-01	-9.950000e-04	-5.833618e+05	5.833618e+05	4.807854e+02	4.810293e+02	2.476417e-10
5904	2.361600e-01	-9.950000e-04	-5.833616e+05	5.833616e+05	4.807854e+02	4.810293e+02	2.472514e-10
5905	2.362000e-01	-9.950000e-04	-5.833614e+05	5.833614e+05	4.807854e+02	4.810293e+02	2.468636e-10
5906	2.362400e-01	-9.950000e-04	-5.833612e+05	5.833612e+05	4.807854e+02	4.810293e+02	2.464768e-10
5907	2.362800e-01	-9.950000e-04	-5.833610e+05	5.833610e+05	4.807854e+02	4.810293e+02	2.460924e-10
5908	2.363200e-01	-9.950000e-04	-5.833608e+05	5.833608e+05	4.807854e+02	4.810293e+02	2.457088e-10
5909	2.363600e-01	-9.950000e-04	-5.833605e+05	5.833605e+05	4.807854e+02	4.810293e+02	2.453271e-10
5910	2.364000e-01	-9.950000e-04	-5.833603e+05	5.833603e+05	4.807854e+02	4.810293e+02	2.449469e-10
5911	2.364400e-01	-9.950000e-04	-5.833601e+05	5.833601e+05	4.807854e+02	4.810293e+02	2.445689e-10
5912	2.364800e-01	-9.950000e-04	-5.833599e+05	5.833599e+05	4.807854e+02	4.810293e+02	2.441919e-10
5913	2.365200e-01	-9.950000e-04	-5.833597e+05	5.833597e+05	4.807854e+02	4.810293e+02	2.438166e-10
5914	2.365600e-01	-9.950000e-04	-5.833595e+05	5.833595e+05	4.807854e+02	4.810293e+02	2.434426e-10
5915	2.366000e-01	-9.950000e-04	-5.833593e+05	5.833593e+05	4.807854e+02	4.810293e+02	2.430700e-10
5916	2.366400e-01	-9.950000e-04	-5.833591e+05	5.833591e+05	4.807854e+02	4.810293e+02	2.426990e-10
5917	2.366800e-01	-9.950000e-04	-5.833589e+05	5.833589e+05	4.807854e+02	4.810293e+02	2.423277e-10
5918	2.367200e-01	-9.950000e-04	-5.833586e+05	5.833586e+05	4.807854e+02	4.810293e+02	2.419588e-10
5919	2.367600e-01	-9.950000e-04	-5.833584e+05	5.833584e+05	4.807854e+02	4.810293e+02	2.415907e-10
5920	2.368000e-01	-9.950000e-04	-5.833582e+05	5.833582e+05	4.807854e+02	4.810293e+02	2.412246e-10
5921	2.368400e-01	-9.950000e-04	-5.833580e+05	5.833580e+05	4.807854e+02	4.810293e+02	2.408601e-10
5922	2.368800e-01	-9.950000e-04	-5.833578e+05	5.833578e+05	4.807854e+02	4.810293e+02	2.404959e-10
5923	2.369200e-01	-9.950000e-04	-5.833576e+05	5.833576e+05	4.807854e+02	4.810293e+02	2.401322e-10
5924	2.369600e-01	-9.950000e-04	-5.833574e+05	5.833574e+05	4.807854e+02	4.810293e+02	2.397710e-10
5925	2.370000e-01	-9.950000e-04	-5.833572e+05	5.833572e+05	4.807854e+02	4.810293e+02	2.394105e-10
5926	2.370400e-01	-9.950000e-04	-5.833570e+05	5.833570e+05	4.807854e+02	4.810293e+02	2.390524e-10
5927	2.370800e-01	-9.950000e-04	-5.833568e+05	5.833568e+05	4.807854e+02	4.810293e+02	2.386950e-10
5928	2.371200e-01	-9.950000e-04	-5.833566e+05	5.833566e+05	4.807854e+02	4.810293e+02	2.383394e-10
5929	2.371600e-01	-9.950000e-04	-5.833564e+05	5.833564e+05	4.807854e+02	4.810293e+02	2.379847e-10
5930	2.372000e-01	-9.950000e-04	-5.833562e+05	5.833562e+05	4.807854e+02	4.810293e+02	2.376315e-10
5931	2.372400e-01	-9.950000e-04	-5.833560e+05	5.833560e+05	4.807854e+02	4.810293e+02	2.372794e-10
5932	2.372800e-01	-9.950000e-04	-5.833558e+05	5.833558e+05	4.807854e+02	4.810293e+02	2.369289e-10
5933	2.373200e-01	-9.950000e-04	-5.833556e+05	5.833556e+05	4.807854e+02	4.810293e+02	2.365794e-10
5934	2.373600e-01	-9.950000e-04	-5.833554e+05	5.833554e+05	4.807854e+02	4.810293e+02	2.362316e-10
5935	2.374000e-01	-9.950000e-04	-5.833552e+05	5.833552e+05	4.807854e+02	4.810293e+02	2.358849e-10
5936	2.374400e-01	-9.950000e-04	-5.833550e+05	5.833550e+05	4.807854e+02	4.810293e+02	2.355394e-10
5937	2.374800e-01	-9.950000e-04	-5.833548e+05	5.833548e+05	4.807854e+02	4.810293e+02	2.351949e-10
5938	2.375200e-01	-9.950000e-04	-5.833546e+05	5.833546e+05	4.807854e+02	4.810293e+02	2.348517e-10
5939	2.375600e-01	-9.950000e-04	-5.833544e+05	5.833544e+05	4.807854e+02	4.810293e+02	2.345096e-10
5940	2.376000e-01	-9.950000e-04	-5.833542e+05	5.833542e+05	4.807854e+02	4.810293e+02	2.341688e-10
5941	2.376400e-01	-9.950000e-04	-5.833540e+05	5.833540e+05	4.807854e+02	4.810293e+02	2.338288e-10
5942	2.376800e-01	-9.950000e-04	-5.833538e+05	5.833538e+05	4.807854e+02	4.810293e+02	2.334900e-10
5943	2.377200e-01	-9.950000e-04	-5.833536e+05	5.833536e+05	4.807854e+02	4.810293e+02	2.331525e-10
5944	2.377600e-01	-9.950000e-04	-5.833534e+05	5.833534e+05	4.807854e+02	4.810293e+02	2.328169e-10
5945	2.378000e-01	-9.950000e-04	-5.833532e+05	5.833532e+05	4.807854e+02	4.810293e+02	2.324816e-10
5946	2.378400e-01	-9.950000e-04	-5.833530e+05	5.833530e+05	4.807854e+02	4.810293e+02	2.321481e-10
5947	2.378800e-01	-9.950000e-04	-5.833528e+05	5.833528e+05	4.807854e+02	4.810293e+02	2.318151e-10
5948	2.379200e-01	-9.950000e-04	-5.833526e+05	5.833526e+05	4.807854e+02	4.810293e+02	2.314824e-10
5949	2.379600e-01	-9.950000e-04	-5.833524e+05	5.833524e+05	4.807854e+02	4.810293e+02	2.311560e-10
5950	2.380000e-01	-9.950000e-04	-5.833522e+05	5.833522e+05	4.807854e+02	4.810293e+02	2.308251e-10
5951	2.380400e-01	-9.950000e-04	-5.833520e+05	5.833520e+05	4.807854e+02	4.810293e+02	2.304997e-10
5952	2.380800e-01	-9.950000e-04	-5.833519e+05	5.833519e+05	4.807854e+02	4.810293e+02	2.301716e-10
5953	2.381200e-01	-9.950000e-04	-5.833517e+05	5.833517e+05	4.807854e+02	4.810293e+02	2.298476e-10
5954	2.381600e-01	-9.950000e-04	-5.833515e+05	5.833515e+05	4.807854e+02	4.810293e+02	2.295217e-10
5955	2.382000e-01	-9.950000e-04	-5.833513e+05	5.833513e+05	4.807854e+02	4.810293e+02	2.291992e-10
5956	2.382400e-01	-9.950000e-04	-5.833511e+05	5.833511e+05	4.807854e+02	4.810293e+02	2.288761e-10
5957	2.382800e-01	-9.950000e-04	-5.833509e+05	5.833509e+05	4.807854e+02	4.810293e+02	2.285997e-10
5958	2.383200e-01	-9.950000e-04	-5.833507e+05	5.833507e+05	4.807854e+02	4.810293e+02	2.283411e-10
5959	2.383600e-01	-9.950000e-04	-5.833505e+05	5.833505e+05	4.807854e+02	4.810293e+02	2.279656e-10
5960	2.384000e-01	-9.950000e-04	-5.833503e+05	5.833503e+05	4.807854e+02	4.810293e+02	2.276690e-10
5961	2.384400e-01	-9.950000e-04	-5.833501e+05	5.833501e+05	4.807854e+02	4.810293e+02	2.273363e-10
5962	2.384800e-01	-9.950000e-04	-5.833500e+05	5.833500e+05	4.807854e+02	4.810293e+02	2.269862e-10
5963	2.385200e-01	-9.950000e-04	-5.833498e+05	5.833498e+05	4.807854e+02	4.810293e+02	2.266965e-10
5964	2.385600e-01	-9.950000e-04	-5.833496e+05	5.833496e+05	4.807854e+02	4.810293e+02	2.263409e-10
5965	2.386000e-01	-9.950000e-04	-5.833494e+05	5.833494e+05	4.807854e+02	4.810293e+02	2.260469e-10
5966	2.386400e-01	-9.950000e-04	-5.833492e+05	5.833492e+05	4.807854e+02	4.810293e+02	2.257193e-10
5967	2.386800e-01	-9.950000e-04	-5.833490e+05	5.833490e+05	4.807854e+02	4.810293e+02	2.254091e-10
5968	2.387200e-01	-9.950000e-04	-5.833488e+05	5.833488e+05	4.807854e+02	4.810293e+02	2.251065e-10
5969	2.387600e-01	-9.950000e-04	-5.833487e+05	5.833487e+05	4.807854e+02	4.810293e+02	2.247872e-10
5970	2.388000e-01	-9.950000e-04	-5.833485e+05	5.833485e+05	4.807854e+02	4.810293e+02	2.244902e-10
5971	2.388400e-01	-9.950000e-04	-5.833483e+05	5.833483e+05	4.807854e+02	4.810293e+02	2.241780e-10
5972	2.388800e-01	-9.950000e-04	-5.833481e+05	5.833481e+05	4.807854e+02	4.810293e+02	2.238761e-10
5973	2.389200e-01	-9.950000e-04	-5.833479e+05	5.833479e+05	4.807854e+02	4.810293e+02	2.235726e-10
5974	2.389600e-01	-9.950000e-04	-5.833477e+05	5.833478e+05	4.807854e+02	4.810293e+02	2.232684e-10
5975	2.390000e-01	-9.950000e-04	-5.833476e+05	5.833476e+05	4.807854e+02	4.810293e+02	2.229691e-10
5976	2.390400e-01	-9.950000e-04	-5.833474e+05	5.833474e+05	4.807854e+02	4.810293e+02	2.226664e-10
5977	2.390800e-01	-9.950000e-04	-5.833472e+05	5.833472e+05	4.807854e+02	4.810293e+02	2.223686e-10
5978	2.391200e-01	-9.950000e-04	-5.833470e+05	5.833470e+05	4.807854e+02	4.810293e+02	2.220688e-10
5979	2.391600e-01	-9.950000e-04	-5.833469e+05	5.833469e+05	4.807854e+02	4.810293e+02	2.357988e-10
5980	2.392000e-01	-9.950000e-04	-5.833467e+05	5.833467e+05	4.807854e+02	4.810293e+02	2.358183e-10
5981	2.392400e-01	-9.950000e-04	-5.833465e+05	5.833465e+05	4.807854e+02	4.810293e+02	2.346072e-10
5982	2.392800e-01	-9.950000e-04	-5.833463e+05	5.833463e+05	4.807854e+02	4.810293e+02	2.326336e-10
5983	2.393200e-01	-9.950000e-04	-5.833464e+05	5.833463e+05	4.807854e+02	4.810293e+02	4.121336e-09
5984	2.393600e-01	-9.950000e-04	-5.833458e+05	5.833460e+05	4.807854e+02	4.810293e+02	2.885441e-09
5985	2.394000e-01	-9.950000e-04	-5.833456e+05	5.833455e+05	4.807854e+02	4.810293e+02	3.020055e-09
5986	2.394400e-01	-9.950000e-04	-5.833457e+05	5.833455e+05	4.807854e+02	4.810293e+02	2.147908e-09
5987	2.394800e-01	-9.950000e-04	-5.833450e+05	5.833454e+05	4.807854e+02	4.810293e+02	1.829505e-09
5988	2.395200e-01	-9.950000e-04	-5.833451e+05	5.833450e+05	4.807854e+02	4.810293e+02	1.311575e-09
5989	2.395600e-01	-9.950000e-04	-5.833449e+05	5.833449e+05	4.807854e+02	4.810293e+02	1.063752e-09
5990	2.396000e-01	-9.950000e-04	-5.833445e+05	5.833446e+05	4.807854e+02	4.810293e+02	7.778340e-10
5991	2.396400e-01	-9.950000e-04	-5.833445e+05	5.833445e+05	4.807854e+02	4.810293e+02	6.344790e-10
5992	2.396800e-01	-9.950000e-04	-5.833441e+05	5.833442e+05	4.807854e+02	4.810293e+02	4.875155e-10
5993	2.397200e-01	-9.950000e-04	-5.833441e+05	5.833439e+05	4.807854e+02	4.810293e+02	4.184813e-10
