#step	time	iterations	error_displacements	error_residuals	error_energy	converged	elapsed_time
118	2.360000e-03	1.000000e+00	0.000000e+00	9.954087e-16	1.080655e-09	1.000000e+00	8.437255e+01
119	2.380000e-03	1.000000e+00	0.000000e+00	1.025161e-15	3.131220e-09	1.000000e+00	8.497914e+01
120	2.400000e-03	1.000000e+00	0.000000e+00	1.024881e-15	1.801796e-09	1.000000e+00	8.558702e+01
121	2.420000e-03	1.000000e+00	0.000000e+00	9.946164e-16	1.604208e-09	1.000000e+00	8.619519e+01
122	2.440000e-03	1.000000e+00	0.000000e+00	1.017269e-15	2.367677e-09	1.000000e+00	8.680053e+01
123	2.460000e-03	1.000000e+00	0.000000e+00	1.027694e-15	3.865183e-09	1.000000e+00	8.741066e+01
124	2.480000e-03	1.000000e+00	0.000000e+00	1.017414e-15	2.400882e-09	1.000000e+00	8.801809e+01
125	2.500000e-03	1.000000e+00	0.000000e+00	1.078195e-15	4.387293e-09	1.000000e+00	8.862607e+01
126	2.520000e-03	1.000000e+00	0.000000e+00	1.031976e-15	4.333161e-09	1.000000e+00	8.923220e+01
127	2.540000e-03	1.000000e+00	0.000000e+00	1.006741e-15	3.327728e-09	1.000000e+00	8.984028e+01
128	2.560000e-03	1.000000e+00	0.000000e+00	9.760817e-16	1.861550e-09	1.000000e+00	9.044954e+01
129	2.580000e-03	1.000000e+00	0.000000e+00	9.813394e-16	3.987668e-09	1.000000e+00	9.105720e+01
130	2.600000e-03	1.000000e+00	0.000000e+00	1.065272e-15	2.796162e-09	1.000000e+00	9.166745e+01
131	2.620000e-03	1.000000e+00	0.000000e+00	1.039083e-15	4.508857e-09	1.000000e+00	9.227627e+01
132	2.640000e-03	1.000000e+00	0.000000e+00	1.071603e-15	4.818864e-09	1.000000e+00	9.288553e+01
133	2.660000e-03	1.000000e+00	0.000000e+00	1.041094e-15	5.627473e-09	1.000000e+00	9.349286e+01
134	2.680000e-03	1.000000e+00	0.000000e+00	1.038279e-15	5.582821e-09	1.000000e+00	9.410327e+01
135	2.700000e-03	1.000000e+00	0.000000e+00	1.073773e-15	3.655116e-09	1.000000e+00	9.471284e+01
136	2.720000e-03	1.000000e+00	0.000000e+00	1.018259e-15	5.137237e-09	1.000000e+00	9.532310e+01
137	2.740000e-03	1.000000e+00	0.000000e+00	1.063950e-15	4.986921e-09	1.000000e+00	9.593311e+01
138	2.760000e-03	1.000000e+00	0.000000e+00	1.051749e-15	4.373087e-09	1.000000e+00	9.654133e+01
139	2.780000e-03	1.000000e+00	0.000000e+00	1.036264e-15	5.954185e-09	1.000000e+00	9.715327e+01
140	2.800000e-03	1.000000e+00	0.000000e+00	1.037594e-15	3.752828e-09	1.000000e+00	9.776504e+01
141	2.820000e-03	1.000000e+00	0.000000e+00	1.052316e-15	4.341414e-09	1.000000e+00	9.837472e+01
142	2.840000e-03	1.000000e+00	0.000000e+00	1.053174e-15	2.545169e-09	1.000000e+00	9.898548e+01
143	2.860000e-03	1.000000e+00	0.000000e+00	1.041014e-15	4.313963e-09	1.000000e+00	9.959736e+01
144	2.880000e-03	1.000000e+00	0.000000e+00	1.070043e-15	4.477685e-09	1.000000e+00	1.002092e+02
145	2.900000e-03	1.000000e+00	0.000000e+00	1.093259e-15	4.602904e-09	1.000000e+00	1.008215e+02
146	2.920000e-03	1.000000e+00	0.000000e+00	1.080568e-15	4.148553e-09	1.000000e+00	1.014344e+02
147	2.940000e-03	1.000000e+00	0.000000e+00	1.045255e-15	3.386077e-09	1.000000e+00	1.020471e+02
148	2.960000e-03	1.000000e+00	0.000000e+00	1.068742e-15	2.801943e-09	1.000000e+00	1.026600e+02
149	2.980000e-03	1.000000e+00	0.000000e+00	1.072026e-15	2.919440e-09	1.000000e+00	1.032722e+02
150	3.000000e-03	1.000000e+00	0.000000e+00	1.043163e-15	3.634358e-09	1.000000e+00	1.038840e+02
151	3.020000e-03	1.000000e+00	0.000000e+00	1.064714e-15	4.099459e-09	1.000000e+00	1.045004e+02
152	3.040000e-03	1.000000e+00	0.000000e+00	1.082225e-15	3.896636e-09	1.000000e+00	1.051132e+02
153	3.060000e-03	1.000000e+00	0.000000e+00	1.061496e-15	3.690161e-09	1.000000e+00	1.057231e+02
154	3.080000e-03	1.000000e+00	0.000000e+00	1.053215e-15	2.407885e-09	1.000000e+00	1.063358e+02
155	3.100000e-03	1.000000e+00	0.000000e+00	1.096627e-15	3.323471e-09	1.000000e+00	1.069491e+02
156	3.120000e-03	1.000000e+00	0.000000e+00	1.122471e-15	2.925333e-09	1.000000e+00	1.075621e+02
157	3.140000e-03	1.000000e+00	0.000000e+00	1.051756e-15	1.923693e-09	1.000000e+00	1.081758e+02
158	3.160000e-03	1.000000e+00	0.000000e+00	1.070867e-15	2.451027e-09	1.000000e+00	1.087888e+02
159	3.180000e-03	1.000000e+00	0.000000e+00	1.067152e-15	2.623368e-09	1.000000e+00	1.094056e+02
160	3.200000e-03	1.000000e+00	0.000000e+00	1.083472e-15	2.910871e-09	1.000000e+00	1.100204e+02
161	3.220000e-03	1.000000e+00	0.000000e+00	1.061461e-15	2.563103e-09	1.000000e+00	1.106323e+02
162	3.240000e-03	1.000000e+00	0.000000e+00	1.064683e-15	2.225910e-09	1.000000e+00	1.112453e+02
163	3.260000e-03	1.000000e+00	0.000000e+00	1.057372e-15	1.936688e-09	1.000000e+00	1.118589e+02
164	3.280000e-03	1.000000e+00	0.000000e+00	1.073679e-15	1.976131e-09	1.000000e+00	1.124716e+02
165	3.300000e-03	1.000000e+00	0.000000e+00	1.063923e-15	2.280356e-09	1.000000e+00	1.130843e+02
166	3.320000e-03	1.000000e+00	0.000000e+00	1.061362e-15	2.387462e-09	1.000000e+00	1.137006e+02
167	3.340000e-03	1.000000e+00	0.000000e+00	1.111997e-15	2.182477e-09	1.000000e+00	1.143155e+02
168	3.360000e-03	1.000000e+00	0.000000e+00	1.057450e-15	1.480939e-09	1.000000e+00	1.149315e+02
169	3.380000e-03	1.000000e+00	0.000000e+00	1.063452e-15	3.198200e-09	1.000000e+00	1.155483e+02
170	3.400000e-03	1.000000e+00	0.000000e+00	1.011220e-15	2.305818e-09	1.000000e+00	1.161628e+02
171	3.420000e-03	1.000000e+00	0.000000e+00	1.049882e-15	7.434713e-10	1.000000e+00	1.167783e+02
172	3.440000e-03	1.000000e+00	0.000000e+00	1.066602e-15	1.160242e-09	1.000000e+00	1.173941e+02
173	3.460000e-03	1.000000e+00	0.000000e+00	1.036944e-15	1.071112e-09	1.000000e+00	1.180066e+02
174	3.480000e-03	1.000000e+00	0.000000e+00	1.039454e-15	1.638128e-09	1.000000e+00	1.186240e+02
175	3.500000e-03	1.000000e+00	0.000000e+00	1.033143e-15	2.300785e-09	1.000000e+00	1.192428e+02
176	3.520000e-03	1.000000e+00	0.000000e+00	1.088028e-15	1.307238e-09	1.000000e+00	1.198597e+02
177	3.540000e-03	1.000000e+00	0.000000e+00	1.028019e-15	3.161788e-09	1.000000e+00	1.204774e+02
178	3.560000e-03	1.000000e+00	0.000000e+00	1.077194e-15	2.144537e-09	1.000000e+00	1.210922e+02
179	3.580000e-03	1.000000e+00	0.000000e+00	1.035762e-15	5.051902e-10	1.000000e+00	1.217282e+02
180	3.600000e-03	1.000000e+00	0.000000e+00	1.036248e-15	2.451620e-09	1.000000e+00	1.223423e+02
181	3.620000e-03	1.000000e+00	0.000000e+00	1.025867e-15	1.147700e-09	1.000000e+00	1.229565e+02
182	3.640000e-03	1.000000e+00	0.000000e+00	1.055606e-15	1.688270e-09	1.000000e+00	1.235726e+02
183	3.660000e-03	1.000000e+00	0.000000e+00	1.078990e-15	1.925808e-09	1.000000e+00	1.241874e+02
184	3.680000e-03	1.000000e+00	0.000000e+00	1.009191e-15	3.348914e-09	1.000000e+00	1.248042e+02
185	3.700000e-03	1.000000e+00	0.000000e+00	1.097030e-15	1.381493e-09	1.000000e+00	1.254208e+02
186	3.720000e-03	1.000000e+00	0.000000e+00	1.037383e-15	1.643857e-09	1.000000e+00	1.260381e+02
187	3.740000e-03	1.000000e+00	0.000000e+00	1.068895e-15	1.216875e-09	1.000000e+00	1.266566e+02
188	3.760000e-03	1.000000e+00	0.000000e+00	1.037559e-15	1.829070e-09	1.000000e+00	1.272747e+02
189	3.780000e-03	1.000000e+00	0.000000e+00	1.032819e-15	7.790387e-10	1.000000e+00	1.278884e+02
190	3.800000e-03	1.000000e+00	0.000000e+00	1.044807e-15	2.269700e-09	1.000000e+00	1.285054e+02
191	3.820000e-03	1.000000e+00	0.000000e+00	1.046983e-15	1.952450e-09	1.000000e+00	1.291241e+02
192	3.840000e-03	1.000000e+00	0.000000e+00	1.020636e-15	1.744001e-09	1.000000e+00	1.297409e+02
193	3.860000e-03	1.000000e+00	0.000000e+00	1.020124e-15	1.010467e-09	1.000000e+00	1.303595e+02
194	3.880000e-03	1.000000e+00	0.000000e+00	1.050739e-15	5.075934e-10	1.000000e+00	1.309760e+02
195	3.900000e-03	1.000000e+00	0.000000e+00	1.045886e-15	1.861312e-09	1.000000e+00	1.315936e+02
196	3.920000e-03	1.000000e+00	0.000000e+00	1.010523e-15	1.227893e-09	1.000000e+00	1.322120e+02
197	3.940000e-03	1.000000e+00	0.000000e+00	1.034688e-15	2.448875e-09	1.000000e+00	1.328285e+02
198	3.960000e-03	1.000000e+00	0.000000e+00	9.657099e-16	1.077718e-09	1.000000e+00	1.334475e+02
199	3.980000e-03	1.000000e+00	0.000000e+00	1.044774e-15	1.782929e-09	1.000000e+00	1.340663e+02
200	4.000000e-03	1.000000e+00	0.000000e+00	1.043789e-15	7.771124e-10	1.000000e+00	1.346842e+02
201	4.020000e-03	1.000000e+00	0.000000e+00	1.027050e-15	2.024022e-09	1.000000e+00	1.353025e+02
202	4.040000e-03	1.000000e+00	0.000000e+00	1.004235e-15	7.966875e-10	1.000000e+00	1.359193e+02
203	4.060000e-03	1.000000e+00	0.000000e+00	9.989088e-16	1.201124e-09	1.000000e+00	1.365365e+02
204	4.080000e-03	1.000000e+00	0.000000e+00	1.002359e-15	1.494540e-09	1.000000e+00	1.371550e+02
205	4.100000e-03	1.000000e+00	0.000000e+00	9.865279e-16	7.510148e-10	1.000000e+00	1.377721e+02
206	4.120000e-03	1.000000e+00	0.000000e+00	1.009095e-15	1.936838e-09	1.000000e+00	1.383892e+02
207	4.140000e-03	1.000000e+00	0.000000e+00	9.775703e-16	7.857865e-10	1.000000e+00	1.390084e+02
208	4.160000e-03	1.000000e+00	0.000000e+00	9.777580e-16	3.346257e-10	1.000000e+00	1.396267e+02
209	4.180000e-03	1.000000e+00	0.000000e+00	1.009629e-15	2.743511e-09	1.000000e+00	1.402452e+02
210	4.200000e-03	1.000000e+00	0.000000e+00	1.062201e-15	3.154388e-09	1.000000e+00	1.408631e+02
211	4.220000e-03	1.000000e+00	0.000000e+00	1.066884e-15	4.045868e-09	1.000000e+00	1.414819e+02
212	4.240000e-03	1.000000e+00	0.000000e+00	9.999203e-16	3.725300e-09	1.000000e+00	1.421010e+02
213	4.260000e-03	1.000000e+00	0.000000e+00	1.034896e-15	3.467729e-09	1.000000e+00	1.427196e+02
214	4.280000e-03	1.000000e+00	0.000000e+00	1.029153e-15	3.837305e-09	1.000000e+00	1.433383e+02
215	4.300000e-03	1.000000e+00	0.000000e+00	1.008420e-15	3.590782e-09	1.000000e+00	1.439624e+02
216	4.320000e-03	1.000000e+00	0.000000e+00	1.049988e-15	3.631531e-09	1.000000e+00	1.445804e+02
217	4.340000e-03	1.000000e+00	0.000000e+00	1.040497e-15	4.378926e-09	1.000000e+00	1.451935e+02
218	4.360000e-03	1.000000e+00	0.000000e+00	1.016974e-15	3.732708e-09	1.000000e+00	1.458135e+02
219	4.380000e-03	1.000000e+00	0.000000e+00	1.030842e-15	3.435748e-09	1.000000e+00	1.464320e+02
220	4.400000e-03	1.000000e+00	0.000000e+00	1.072246e-15	3.823229e-09	1.000000e+00	1.470512e+02
221	4.420000e-03	1.000000e+00	0.000000e+00	1.075236e-15	3.641084e-09	1.000000e+00	1.476701e+02
222	4.440000e-03	1.000000e+00	0.000000e+00	1.032963e-15	4.218459e-09	1.000000e+00	1.482882e+02
223	4.460000e-03	1.000000e+00	0.000000e+00	1.068809e-15	3.608165e-09	1.000000e+00	1.489111e+02
224	4.480000e-03	1.000000e+00	0.000000e+00	1.003506e-15	3.690378e-09	1.000000e+00	1.495355e+02
225	4.500000e-03	1.000000e+00	0.000000e+00	1.007835e-15	3.398195e-09	1.000000e+00	1.501528e+02
226	4.520000e-03	1.000000e+00	0.000000e+00	1.043092e-15	3.348142e-09	1.000000e+00	1.507760e+02
227	4.540000e-03	1.000000e+00	0.000000e+00	1.032786e-15	3.196941e-09	1.000000e+00	1.513957e+02
228	4.560000e-03	1.000000e+00	0.000000e+00	1.015270e-15	3.953546e-09	1.000000e+00	1.520161e+02
229	4.580000e-03	1.000000e+00	0.000000e+00	1.047669e-15	3.139387e-09	1.000000e+00	1.526358e+02
230	4.600000e-03	1.000000e+00	0.000000e+00	1.048787e-15	3.624135e-09	1.000000e+00	1.532553e+02
231	4.620000e-03	1.000000e+00	0.000000e+00	1.044257e-15	3.458386e-09	1.000000e+00	1.538760e+02
232	4.640000e-03	1.000000e+00	0.000000e+00	1.072212e-15	2.683884e-09	1.000000e+00	1.544962e+02
233	4.660000e-03	1.000000e+00	0.000000e+00	1.071895e-15	3.132812e-09	1.000000e+00	1.551162e+02
234	4.680000e-03	1.000000e+00	0.000000e+00	1.044267e-15	3.010378e-09	1.000000e+00	1.557377e+02
235	4.700000e-03	1.000000e+00	0.000000e+00	1.043883e-15	3.027491e-09	1.000000e+00	1.563603e+02
236	4.720000e-03	1.000000e+00	0.000000e+00	1.085154e-15	3.627232e-09	1.000000e+00	1.569816e+02
237	4.740000e-03	1.000000e+00	0.000000e+00	1.066105e-15	3.135485e-09	1.000000e+00	1.576041e+02
238	4.760000e-03	1.000000e+00	0.000000e+00	1.058120e-15	3.040145e-09	1.000000e+00	1.582237e+02
