#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
3669	7.338000e-02	-3.619000e-04	-5.220455e+05	5.220493e+05	1.076291e+02	1.076341e+02	2.269840e-05
3670	7.340000e-02	-3.620000e-04	-5.221248e+05	5.221319e+05	1.076813e+02	1.076863e+02	2.607090e-05
3671	7.342000e-02	-3.621000e-04	-5.221799e+05	5.221817e+05	1.077335e+02	1.077385e+02	3.003593e-05
3672	7.344000e-02	-3.622000e-04	-5.222158e+05	5.222151e+05	1.077857e+02	1.077907e+02	3.319472e-05
3673	7.346000e-02	-3.623000e-04	-5.222438e+05	5.222441e+05	1.078379e+02	1.078430e+02	3.265257e-05
3674	7.348000e-02	-3.624000e-04	-5.222832e+05	5.222841e+05	1.078901e+02	1.078952e+02	2.779788e-05
3675	7.350000e-02	-3.625000e-04	-5.223597e+05	5.223589e+05	1.079423e+02	1.079474e+02	2.444869e-05
3676	7.352000e-02	-3.626000e-04	-5.224651e+05	5.224609e+05	1.079946e+02	1.079997e+02	2.217504e-05
3677	7.354000e-02	-3.627000e-04	-5.225784e+05	5.225735e+05	1.080468e+02	1.080519e+02	2.157047e-05
3678	7.356000e-02	-3.628000e-04	-5.227069e+05	5.227059e+05	1.080991e+02	1.081042e+02	2.119026e-05
3679	7.358000e-02	-3.629000e-04	-5.228335e+05	5.228383e+05	1.081514e+02	1.081564e+02	2.194713e-05
3680	7.360000e-02	-3.630000e-04	-5.229150e+05	5.229191e+05	1.082036e+02	1.082087e+02	2.646622e-05
3681	7.362000e-02	-3.631000e-04	-5.229570e+05	5.229589e+05	1.082559e+02	1.082610e+02	3.092217e-05
3682	7.364000e-02	-3.632000e-04	-5.229861e+05	5.229849e+05	1.083082e+02	1.083133e+02	3.502721e-05
3683	7.366000e-02	-3.633000e-04	-5.230107e+05	5.230098e+05	1.083605e+02	1.083656e+02	3.355456e-05
3684	7.368000e-02	-3.634000e-04	-5.230508e+05	5.230545e+05	1.084128e+02	1.084179e+02	2.790661e-05
3685	7.370000e-02	-3.635000e-04	-5.231349e+05	5.231329e+05	1.084651e+02	1.084702e+02	2.254426e-05
3686	7.372000e-02	-3.636000e-04	-5.232635e+05	5.232560e+05	1.085174e+02	1.085225e+02	2.057134e-05
3687	7.374000e-02	-3.637000e-04	-5.234047e+05	5.234005e+05	1.085697e+02	1.085749e+02	2.091539e-05
3688	7.376000e-02	-3.638000e-04	-5.235237e+05	5.235257e+05	1.086221e+02	1.086272e+02	2.206967e-05
3689	7.378000e-02	-3.639000e-04	-5.236193e+05	5.236257e+05	1.086744e+02	1.086796e+02	2.410601e-05
3690	7.380000e-02	-3.640000e-04	-5.236812e+05	5.236840e+05	1.087268e+02	1.087319e+02	3.086678e-05
3691	7.382000e-02	-3.641000e-04	-5.236982e+05	5.236983e+05	1.087791e+02	1.087843e+02	3.548866e-05
3692	7.384000e-02	-3.642000e-04	-5.237130e+05	5.237129e+05	1.088315e+02	1.088367e+02	3.490051e-05
3693	7.386000e-02	-3.643000e-04	-5.237538e+05	5.237557e+05	1.088839e+02	1.088890e+02	3.004929e-05
3694	7.388000e-02	-3.644000e-04	-5.238210e+05	5.238224e+05	1.089362e+02	1.089414e+02	2.475812e-05
3695	7.390000e-02	-3.645000e-04	-5.239263e+05	5.239188e+05	1.089886e+02	1.089938e+02	2.110245e-05
3696	7.392000e-02	-3.646000e-04	-5.240681e+05	5.240610e+05	1.090410e+02	1.090462e+02	2.014921e-05
3697	7.394000e-02	-3.647000e-04	-5.242142e+05	5.242134e+05	1.090934e+02	1.090986e+02	2.115061e-05
3698	7.396000e-02	-3.648000e-04	-5.243149e+05	5.243193e+05	1.091458e+02	1.091510e+02	2.392575e-05
3699	7.398000e-02	-3.649000e-04	-5.243759e+05	5.243846e+05	1.091982e+02	1.092035e+02	2.722294e-05
3700	7.400000e-02	-3.650000e-04	-5.244328e+05	5.244346e+05	1.092507e+02	1.092559e+02	3.083836e-05
3701	7.402000e-02	-3.651000e-04	-5.244666e+05	5.244642e+05	1.093031e+02	1.093084e+02	3.398113e-05
3702	7.404000e-02	-3.652000e-04	-5.244810e+05	5.244812e+05	1.093555e+02	1.093608e+02	3.282801e-05
3703	7.406000e-02	-3.653000e-04	-5.245228e+05	5.245231e+05	1.094080e+02	1.094132e+02	2.842467e-05
3704	7.408000e-02	-3.654000e-04	-5.246032e+05	5.246033e+05	1.094604e+02	1.094657e+02	2.398606e-05
3705	7.410000e-02	-3.655000e-04	-5.247121e+05	5.247075e+05	1.095129e+02	1.095182e+02	2.126882e-05
3706	7.412000e-02	-3.656000e-04	-5.248451e+05	5.248383e+05	1.095654e+02	1.095706e+02	2.057125e-05
3707	7.414000e-02	-3.657000e-04	-5.249831e+05	5.249822e+05	1.096179e+02	1.096231e+02	2.121199e-05
3708	7.416000e-02	-3.658000e-04	-5.250886e+05	5.250941e+05	1.096704e+02	1.096756e+02	2.382090e-05
3709	7.418000e-02	-3.659000e-04	-5.251522e+05	5.251590e+05	1.097229e+02	1.097281e+02	2.757384e-05
3710	7.420000e-02	-3.660000e-04	-5.251915e+05	5.251931e+05	1.097754e+02	1.097807e+02	3.251598e-05
3711	7.422000e-02	-3.661000e-04	-5.252192e+05	5.252184e+05	1.098279e+02	1.098332e+02	3.455919e-05
3712	7.424000e-02	-3.662000e-04	-5.252434e+05	5.252441e+05	1.098804e+02	1.098857e+02	3.250354e-05
3713	7.426000e-02	-3.663000e-04	-5.252872e+05	5.252869e+05	1.099329e+02	1.099382e+02	2.680644e-05
3714	7.428000e-02	-3.664000e-04	-5.253804e+05	5.253772e+05	1.099854e+02	1.099908e+02	2.223790e-05
3715	7.430000e-02	-3.665000e-04	-5.255084e+05	5.255024e+05	1.100380e+02	1.100433e+02	2.087294e-05
3716	7.432000e-02	-3.666000e-04	-5.256373e+05	5.256340e+05	1.100905e+02	1.100959e+02	2.108638e-05
3717	7.434000e-02	-3.667000e-04	-5.257590e+05	5.257621e+05	1.101431e+02	1.101484e+02	2.179605e-05
3718	7.436000e-02	-3.668000e-04	-5.258546e+05	5.258597e+05	1.101957e+02	1.102010e+02	2.516332e-05
3719	7.438000e-02	-3.669000e-04	-5.259065e+05	5.259101e+05	1.102482e+02	1.102536e+02	3.020023e-05
3720	7.440000e-02	-3.670000e-04	-5.259361e+05	5.259363e+05	1.103008e+02	1.103062e+02	3.277262e-05
3721	7.442000e-02	-3.671000e-04	-5.259669e+05	5.259663e+05	1.103534e+02	1.103588e+02	3.298463e-05
3722	7.444000e-02	-3.672000e-04	-5.260012e+05	5.260036e+05	1.104060e+02	1.104114e+02	3.131707e-05
3723	7.446000e-02	-3.673000e-04	-5.260511e+05	5.260511e+05	1.104586e+02	1.104640e+02	2.639162e-05
3724	7.448000e-02	-3.674000e-04	-5.261461e+05	5.261406e+05	1.105112e+02	1.105166e+02	2.146451e-05
3725	7.450000e-02	-3.675000e-04	-5.262850e+05	5.262780e+05	1.105638e+02	1.105692e+02	2.049777e-05
3726	7.452000e-02	-3.676000e-04	-5.264223e+05	5.264203e+05	1.106164e+02	1.106218e+02	2.137438e-05
3727	7.454000e-02	-3.677000e-04	-5.265275e+05	5.265330e+05	1.106691e+02	1.106745e+02	2.257168e-05
3728	7.456000e-02	-3.678000e-04	-5.266127e+05	5.266186e+05	1.107217e+02	1.107271e+02	2.557590e-05
3729	7.458000e-02	-3.679000e-04	-5.266747e+05	5.266763e+05	1.107744e+02	1.107798e+02	3.057700e-05
3730	7.460000e-02	-3.680000e-04	-5.266946e+05	5.266932e+05	1.108270e+02	1.108325e+02	3.502699e-05
3731	7.462000e-02	-3.681000e-04	-5.267059e+05	5.267067e+05	1.108797e+02	1.108851e+02	3.427207e-05
3732	7.464000e-02	-3.682000e-04	-5.267462e+05	5.267497e+05	1.109323e+02	1.109378e+02	2.992466e-05
3733	7.466000e-02	-3.683000e-04	-5.268143e+05	5.268136e+05	1.109850e+02	1.109905e+02	2.503764e-05
3734	7.468000e-02	-3.684000e-04	-5.269077e+05	5.269024e+05	1.110377e+02	1.110432e+02	2.200936e-05
3735	7.470000e-02	-3.685000e-04	-5.270400e+05	5.270323e+05	1.110904e+02	1.110959e+02	2.037525e-05
3736	7.472000e-02	-3.686000e-04	-5.271866e+05	5.271822e+05	1.111431e+02	1.111486e+02	2.105235e-05
3737	7.474000e-02	-3.687000e-04	-5.272911e+05	5.272969e+05	1.111958e+02	1.112013e+02	2.346471e-05
3738	7.476000e-02	-3.688000e-04	-5.273585e+05	5.273672e+05	1.112485e+02	1.112540e+02	2.684321e-05
3739	7.478000e-02	-3.689000e-04	-5.274132e+05	5.274154e+05	1.113013e+02	1.113068e+02	3.068109e-05
3740	7.480000e-02	-3.690000e-04	-5.274468e+05	5.274455e+05	1.113540e+02	1.113595e+02	3.391233e-05
3741	7.482000e-02	-3.691000e-04	-5.274665e+05	5.274665e+05	1.114067e+02	1.114122e+02	3.334749e-05
3742	7.484000e-02	-3.692000e-04	-5.275015e+05	5.275014e+05	1.114595e+02	1.114650e+02	2.942885e-05
3743	7.486000e-02	-3.693000e-04	-5.275778e+05	5.275772e+05	1.115122e+02	1.115177e+02	2.371425e-05
3744	7.488000e-02	-3.694000e-04	-5.276952e+05	5.276912e+05	1.115650e+02	1.115705e+02	2.112585e-05
3745	7.490000e-02	-3.695000e-04	-5.278296e+05	5.278209e+05	1.116177e+02	1.116233e+02	2.077897e-05
3746	7.492000e-02	-3.696000e-04	-5.279570e+05	5.279573e+05	1.116705e+02	1.116761e+02	2.159442e-05
3747	7.494000e-02	-3.697000e-04	-5.280525e+05	5.280609e+05	1.117233e+02	1.117289e+02	2.486134e-05
3748	7.496000e-02	-3.698000e-04	-5.281068e+05	5.281108e+05	1.117761e+02	1.117817e+02	2.968322e-05
3749	7.498000e-02	-3.699000e-04	-5.281408e+05	5.281427e+05	1.118289e+02	1.118345e+02	3.252167e-05
3750	7.500000e-02	-3.700000e-04	-5.281738e+05	5.281732e+05	1.118817e+02	1.118873e+02	3.338145e-05
3751	7.502000e-02	-3.701000e-04	-5.282071e+05	5.282055e+05	1.119345e+02	1.119401e+02	3.123280e-05
3752	7.504000e-02	-3.702000e-04	-5.282552e+05	5.282571e+05	1.119873e+02	1.119929e+02	2.653346e-05
3753	7.506000e-02	-3.703000e-04	-5.283448e+05	5.283424e+05	1.120402e+02	1.120458e+02	2.246419e-05
3754	7.508000e-02	-3.704000e-04	-5.284716e+05	5.284643e+05	1.120930e+02	1.120986e+02	2.103074e-05
3755	7.510000e-02	-3.705000e-04	-5.286016e+05	5.285984e+05	1.121458e+02	1.121515e+02	2.130994e-05
3756	7.512000e-02	-3.706000e-04	-5.287156e+05	5.287188e+05	1.121987e+02	1.122043e+02	2.204611e-05
3757	7.514000e-02	-3.707000e-04	-5.288085e+05	5.288139e+05	1.122516e+02	1.122572e+02	2.520770e-05
3758	7.516000e-02	-3.708000e-04	-5.288651e+05	5.288687e+05	1.123044e+02	1.123101e+02	3.031167e-05
3759	7.518000e-02	-3.709000e-04	-5.288905e+05	5.288905e+05	1.123573e+02	1.123630e+02	3.317533e-05
3760	7.520000e-02	-3.710000e-04	-5.289175e+05	5.289169e+05	1.124102e+02	1.124158e+02	3.334626e-05
3761	7.522000e-02	-3.711000e-04	-5.289533e+05	5.289553e+05	1.124631e+02	1.124687e+02	3.167519e-05
3762	7.524000e-02	-3.712000e-04	-5.289921e+05	5.289927e+05	1.125160e+02	1.125216e+02	2.843580e-05
3763	7.526000e-02	-3.713000e-04	-5.290659e+05	5.290622e+05	1.125689e+02	1.125745e+02	2.306327e-05
3764	7.528000e-02	-3.714000e-04	-5.292011e+05	5.291939e+05	1.126218e+02	1.126275e+02	2.011809e-05
3765	7.530000e-02	-3.715000e-04	-5.293535e+05	5.293480e+05	1.126747e+02	1.126804e+02	2.058905e-05
3766	7.532000e-02	-3.716000e-04	-5.294722e+05	5.294763e+05	1.127276e+02	1.127333e+02	2.214941e-05
3767	7.534000e-02	-3.717000e-04	-5.295605e+05	5.295685e+05	1.127806e+02	1.127863e+02	2.444994e-05
3768	7.536000e-02	-3.718000e-04	-5.296325e+05	5.296349e+05	1.128335e+02	1.128392e+02	2.805903e-05
3769	7.538000e-02	-3.719000e-04	-5.296665e+05	5.296657e+05	1.128865e+02	1.128922e+02	3.510483e-05
3770	7.540000e-02	-3.720000e-04	-5.296640e+05	5.296635e+05	1.129394e+02	1.129452e+02	3.828456e-05
3771	7.542000e-02	-3.721000e-04	-5.296788e+05	5.296812e+05	1.129924e+02	1.129981e+02	3.224828e-05
3772	7.544000e-02	-3.722000e-04	-5.297382e+05	5.297416e+05	1.130453e+02	1.130511e+02	2.666308e-05
3773	7.546000e-02	-3.723000e-04	-5.298268e+05	5.298234e+05	1.130983e+02	1.131041e+02	2.294256e-05
3774	7.548000e-02	-3.724000e-04	-5.299375e+05	5.299271e+05	1.131513e+02	1.131571e+02	2.115303e-05
3775	7.550000e-02	-3.725000e-04	-5.300740e+05	5.300673e+05	1.132043e+02	1.132100e+02	2.066304e-05
3776	7.552000e-02	-3.726000e-04	-5.302109e+05	5.302139e+05	1.132573e+02	1.132631e+02	2.162340e-05
3777	7.554000e-02	-3.727000e-04	-5.303060e+05	5.303154e+05	1.133103e+02	1.133161e+02	2.432179e-05
3778	7.556000e-02	-3.728000e-04	-5.303645e+05	5.303718e+05	1.133633e+02	1.133691e+02	2.772204e-05
3779	7.558000e-02	-3.729000e-04	-5.304166e+05	5.304137e+05	1.134164e+02	1.134222e+02	3.145121e-05
3780	7.560000e-02	-3.730000e-04	-5.304485e+05	5.304433e+05	1.134694e+02	1.134752e+02	3.465618e-05
3781	7.562000e-02	-3.731000e-04	-5.304570e+05	5.304598e+05	1.135224e+02	1.135282e+02	3.365969e-05
3782	7.564000e-02	-3.732000e-04	-5.304965e+05	5.304999e+05	1.135755e+02	1.135813e+02	2.795798e-05
3783	7.566000e-02	-3.733000e-04	-5.305786e+05	5.305773e+05	1.136285e+02	1.136343e+02	2.464135e-05
3784	7.568000e-02	-3.734000e-04	-5.306812e+05	5.306767e+05	1.136816e+02	1.136874e+02	2.179241e-05
3785	7.570000e-02	-3.735000e-04	-5.308061e+05	5.307990e+05	1.137346e+02	1.137405e+02	2.090800e-05
3786	7.572000e-02	-3.736000e-04	-5.309023e+05	5.309014e+05	1.137877e+02	1.137936e+02	2.559809e-05
3787	7.574000e-02	-3.737000e-04	-5.309750e+05	5.309838e+05	1.138408e+02	1.138466e+02	2.640389e-05
3788	7.576000e-02	-3.738000e-04	-5.310615e+05	5.310669e+05	1.138939e+02	1.138997e+02	2.602702e-05
3789	7.578000e-02	-3.739000e-04	-5.311236e+05	5.311222e+05	1.139470e+02	1.139529e+02	2.947607e-05
3790	7.580000e-02	-3.740000e-04	-5.311757e+05	5.311736e+05	1.140001e+02	1.140060e+02	2.938741e-05
3791	7.582000e-02	-3.741000e-04	-5.312293e+05	5.312252e+05	1.140532e+02	1.140591e+02	2.891174e-05
3792	7.584000e-02	-3.742000e-04	-5.312826e+05	5.312833e+05	1.141063e+02	1.141122e+02	2.695439e-05
3793	7.586000e-02	-3.743000e-04	-5.313683e+05	5.313728e+05	1.141594e+02	1.141653e+02	2.467648e-05
3794	7.588000e-02	-3.744000e-04	-5.314651e+05	5.314638e+05	1.142126e+02	1.142185e+02	2.296322e-05
3795	7.590000e-02	-3.745000e-04	-5.315621e+05	5.315578e+05	1.142657e+02	1.142716e+02	2.225370e-05
3796	7.592000e-02	-3.746000e-04	-5.316811e+05	5.316768e+05	1.143189e+02	1.143248e+02	2.294156e-05
3797	7.594000e-02	-3.747000e-04	-5.317631e+05	5.317648e+05	1.143720e+02	1.143780e+02	2.621371e-05
3798	7.596000e-02	-3.748000e-04	-5.318069e+05	5.318136e+05	1.144252e+02	1.144311e+02	2.806166e-05
3799	7.598000e-02	-3.749000e-04	-5.318700e+05	5.318736e+05	1.144784e+02	1.144843e+02	2.969945e-05
3800	7.600000e-02	-3.750000e-04	-5.319182e+05	5.319184e+05	1.145316e+02	1.145375e+02	3.029698e-05
3801	7.602000e-02	-3.751000e-04	-5.319560e+05	5.319522e+05	1.145847e+02	1.145907e+02	2.901710e-05
3802	7.604000e-02	-3.752000e-04	-5.320181e+05	5.320156e+05	1.146379e+02	1.146439e+02	2.673291e-05
3803	7.606000e-02	-3.753000e-04	-5.320955e+05	5.320963e+05	1.146911e+02	1.146971e+02	2.411976e-05
3804	7.608000e-02	-3.754000e-04	-5.321924e+05	5.321905e+05	1.147443e+02	1.147503e+02	2.319457e-05
3805	7.610000e-02	-3.755000e-04	-5.322947e+05	5.322955e+05	1.147976e+02	1.148035e+02	2.269721e-05
3806	7.612000e-02	-3.756000e-04	-5.323923e+05	5.323917e+05	1.148508e+02	1.148568e+02	2.296749e-05
3807	7.614000e-02	-3.757000e-04	-5.324877e+05	5.324857e+05	1.149040e+02	1.149100e+02	2.508312e-05
3808	7.616000e-02	-3.758000e-04	-5.325478e+05	5.325523e+05	1.149573e+02	1.149633e+02	2.881907e-05
3809	7.618000e-02	-3.759000e-04	-5.325824e+05	5.325843e+05	1.150105e+02	1.150165e+02	3.054682e-05
3810	7.620000e-02	-3.760000e-04	-5.326280e+05	5.326289e+05	1.150637e+02	1.150698e+02	3.109655e-05
3811	7.622000e-02	-3.761000e-04	-5.326765e+05	5.326778e+05	1.151170e+02	1.151230e+02	2.891010e-05
3812	7.624000e-02	-3.762000e-04	-5.327377e+05	5.327352e+05	1.151703e+02	1.151763e+02	2.514954e-05
3813	7.626000e-02	-3.763000e-04	-5.328311e+05	5.328287e+05	1.152235e+02	1.152296e+02	2.285029e-05
3814	7.628000e-02	-3.764000e-04	-5.329436e+05	5.329396e+05	1.152768e+02	1.152829e+02	2.193986e-05
3815	7.630000e-02	-3.765000e-04	-5.330523e+05	5.330499e+05	1.153301e+02	1.153362e+02	2.277494e-05
3816	7.632000e-02	-3.766000e-04	-5.331437e+05	5.331462e+05	1.153834e+02	1.153895e+02	2.392332e-05
3817	7.634000e-02	-3.767000e-04	-5.332208e+05	5.332249e+05	1.154367e+02	1.154428e+02	2.622616e-05
3818	7.636000e-02	-3.768000e-04	-5.332816e+05	5.332838e+05	1.154900e+02	1.154961e+02	2.974406e-05
3819	7.638000e-02	-3.769000e-04	-5.333143e+05	5.333155e+05	1.155433e+02	1.155494e+02	3.157858e-05
3820	7.640000e-02	-3.770000e-04	-5.333497e+05	5.333503e+05	1.155967e+02	1.156028e+02	3.026236e-05
3821	7.642000e-02	-3.771000e-04	-5.334101e+05	5.334090e+05	1.156500e+02	1.156561e+02	2.779717e-05
3822	7.644000e-02	-3.772000e-04	-5.334799e+05	5.334784e+05	1.157033e+02	1.157095e+02	2.480197e-05
3823	7.646000e-02	-3.773000e-04	-5.335620e+05	5.335586e+05	1.157567e+02	1.157628e+02	2.404107e-05
3824	7.648000e-02	-3.774000e-04	-5.336558e+05	5.336527e+05	1.158100e+02	1.158162e+02	2.348619e-05
3825	7.650000e-02	-3.775000e-04	-5.337537e+05	5.337548e+05	1.158634e+02	1.158695e+02	2.315341e-05
3826	7.652000e-02	-3.776000e-04	-5.338521e+05	5.338555e+05	1.159168e+02	1.159229e+02	2.337761e-05
3827	7.654000e-02	-3.777000e-04	-5.339366e+05	5.339378e+05	1.159701e+02	1.159763e+02	2.524719e-05
3828	7.656000e-02	-3.778000e-04	-5.339989e+05	5.339995e+05	1.160235e+02	1.160297e+02	2.839685e-05
3829	7.658000e-02	-3.779000e-04	-5.340443e+05	5.340446e+05	1.160769e+02	1.160831e+02	3.046796e-05
3830	7.660000e-02	-3.780000e-04	-5.340836e+05	5.340832e+05	1.161303e+02	1.161365e+02	3.021332e-05
3831	7.662000e-02	-3.781000e-04	-5.341359e+05	5.341376e+05	1.161837e+02	1.161899e+02	2.821036e-05
3832	7.664000e-02	-3.782000e-04	-5.342017e+05	5.342012e+05	1.162371e+02	1.162433e+02	2.628791e-05
3833	7.666000e-02	-3.783000e-04	-5.342776e+05	5.342746e+05	1.162905e+02	1.162968e+02	2.407183e-05
3834	7.668000e-02	-3.784000e-04	-5.343791e+05	5.343760e+05	1.163440e+02	1.163502e+02	2.236328e-05
3835	7.670000e-02	-3.785000e-04	-5.344913e+05	5.344894e+05	1.163974e+02	1.164036e+02	2.242928e-05
3836	7.672000e-02	-3.786000e-04	-5.345892e+05	5.345922e+05	1.164509e+02	1.164571e+02	2.352520e-05
3837	7.674000e-02	-3.787000e-04	-5.346672e+05	5.346705e+05	1.165043e+02	1.165105e+02	2.596995e-05
3838	7.676000e-02	-3.788000e-04	-5.347236e+05	5.347246e+05	1.165578e+02	1.165640e+02	2.932863e-05
3839	7.678000e-02	-3.789000e-04	-5.347659e+05	5.347662e+05	1.166112e+02	1.166175e+02	3.130353e-05
3840	7.680000e-02	-3.790000e-04	-5.347980e+05	5.347985e+05	1.166647e+02	1.166710e+02	3.221694e-05
3841	7.682000e-02	-3.791000e-04	-5.348365e+05	5.348378e+05	1.167182e+02	1.167244e+02	2.919055e-05
3842	7.684000e-02	-3.792000e-04	-5.349063e+05	5.349060e+05	1.167716e+02	1.167779e+02	2.485449e-05
3843	7.686000e-02	-3.793000e-04	-5.350015e+05	5.349979e+05	1.168251e+02	1.168314e+02	2.282805e-05
3844	7.688000e-02	-3.794000e-04	-5.351083e+05	5.351029e+05	1.168786e+02	1.168849e+02	2.210730e-05
3845	7.690000e-02	-3.795000e-04	-5.352161e+05	5.352143e+05	1.169321e+02	1.169384e+02	2.271674e-05
3846	7.692000e-02	-3.796000e-04	-5.353112e+05	5.353148e+05	1.169857e+02	1.169920e+02	2.383633e-05
3847	7.694000e-02	-3.797000e-04	-5.353789e+05	5.353830e+05	1.170392e+02	1.170455e+02	2.845010e-05
3848	7.696000e-02	-3.798000e-04	-5.354192e+05	5.354222e+05	1.170927e+02	1.170990e+02	3.141198e-05
3849	7.698000e-02	-3.799000e-04	-5.354527e+05	5.354529e+05	1.171462e+02	1.171526e+02	3.165137e-05
3850	7.700000e-02	-3.800000e-04	-5.355002e+05	5.354987e+05	1.171998e+02	1.172061e+02	2.941934e-05
3851	7.702000e-02	-3.801000e-04	-5.355591e+05	5.355591e+05	1.172533e+02	1.172597e+02	2.702129e-05
3852	7.704000e-02	-3.802000e-04	-5.356320e+05	5.356299e+05	1.173069e+02	1.173132e+02	2.424919e-05
3853	7.706000e-02	-3.803000e-04	-5.357339e+05	5.357297e+05	1.173604e+02	1.173668e+02	2.217095e-05
3854	7.708000e-02	-3.804000e-04	-5.358492e+05	5.358479e+05	1.174140e+02	1.174204e+02	2.214986e-05
3855	7.710000e-02	-3.805000e-04	-5.359444e+05	5.359457e+05	1.174676e+02	1.174740e+02	2.426009e-05
3856	7.712000e-02	-3.806000e-04	-5.360128e+05	5.360161e+05	1.175212e+02	1.175276e+02	2.653575e-05
3857	7.714000e-02	-3.807000e-04	-5.360698e+05	5.360732e+05	1.175748e+02	1.175812e+02	2.922496e-05
3858	7.716000e-02	-3.808000e-04	-5.361184e+05	5.361187e+05	1.176284e+02	1.176348e+02	3.062949e-05
3859	7.718000e-02	-3.809000e-04	-5.361582e+05	5.361575e+05	1.176820e+02	1.176884e+02	3.017682e-05
3860	7.720000e-02	-3.810000e-04	-5.362059e+05	5.362058e+05	1.177356e+02	1.177420e+02	2.803157e-05
3861	7.722000e-02	-3.811000e-04	-5.362792e+05	5.362784e+05	1.177892e+02	1.177956e+02	2.478486e-05
3862	7.724000e-02	-3.812000e-04	-5.363715e+05	5.363687e+05	1.178428e+02	1.178492e+02	2.348269e-05
3863	7.726000e-02	-3.813000e-04	-5.364691e+05	5.364659e+05	1.178965e+02	1.179029e+02	2.270456e-05
3864	7.728000e-02	-3.814000e-04	-5.365704e+05	5.365703e+05	1.179501e+02	1.179565e+02	2.294316e-05
3865	7.730000e-02	-3.815000e-04	-5.366618e+05	5.366633e+05	1.180037e+02	1.180102e+02	2.495366e-05
3866	7.732000e-02	-3.816000e-04	-5.367278e+05	5.367311e+05	1.180574e+02	1.180639e+02	2.726785e-05
3867	7.734000e-02	-3.817000e-04	-5.367721e+05	5.367751e+05	1.181111e+02	1.181175e+02	3.107154e-05
3868	7.736000e-02	-3.818000e-04	-5.368050e+05	5.368042e+05	1.181647e+02	1.181712e+02	3.285978e-05
3869	7.738000e-02	-3.819000e-04	-5.368411e+05	5.368409e+05	1.182184e+02	1.182249e+02	3.064737e-05
3870	7.740000e-02	-3.820000e-04	-5.368951e+05	5.368945e+05	1.182721e+02	1.182786e+02	2.725224e-05
3871	7.742000e-02	-3.821000e-04	-5.369738e+05	5.369708e+05	1.183258e+02	1.183323e+02	2.384080e-05
3872	7.744000e-02	-3.822000e-04	-5.370797e+05	5.370778e+05	1.183795e+02	1.183860e+02	2.193712e-05
3873	7.746000e-02	-3.823000e-04	-5.371937e+05	5.371922e+05	1.184332e+02	1.184397e+02	2.203424e-05
3874	7.748000e-02	-3.824000e-04	-5.372954e+05	5.372962e+05	1.184869e+02	1.184934e+02	2.313815e-05
3875	7.750000e-02	-3.825000e-04	-5.373785e+05	5.373818e+05	1.185406e+02	1.185471e+02	2.582462e-05
3876	7.752000e-02	-3.826000e-04	-5.374393e+05	5.374404e+05	1.185943e+02	1.186009e+02	2.824513e-05
3877	7.754000e-02	-3.827000e-04	-5.374845e+05	5.374854e+05	1.186481e+02	1.186546e+02	3.082285e-05
3878	7.756000e-02	-3.828000e-04	-5.375181e+05	5.375195e+05	1.187018e+02	1.187084e+02	3.277359e-05
3879	7.758000e-02	-3.829000e-04	-5.375454e+05	5.375457e+05	1.187556e+02	1.187621e+02	3.212337e-05
3880	7.760000e-02	-3.830000e-04	-5.375906e+05	5.375886e+05	1.188093e+02	1.188159e+02	2.823665e-05
3881	7.762000e-02	-3.831000e-04	-5.376686e+05	5.376646e+05	1.188631e+02	1.188696e+02	2.414578e-05
3882	7.764000e-02	-3.832000e-04	-5.377738e+05	5.377721e+05	1.189168e+02	1.189234e+02	2.188520e-05
3883	7.766000e-02	-3.833000e-04	-5.378907e+05	5.378891e+05	1.189706e+02	1.189772e+02	2.183724e-05
3884	7.768000e-02	-3.834000e-04	-5.379847e+05	5.379872e+05	1.190244e+02	1.190310e+02	2.430707e-05
3885	7.770000e-02	-3.835000e-04	-5.380558e+05	5.380609e+05	1.190782e+02	1.190848e+02	2.642777e-05
3886	7.772000e-02	-3.836000e-04	-5.381230e+05	5.381223e+05	1.191320e+02	1.191386e+02	2.797046e-05
3887	7.774000e-02	-3.837000e-04	-5.381746e+05	5.381751e+05	1.191858e+02	1.191924e+02	2.979355e-05
3888	7.776000e-02	-3.838000e-04	-5.382172e+05	5.382173e+05	1.192396e+02	1.192462e+02	3.011512e-05
3889	7.778000e-02	-3.839000e-04	-5.382648e+05	5.382630e+05	1.192934e+02	1.193001e+02	2.891838e-05
3890	7.780000e-02	-3.840000e-04	-5.383204e+05	5.383215e+05	1.193472e+02	1.193539e+02	2.702530e-05
3891	7.782000e-02	-3.841000e-04	-5.383923e+05	5.383922e+05	1.194010e+02	1.194077e+02	2.561096e-05
3892	7.784000e-02	-3.842000e-04	-5.384759e+05	5.384739e+05	1.194549e+02	1.194616e+02	2.421969e-05
3893	7.786000e-02	-3.843000e-04	-5.385620e+05	5.385599e+05	1.195087e+02	1.195154e+02	2.380463e-05
3894	7.788000e-02	-3.844000e-04	-5.386610e+05	5.386612e+05	1.195626e+02	1.195693e+02	2.316849e-05
3895	7.790000e-02	-3.845000e-04	-5.387595e+05	5.387611e+05	1.196164e+02	1.196231e+02	2.365378e-05
3896	7.792000e-02	-3.846000e-04	-5.388365e+05	5.388382e+05	1.196703e+02	1.196770e+02	2.567522e-05
