#step	time	stress_0_0	stress_0_1	stress_0_2	strain_0_0	strain_0_1	strain_0_2	stress_1_0	stress_1_1	stress_1_2	strain_1_0	strain_1_1	strain_1_2	stress_2_0	stress_2_1	stress_2_2	strain_2_0	strain_2_1	strain_2_2	stress_3_0	stress_3_1	stress_3_2	strain_3_0	strain_3_1	strain_3_2	stress_4_0	stress_4_1	stress_4_2	strain_4_0	strain_4_1	strain_4_2	stress_5_0	stress_5_1	stress_5_2	strain_5_0	strain_5_1	strain_5_2	stress_6_0	stress_6_1	stress_6_2	strain_6_0	strain_6_1	strain_6_2	stress_7_0	stress_7_1	stress_7_2	strain_7_0	strain_7_1	strain_7_2	stress_8_0	stress_8_1	stress_8_2	strain_8_0	strain_8_1	strain_8_2	stress_9_0	stress_9_1	stress_9_2	strain_9_0	strain_9_1	strain_9_2	stress_10_0	stress_10_1	stress_10_2	strain_10_0	strain_10_1	strain_10_2	stress_11_0	stress_11_1	stress_11_2	strain_11_0	strain_11_1	strain_11_2
50	5.000000e-01	-2.4702800972e+08	4.4723339615e-10	5.4887734982e-10	-1.6329931620e-02	7.4538899358e-20	9.1479558303e-20	-2.4702800972e+08	4.4723339615e-10	5.4887734982e-10	-1.6329931620e-02	7.4538899358e-20	9.1479558303e-20	-2.4702800972e+08	-2.6913765911e-04	-4.1697824385e-10	-1.6329931620e-02	-4.4858061369e-14	-6.9496373976e-20	-2.4702800972e+08	-2.6913765911e-04	-4.1697824385e-10	-1.6329931620e-02	-4.4858061369e-14	-6.9496373976e-20	-2.4702800972e+08	-9.0984800926e-03	2.7326133425e-03	-1.6329931621e-02	-1.5164135968e-12	4.5543386770e-13	-2.4702800972e+08	-9.0984800926e-03	2.7326133425e-03	-1.6329931621e-02	-1.5164135968e-12	4.5543386770e-13	-2.4702800972e+08	-2.6913765911e-04	4.1697824385e-10	-1.6329931620e-02	-4.4858061369e-14	6.9496373976e-20	-2.4702800972e+08	-2.6913765911e-04	4.1697824385e-10	-1.6329931620e-02	-4.4858061369e-14	6.9496373976e-20	-2.4702800972e+08	-9.0984800926e-03	-2.7326133425e-03	-1.6329931621e-02	-1.5164135968e-12	-4.5543386770e-13	-2.4702800972e+08	-9.0984800926e-03	-2.7326133425e-03	-1.6329931621e-02	-1.5164135968e-12	-4.5543386770e-13	-2.4702800972e+08	-9.6950783476e-03	0.0000000000e+00	-1.6329931619e-02	-1.6158455168e-12	0.0000000000e+00	-2.4702800972e+08	-9.6950783476e-03	0.0000000000e+00	-1.6329931619e-02	-1.6158455168e-12	0.0000000000e+00
51	5.100000e-01	-2.6791225564e+08	6.5052130349e-10	6.7085009423e-10	-1.7962924782e-02	1.0842021725e-19	1.1180834904e-19	-2.6791225564e+08	6.5052130349e-10	6.7085009423e-10	-1.7962924782e-02	1.0842021725e-19	1.1180834904e-19	-2.6791225564e+08	-2.9605307733e-04	6.4924302676e-10	-1.7962924782e-02	-4.9343964406e-14	1.0820717113e-19	-2.6791225564e+08	-2.9605307733e-04	6.4924302676e-10	-1.7962924782e-02	-4.9343964406e-14	1.0820717113e-19	-2.6791225564e+08	-1.0008326692e-02	3.0058739233e-03	-1.7962924783e-02	-1.6680546967e-12	5.0097729784e-13	-2.6791225564e+08	-1.0008326692e-02	3.0058739233e-03	-1.7962924783e-02	-1.6680546967e-12	5.0097729784e-13	-2.6791225564e+08	-2.9605307733e-04	-6.4924302676e-10	-1.7962924782e-02	-4.9343964406e-14	-1.0820717113e-19	-2.6791225564e+08	-2.9605307733e-04	-6.4924302676e-10	-1.7962924782e-02	-4.9343964406e-14	-1.0820717113e-19	-2.6791225564e+08	-1.0008326692e-02	-3.0058739233e-03	-1.7962924783e-02	-1.6680546967e-12	-5.0097729784e-13	-2.6791225564e+08	-1.0008326692e-02	-3.0058739233e-03	-1.7962924783e-02	-1.6680546967e-12	-5.0097729784e-13	-2.6791225564e+08	-1.0664590275e-02	0.0000000000e+00	-1.7962924781e-02	-1.7774308380e-12	0.0000000000e+00	-2.6791225564e+08	-1.0664590275e-02	0.0000000000e+00	-1.7962924781e-02	-1.7774308380e-12	0.0000000000e+00
52	5.200000e-01	-2.9056209781e+08	7.3183646643e-10	8.5380921083e-10	-1.9595917944e-02	1.2197274440e-19	1.4230153514e-19	-2.9056209781e+08	7.3183646643e-10	8.5380921083e-10	-1.9595917944e-02	1.2197274440e-19	1.4230153514e-19	-2.9056209781e+08	-3.2297369973e-04	1.7764506696e-09	-1.9595917944e-02	-5.3830734805e-14	2.9607511159e-19	-2.9056209781e+08	-3.2297369973e-04	1.7764506696e-09	-1.9595917944e-02	-5.3830734805e-14	2.9607511159e-19	-2.9056209781e+08	-1.0918177693e-02	3.2791397083e-03	-1.9595917945e-02	-1.8196965302e-12	5.4652159534e-13	-2.9056209781e+08	-1.0918177693e-02	3.2791397083e-03	-1.9595917945e-02	-1.8196965302e-12	5.4652159534e-13	-2.9056209781e+08	-3.2297369973e-04	-1.7764506696e-09	-1.9595917944e-02	-5.3830734805e-14	-2.9607511159e-19	-2.9056209781e+08	-3.2297369973e-04	-1.7764506696e-09	-1.9595917944e-02	-5.3830734805e-14	-2.9607511159e-19	-2.9056209781e+08	-1.0918177693e-02	-3.2791397083e-03	-1.9595917945e-02	-1.8196965302e-12	-5.4652159534e-13	-2.9056209781e+08	-1.0918177693e-02	-3.2791397083e-03	-1.9595917945e-02	-1.8196965302e-12	-5.4652159534e-13	-2.9056209781e+08	-1.1634091130e-02	0.0000000000e+00	-1.9595917943e-02	-1.9390143138e-12	0.0000000000e+00	-2.9056209781e+08	-1.1634091130e-02	0.0000000000e+00	-1.9595917943e-02	-1.9390143138e-12	0.0000000000e+00
53	5.300000e-01	-3.1512680329e+08	8.1315162936e-10	-1.6263032587e-09	-2.1228911106e-02	1.3552527156e-19	-2.7105054312e-19	-3.1512680329e+08	8.1315162936e-10	-1.6263032587e-09	-2.1228911106e-02	1.3552527156e-19	-2.7105054312e-19	-3.1512680329e+08	-3.4988403575e-04	2.4058672621e-10	-2.1228911106e-02	-5.8315790810e-14	4.0097787702e-20	-3.1512680329e+08	-3.4988403575e-04	2.4058672621e-10	-2.1228911106e-02	-5.8315790810e-14	4.0097787702e-20	-3.1512680329e+08	-1.1828028694e-02	3.5524002891e-03	-2.1228911107e-02	-1.9713383637e-12	5.9206502548e-13	-3.1512680329e+08	-1.1828028694e-02	3.5524002891e-03	-2.1228911107e-02	-1.9713383637e-12	5.9206502548e-13	-3.1512680329e+08	-3.4988403575e-04	-2.4058672621e-10	-2.1228911106e-02	-5.8315790810e-14	-4.0097787702e-20	-3.1512680329e+08	-3.4988403575e-04	-2.4058672621e-10	-2.1228911106e-02	-5.8315790810e-14	-4.0097787702e-20	-3.1512680329e+08	-1.1828028694e-02	-3.5524002891e-03	-2.1228911107e-02	-1.9713383637e-12	-5.9206502548e-13	-3.1512680329e+08	-1.1828028694e-02	-3.5524002891e-03	-2.1228911107e-02	-1.9713383637e-12	-5.9206502548e-13	-3.1512680329e+08	-1.2603602393e-02	0.0000000000e+00	-2.1228911105e-02	-2.1005995243e-12	0.0000000000e+00	-3.1512680329e+08	-1.2603602393e-02	0.0000000000e+00	-2.1228911105e-02	-2.1005995243e-12	0.0000000000e+00
54	5.400000e-01	-3.4176825850e+08	1.0164395367e-09	1.0977546996e-09	-2.2861904268e-02	1.6940658945e-19	1.8295911661e-19	-3.4176825850e+08	1.0164395367e-09	1.0977546996e-09	-2.2861904268e-02	1.6940658945e-19	1.8295911661e-19	-3.4176825850e+08	-3.7679424981e-04	-1.2952772171e-09	-2.2861904268e-02	-6.2800826485e-14	-2.1587953619e-19	-3.4176825850e+08	-3.7679424981e-04	-1.2952772171e-09	-2.2861904268e-02	-6.2800826485e-14	-2.1587953619e-19	-3.4176825850e+08	-1.2737875294e-02	3.8256556658e-03	-2.2861904269e-02	-2.1229794637e-12	6.3760758826e-13	-3.4176825850e+08	-1.2737875294e-02	3.8256556658e-03	-2.2861904269e-02	-2.1229794637e-12	6.3760758826e-13	-3.4176825850e+08	-3.7679424981e-04	1.2952772171e-09	-2.2861904268e-02	-6.2800826485e-14	2.1587953619e-19	-3.4176825850e+08	-3.7679424981e-04	1.2952772171e-09	-2.2861904268e-02	-6.2800826485e-14	2.1587953619e-19	-3.4176825850e+08	-1.2737875294e-02	-3.8256556658e-03	-2.2861904269e-02	-2.1229794637e-12	-6.3760758826e-13	-3.4176825850e+08	-1.2737875294e-02	-3.8256556658e-03	-2.2861904269e-02	-2.1229794637e-12	-6.3760758826e-13	-3.4176825850e+08	-1.3573108452e-02	0.0000000000e+00	-2.2861904267e-02	-2.2621838675e-12	0.0000000000e+00	-3.4176825850e+08	-1.3573108452e-02	0.0000000000e+00	-2.2861904267e-02	-2.2621838675e-12	0.0000000000e+00
55	5.500000e-01	-3.7066203603e+08	1.0977546996e-09	-1.3823577699e-09	-2.4494897430e-02	1.8295911661e-19	-2.3039296165e-19	-3.7066203603e+08	1.0977546996e-09	-1.3823577699e-09	-2.4494897430e-02	1.8295911661e-19	-2.3039296165e-19	-3.7066203603e+08	-4.0371499418e-04	2.3730292674e-09	-2.4494897430e-02	-6.7287617213e-14	3.9550487791e-19	-3.7066203603e+08	-4.0371499418e-04	2.3730292674e-09	-2.4494897430e-02	-6.7287617213e-14	3.9550487791e-19	-3.7066203603e+08	-1.3647726295e-02	4.0989214508e-03	-2.4494897431e-02	-2.2746212972e-12	6.8315188576e-13	-3.7066203603e+08	-1.3647726295e-02	4.0989214508e-03	-2.4494897431e-02	-2.2746212972e-12	6.8315188576e-13	-3.7066203603e+08	-4.0371499418e-04	-2.3730292674e-09	-2.4494897430e-02	-6.7287617213e-14	-3.9550487791e-19	-3.7066203603e+08	-4.0371499418e-04	-2.3730292674e-09	-2.4494897430e-02	-6.7287617213e-14	-3.9550487791e-19	-3.7066203603e+08	-1.3647726295e-02	-4.0989214508e-03	-2.4494897431e-02	-2.2746212972e-12	-6.8315188576e-13	-3.7066203603e+08	-1.3647726295e-02	-4.0989214508e-03	-2.4494897431e-02	-2.2746212972e-12	-6.8315188576e-13	-3.7066203603e+08	-1.4542630788e-02	0.0000000000e+00	-2.4494897429e-02	-2.4237709234e-12	0.0000000000e+00	-3.7066203603e+08	-1.4542630788e-02	0.0000000000e+00	-2.4494897429e-02	-2.4237709234e-12	0.0000000000e+00
56	5.600000e-01	-4.0199855176e+08	1.3010426070e-09	1.3417001885e-09	-2.6127890592e-02	2.1684043450e-19	2.2361669808e-19	-4.0199855176e+08	1.3010426070e-09	1.3417001885e-09	-2.6127890592e-02	2.1684043450e-19	2.2361669808e-19	-4.0199855176e+08	-4.3063561657e-04	8.3716532408e-10	-2.6127890592e-02	-7.1774387613e-14	1.3952755401e-19	-4.0199855176e+08	-4.3063561657e-04	8.3716532408e-10	-2.6127890592e-02	-7.1774387613e-14	1.3952755401e-19	-4.0199855176e+08	-1.4557572895e-02	4.3721768275e-03	-2.6127890593e-02	-2.4262623971e-12	7.2869444853e-13	-4.0199855176e+08	-1.4557572895e-02	4.3721768275e-03	-2.6127890593e-02	-2.4262623971e-12	7.2869444853e-13	-4.0199855176e+08	-4.3063561657e-04	-8.3716532408e-10	-2.6127890592e-02	-7.1774387613e-14	-1.3952755401e-19	-4.0199855176e+08	-4.3063561657e-04	-8.3716532408e-10	-2.6127890592e-02	-7.1774387613e-14	-1.3952755401e-19	-4.0199855176e+08	-1.4557572895e-02	-4.3721768275e-03	-2.6127890593e-02	-2.4262623971e-12	-7.2869444853e-13	-4.0199855176e+08	-1.4557572895e-02	-4.3721768275e-03	-2.6127890593e-02	-2.4262623971e-12	-7.2869444853e-13	-4.0199855176e+08	-1.5512120570e-02	0.0000000000e+00	-2.6127890591e-02	-2.5853525538e-12	0.0000000000e+00	-4.0199855176e+08	-1.5512120570e-02	0.0000000000e+00	-2.6127890591e-02	-2.5853525538e-12	0.0000000000e+00
57	5.700000e-01	-4.3598431971e+08	-3.8218126580e-09	-1.1384122811e-09	-2.7760883754e-02	-6.3696877634e-19	-1.8973538018e-19	-4.3598431971e+08	-3.8218126580e-09	-1.1384122811e-09	-2.7760883754e-02	-6.3696877634e-19	-1.8973538018e-19	-4.3598431971e+08	-4.5754595260e-04	-6.9869861927e-10	-2.7760883754e-02	-7.6259443617e-14	-1.1644976988e-19	-4.3598431971e+08	-4.5754595260e-04	-6.9869861927e-10	-2.7760883754e-02	-7.6259443617e-14	-1.1644976988e-19	-4.3598431971e+08	-1.5467423896e-02	4.6454348062e-03	-2.7760883755e-02	-2.5779042307e-12	7.7423744499e-13	-4.3598431971e+08	-1.5467423896e-02	4.6454348062e-03	-2.7760883755e-02	-2.5779042307e-12	7.7423744499e-13	-4.3598431971e+08	-4.5754595260e-04	6.9869861927e-10	-2.7760883754e-02	-7.6259443617e-14	1.1644976988e-19	-4.3598431971e+08	-4.5754595260e-04	6.9869861927e-10	-2.7760883754e-02	-7.6259443617e-14	1.1644976988e-19	-4.3598431971e+08	-1.5467423896e-02	-4.6454348062e-03	-2.7760883755e-02	-2.5779042307e-12	-7.7423744499e-13	-4.3598431971e+08	-1.5467423896e-02	-4.6454348062e-03	-2.7760883755e-02	-2.5779042307e-12	-7.7423744499e-13	-4.3598431971e+08	-1.6481648774e-02	0.0000000000e+00	-2.7760883753e-02	-2.7469405878e-12	0.0000000000e+00	-4.3598431971e+08	-1.6481648774e-02	0.0000000000e+00	-2.7760883753e-02	-2.7469405878e-12	0.0000000000e+00
58	5.800000e-01	-4.7284331298e+08	1.4636729329e-09	1.7076184217e-09	-2.9393876916e-02	2.4394548881e-19	2.8460307028e-19	-4.7284331298e+08	1.4636729329e-09	1.7076184217e-09	-2.9393876916e-02	2.4394548881e-19	2.8460307028e-19	-4.7284331298e+08	-4.8446657499e-04	-2.1125898182e-09	-2.9393876916e-02	-8.0746214016e-14	-3.5209830304e-19	-4.7284331298e+08	-4.8446657499e-04	-2.1125898182e-09	-2.9393876916e-02	-8.0746214016e-14	-3.5209830304e-19	-4.7284331298e+08	-1.6377274897e-02	4.9187005912e-03	-2.9393876918e-02	-2.7295460642e-12	8.1978174249e-13	-4.7284331298e+08	-1.6377274897e-02	4.9187005912e-03	-2.9393876918e-02	-2.7295460642e-12	8.1978174249e-13	-4.7284331298e+08	-4.8446657499e-04	2.1125898182e-09	-2.9393876916e-02	-8.0746214016e-14	3.5209830304e-19	-4.7284331298e+08	-4.8446657499e-04	2.1125898182e-09	-2.9393876916e-02	-8.0746214016e-14	3.5209830304e-19	-4.7284331298e+08	-1.6377274897e-02	-4.9187005912e-03	-2.9393876918e-02	-2.7295460642e-12	-8.1978174249e-13	-4.7284331298e+08	-1.6377274897e-02	-4.9187005912e-03	-2.9393876918e-02	-2.7295460642e-12	-8.1978174249e-13	-4.7284331298e+08	-1.7451154833e-02	0.0000000000e+00	-2.9393876915e-02	-2.9085249310e-12	0.0000000000e+00	-4.7284331298e+08	-1.7451154833e-02	0.0000000000e+00	-2.9393876915e-02	-2.9085249310e-12	0.0000000000e+00
59	5.900000e-01	-5.1281843985e+08	-3.4152368433e-09	-7.7249404790e-10	-3.1026870078e-02	-5.6920614055e-19	-1.2874900798e-19	-5.1281843985e+08	-3.4152368433e-09	-7.7249404790e-10	-3.1026870078e-02	-5.6920614055e-19	-1.2874900798e-19	-5.1281843985e+08	-5.1136638071e-04	1.5557166663e-09	-3.1026870078e-02	-8.5229514968e-14	2.5928611106e-19	-5.1281843985e+08	-5.1136638071e-04	1.5557166663e-09	-3.1026870078e-02	-8.5229514968e-14	2.5928611106e-19	-5.1281843985e+08	-1.7287111891e-02	5.1919689783e-03	-3.1026870080e-02	-2.8811855632e-12	8.6532647367e-13	-5.1281843985e+08	-1.7287111891e-02	5.1919689783e-03	-3.1026870080e-02	-2.8811855632e-12	8.6532647367e-13	-5.1281843985e+08	-5.1136638071e-04	-1.5557166663e-09	-3.1026870078e-02	-8.5229514968e-14	-2.5928611106e-19	-5.1281843985e+08	-5.1136638071e-04	-1.5557166663e-09	-3.1026870078e-02	-8.5229514968e-14	-2.5928611106e-19	-5.1281843985e+08	-1.7287111891e-02	-5.1919689783e-03	-3.1026870080e-02	-2.8811855632e-12	-8.6532647367e-13	-5.1281843985e+08	-1.7287111891e-02	-5.1919689783e-03	-3.1026870080e-02	-2.8811855632e-12	-8.6532647367e-13	-5.1281843985e+08	-1.8420650484e-02	0.0000000000e+00	-3.1026870077e-02	-3.0701075394e-12	0.0000000000e+00	-5.1281843985e+08	-1.8420650484e-02	0.0000000000e+00	-3.1026870077e-02	-3.0701075394e-12	0.0000000000e+00
60	6.000000e-01	-5.5617314453e+08	1.8702487475e-09	1.9515639105e-09	-3.2659863240e-02	3.1170812459e-19	3.2526065175e-19	-5.5617314453e+08	1.8702487475e-09	1.9515639105e-09	-3.2659863240e-02	3.1170812459e-19	3.2526065175e-19	-5.5617314453e+08	-5.3827659476e-04	1.9852722990e-11	-3.2659863240e-02	-8.9714550644e-14	3.3087871649e-21	-5.5617314453e+08	-5.3827659476e-04	1.9852722990e-11	-3.2659863240e-02	-8.9714550644e-14	3.3087871649e-21	-5.5617314453e+08	-1.8196957688e-02	5.4652243550e-03	-3.2659863242e-02	-3.0328265293e-12	9.1086903645e-13	-5.5617314453e+08	-1.8196957688e-02	5.4652243550e-03	-3.2659863242e-02	-3.0328265293e-12	9.1086903645e-13	-5.5617314453e+08	-5.3827659476e-04	-1.9852722990e-11	-3.2659863240e-02	-8.9714550644e-14	-3.3087871649e-21	-5.5617314453e+08	-5.3827659476e-04	-1.9852722990e-11	-3.2659863240e-02	-8.9714550644e-14	-3.3087871649e-21	-5.5617314453e+08	-1.8196957688e-02	-5.4652243550e-03	-3.2659863242e-02	-3.0328265293e-12	-9.1086903645e-13	-5.5617314453e+08	-1.8196957688e-02	-5.4652243550e-03	-3.2659863242e-02	-3.0328265293e-12	-9.1086903645e-13	-5.5617314453e+08	-1.9390146134e-02	0.0000000000e+00	-3.2659863239e-02	-3.2316901479e-12	0.0000000000e+00	-5.5617314453e+08	-1.9390146134e-02	0.0000000000e+00	-3.2659863239e-02	-3.2316901479e-12	0.0000000000e+00
61	6.100000e-01	-6.0319314334e+08	-3.2526065175e-09	-5.2854855909e-10	-3.4292856402e-02	-5.4210108624e-19	-8.8091426514e-20	-6.0319314334e+08	-3.2526065175e-09	-5.2854855909e-10	-3.4292856402e-02	-5.4210108624e-19	-8.8091426514e-20	-6.0319314334e+08	-5.6520762550e-04	-1.5160112204e-09	-3.4292856402e-02	-9.4203055767e-14	-2.5266853673e-19	-6.0319314334e+08	-5.6520762550e-04	-1.5160112204e-09	-3.4292856402e-02	-9.4203055767e-14	-2.5266853673e-19	-6.0319314334e+08	-1.9106808689e-02	5.7385031504e-03	-3.4292856404e-02	-3.1844683628e-12	9.5641550235e-13	-6.0319314334e+08	-1.9106808689e-02	5.7385031504e-03	-3.4292856404e-02	-3.1844683628e-12	9.5641550235e-13	-6.0319314334e+08	-5.6520762550e-04	1.5160112204e-09	-3.4292856402e-02	-9.4203055767e-14	2.5266853673e-19	-6.0319314334e+08	-5.6520762550e-04	1.5160112204e-09	-3.4292856402e-02	-9.4203055767e-14	2.5266853673e-19	-6.0319314334e+08	-1.9106808689e-02	-5.7385031504e-03	-3.4292856404e-02	-3.1844683628e-12	-9.5641550235e-13	-6.0319314334e+08	-1.9106808689e-02	-5.7385031504e-03	-3.4292856404e-02	-3.1844683628e-12	-9.5641550235e-13	-6.0319314334e+08	-2.0359652193e-02	0.0000000000e+00	-3.4292856401e-02	-3.3932744910e-12	0.0000000000e+00	-6.0319314334e+08	-2.0359652193e-02	0.0000000000e+00	-3.4292856401e-02	-3.3932744910e-12	0.0000000000e+00
62	6.200000e-01	-6.5218277540e+08	2.0328790734e-09	2.1955093993e-09	-3.5925849564e-02	3.3881317890e-19	3.6591823321e-19	-6.5218277540e+08	2.0328790734e-09	2.1955093993e-09	-3.5925849564e-02	3.3881317890e-19	3.6591823321e-19	-6.5218277540e+08	-5.9210767516e-04	2.1522952642e-09	-3.5925849564e-02	-9.8686397377e-14	3.5871587737e-19	-6.5218277540e+08	-5.9210767516e-04	2.1522952642e-09	-3.5925849564e-02	-9.8686397377e-14	3.5871587737e-19	-6.5218277541e+08	-2.0016659690e-02	6.0117533229e-03	-3.5925849566e-02	-3.3361101963e-12	1.0019571978e-12	-6.5218277541e+08	-2.0016659690e-02	6.0117533229e-03	-3.5925849566e-02	-3.3361101963e-12	1.0019571978e-12	-6.5218277540e+08	-5.9210767516e-04	-2.1522952642e-09	-3.5925849564e-02	-9.8686397377e-14	-3.5871587737e-19	-6.5218277540e+08	-5.9210767516e-04	-2.1522952642e-09	-3.5925849564e-02	-9.8686397377e-14	-3.5871587737e-19	-6.5218277541e+08	-2.0016659690e-02	-6.0117533229e-03	-3.5925849566e-02	-3.3361101963e-12	-1.0019571978e-12	-6.5218277541e+08	-2.0016659690e-02	-6.0117533229e-03	-3.5925849566e-02	-3.3361101963e-12	-1.0019571978e-12	-6.5218277540e+08	-2.1329179069e-02	0.0000000000e+00	-3.5925849563e-02	-3.5548623036e-12	0.0000000000e+00	-6.5218277540e+08	-2.1329179069e-02	0.0000000000e+00	-3.5925849563e-02	-3.5548623036e-12	0.0000000000e+00
63	6.300000e-01	-7.0117257026e+08	-2.8460307028e-09	-1.6263032587e-10	-3.7558842726e-02	-4.7433845046e-19	-2.7105054312e-20	-7.0117257026e+08	-2.8460307028e-09	-1.6263032587e-10	-3.7558842726e-02	-4.7433845046e-19	-2.7105054312e-20	-7.0117257026e+08	-6.1901788921e-04	7.3840406525e-10	-3.7558842726e-02	-1.0317143305e-13	1.2306734421e-19	-7.0117257026e+08	-6.1901788921e-04	7.3840406525e-10	-3.7558842726e-02	-1.0317143305e-13	1.2306734421e-19	-7.0117257027e+08	-2.0926501888e-02	6.2850139037e-03	-3.7558842728e-02	-3.4877505627e-12	1.0475006279e-12	-7.0117257027e+08	-2.0926501888e-02	6.2850139037e-03	-3.7558842728e-02	-3.4877505627e-12	1.0475006279e-12	-7.0117257026e+08	-6.1901788921e-04	-7.3840406525e-10	-3.7558842726e-02	-1.0317143305e-13	-1.2306734421e-19	-7.0117257026e+08	-6.1901788921e-04	-7.3840406525e-10	-3.7558842726e-02	-1.0317143305e-13	-1.2306734421e-19	-7.0117257027e+08	-2.0926501888e-02	-6.2850139037e-03	-3.7558842728e-02	-3.4877505627e-12	-1.0475006279e-12	-7.0117257027e+08	-2.0926501888e-02	-6.2850139037e-03	-3.7558842728e-02	-3.4877505627e-12	-1.0475006279e-12	-7.0117257026e+08	-2.2298664311e-02	0.0000000000e+00	-3.7558842725e-02	-3.7164431773e-12	0.0000000000e+00	-7.0117257026e+08	-2.2298664311e-02	0.0000000000e+00	-3.7558842725e-02	-3.7164431773e-12	0.0000000000e+00
64	6.400000e-01	-7.5016236512e+08	2.4394548881e-09	2.4394548881e-09	-3.9191835888e-02	4.0657581468e-19	4.0657581468e-19	-7.5016236512e+08	2.4394548881e-09	2.4394548881e-09	-3.9191835888e-02	4.0657581468e-19	4.0657581468e-19	-7.5016236513e+08	-6.4592810326e-04	4.2847378054e-09	-3.9191835888e-02	-1.0765646873e-13	7.1412296757e-19	-7.5016236513e+08	-6.4592810326e-04	4.2847378054e-09	-3.9191835888e-02	-1.0765646873e-13	7.1412296757e-19	-7.5016236513e+08	-2.1836352889e-02	6.5582640762e-03	-3.9191835890e-02	-3.6393923962e-12	1.0930423233e-12	-7.5016236513e+08	-2.1836352889e-02	6.5582640762e-03	-3.9191835890e-02	-3.6393923962e-12	1.0930423233e-12	-7.5016236513e+08	-6.4592810326e-04	-4.2847378054e-09	-3.9191835888e-02	-1.0765646873e-13	-7.1412296757e-19	-7.5016236513e+08	-6.4592810326e-04	-4.2847378054e-09	-3.9191835888e-02	-1.0765646873e-13	-7.1412296757e-19	-7.5016236513e+08	-2.1836352889e-02	-6.5582640762e-03	-3.9191835890e-02	-3.6393923962e-12	-1.0930423233e-12	-7.5016236513e+08	-2.1836352889e-02	-6.5582640762e-03	-3.9191835890e-02	-3.6393923962e-12	-1.0930423233e-12	-7.5016236512e+08	-2.3268192515e-02	0.0000000000e+00	-3.9191835887e-02	-3.8780312114e-12	0.0000000000e+00	-7.5016236512e+08	-2.3268192515e-02	0.0000000000e+00	-3.9191835887e-02	-3.8780312114e-12	0.0000000000e+00
65	6.500000e-01	-7.9915215998e+08	-2.6834003769e-09	8.1315162936e-11	-4.0824829050e-02	-4.4723339615e-19	1.3552527156e-20	-7.9915215998e+08	-2.6834003769e-09	8.1315162936e-11	-4.0824829050e-02	-4.4723339615e-19	1.3552527156e-20	-7.9915215999e+08	-6.7286954234e-04	-2.3333238215e-09	-4.0824829050e-02	-1.1214670857e-13	-3.8888730358e-19	-7.9915215999e+08	-6.7286954234e-04	-2.3333238215e-09	-4.0824829050e-02	-1.1214670857e-13	-3.8888730358e-19	-7.9915215999e+08	-2.2746214299e-02	6.8315142487e-03	-4.0824829052e-02	-3.7910359645e-12	1.1385840187e-12	-7.9915215999e+08	-2.2746214299e-02	6.8315142487e-03	-4.0824829052e-02	-3.7910359645e-12	1.1385840187e-12	-7.9915215999e+08	-6.7286954234e-04	2.3333238215e-09	-4.0824829050e-02	-1.1214670857e-13	3.8888730358e-19	-7.9915215999e+08	-6.7286954234e-04	2.3333238215e-09	-4.0824829050e-02	-1.1214670857e-13	3.8888730358e-19	-7.9915215999e+08	-2.2746214299e-02	-6.8315142487e-03	-4.0824829052e-02	-3.7910359645e-12	-1.1385840187e-12	-7.9915215999e+08	-2.2746214299e-02	-6.8315142487e-03	-4.0824829052e-02	-3.7910359645e-12	-1.1385840187e-12	-7.9915215998e+08	-2.4237698574e-02	0.0000000000e+00	-4.0824829049e-02	-4.0396155545e-12	0.0000000000e+00	-7.9915215998e+08	-2.4237698574e-02	0.0000000000e+00	-4.0824829049e-02	-4.0396155545e-12	0.0000000000e+00
66	6.600000e-01	-8.4814195484e+08	2.6020852140e-09	-2.2768245622e-09	-4.2457822212e-02	4.3368086899e-19	-3.7947076037e-19	-8.4814195484e+08	2.6020852140e-09	-2.2768245622e-09	-4.2457822212e-02	4.3368086899e-19	-3.7947076037e-19	-8.4814195485e+08	-6.9980057308e-04	1.4569554075e-09	-4.2457822212e-02	-1.1663521370e-13	2.4282590125e-19	-8.4814195485e+08	-6.9980057308e-04	1.4569554075e-09	-4.2457822212e-02	-1.1663521370e-13	2.4282590125e-19	-8.4814195486e+08	-2.3656065300e-02	7.1047904420e-03	-4.2457822214e-02	-3.9426777980e-12	1.1841300510e-12	-8.4814195486e+08	-2.3656065300e-02	7.1047904420e-03	-4.2457822214e-02	-3.9426777980e-12	1.1841300510e-12	-8.4814195485e+08	-6.9980057308e-04	-1.4569554075e-09	-4.2457822212e-02	-1.1663521370e-13	-2.4282590125e-19	-8.4814195485e+08	-6.9980057308e-04	-1.4569554075e-09	-4.2457822212e-02	-1.1663521370e-13	-2.4282590125e-19	-8.4814195486e+08	-2.3656065300e-02	-7.1047904420e-03	-4.2457822214e-02	-3.9426777980e-12	-1.1841300510e-12	-8.4814195486e+08	-2.3656065300e-02	-7.1047904420e-03	-4.2457822214e-02	-3.9426777980e-12	-1.1841300510e-12	-8.4814195484e+08	-2.5207183816e-02	0.0000000000e+00	-4.2457822210e-02	-4.2011964282e-12	0.0000000000e+00	-8.4814195484e+08	-2.5207183816e-02	0.0000000000e+00	-4.2457822210e-02	-4.2011964282e-12	0.0000000000e+00
