#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
2199	2.199000e-01	-1.094500e-03	-5.760339e+05	5.760312e+05	5.384252e+02	5.387907e+02	4.513617e-05
2200	2.200000e-01	-1.095000e-03	-5.759886e+05	5.759864e+05	5.387129e+02	5.390787e+02	4.568882e-05
2201	2.201000e-01	-1.095500e-03	-5.760009e+05	5.760043e+05	5.390006e+02	5.393667e+02	3.475192e-05
2202	2.202000e-01	-1.096000e-03	-5.759982e+05	5.759972e+05	5.392883e+02	5.396547e+02	5.033227e-05
2203	2.203000e-01	-1.096500e-03	-5.759622e+05	5.759607e+05	5.395760e+02	5.399427e+02	3.844444e-05
2204	2.204000e-01	-1.097000e-03	-5.759530e+05	5.759546e+05	5.398636e+02	5.402307e+02	5.333512e-05
2205	2.205000e-01	-1.097500e-03	-5.758525e+05	5.758569e+05	5.401512e+02	5.405186e+02	5.044218e-05
2206	2.206000e-01	-1.098000e-03	-5.758073e+05	5.757993e+05	5.404388e+02	5.408065e+02	4.738172e-05
2207	2.207000e-01	-1.098500e-03	-5.757736e+05	5.757817e+05	5.407264e+02	5.410944e+02	4.364918e-05
2208	2.208000e-01	-1.099000e-03	-5.757607e+05	5.757549e+05	5.410140e+02	5.413823e+02	4.113139e-05
2209	2.209000e-01	-1.099500e-03	-5.757565e+05	5.757592e+05	5.413016e+02	5.416702e+02	4.455166e-05
2210	2.210000e-01	-1.100000e-03	-5.757076e+05	5.757092e+05	5.415892e+02	5.419581e+02	4.394674e-05
2211	2.211000e-01	-1.100500e-03	-5.756887e+05	5.756851e+05	5.418767e+02	5.422459e+02	4.505856e-05
2212	2.212000e-01	-1.101000e-03	-5.756420e+05	5.756456e+05	5.421643e+02	5.425338e+02	4.360264e-05
2213	2.213000e-01	-1.101500e-03	-5.756408e+05	5.756381e+05	5.424518e+02	5.428216e+02	3.926404e-05
2214	2.214000e-01	-1.102000e-03	-5.757009e+05	5.757022e+05	5.427394e+02	5.431094e+02	3.231567e-05
2215	2.215000e-01	-1.102500e-03	-5.758095e+05	5.758080e+05	5.430271e+02	5.433973e+02	3.015706e-05
2216	2.216000e-01	-1.103000e-03	-5.758768e+05	5.758795e+05	5.433148e+02	5.436852e+02	3.830131e-05
2217	2.217000e-01	-1.103500e-03	-5.758278e+05	5.758263e+05	5.436025e+02	5.439731e+02	4.775361e-05
2218	2.218000e-01	-1.104000e-03	-5.756910e+05	5.756926e+05	5.438900e+02	5.442610e+02	6.575040e-05
2219	2.219000e-01	-1.104500e-03	-5.755301e+05	5.755301e+05	5.441774e+02	5.445488e+02	5.283939e-05
2220	2.220000e-01	-1.105000e-03	-5.754730e+05	5.754747e+05	5.444648e+02	5.448366e+02	4.467660e-05
2221	2.221000e-01	-1.105500e-03	-5.754633e+05	5.754616e+05	5.447522e+02	5.451243e+02	4.123565e-05
2222	2.222000e-01	-1.106000e-03	-5.754668e+05	5.754673e+05	5.450397e+02	5.454121e+02	3.799732e-05
2223	2.223000e-01	-1.106500e-03	-5.754748e+05	5.754760e+05	5.453271e+02	5.456998e+02	4.336925e-05
2224	2.224000e-01	-1.107000e-03	-5.754117e+05	5.754066e+05	5.456145e+02	5.459875e+02	4.996173e-05
2225	2.225000e-01	-1.107500e-03	-5.753279e+05	5.753364e+05	5.459019e+02	5.462752e+02	5.113116e-05
2226	2.226000e-01	-1.108000e-03	-5.752591e+05	5.752545e+05	5.461892e+02	5.465629e+02	4.657871e-05
2227	2.227000e-01	-1.108500e-03	-5.752189e+05	5.752174e+05	5.464765e+02	5.468505e+02	4.345639e-05
2228	2.228000e-01	-1.109000e-03	-5.753564e+05	5.753599e+05	5.467640e+02	5.471381e+02	2.365497e-05
2229	2.229000e-01	-1.109500e-03	-5.754789e+05	5.754778e+05	5.470515e+02	5.474258e+02	4.230858e-05
2230	2.230000e-01	-1.110000e-03	-5.753617e+05	5.753604e+05	5.473389e+02	5.477136e+02	5.925079e-05
2231	2.231000e-01	-1.110500e-03	-5.752126e+05	5.752155e+05	5.476261e+02	5.480012e+02	5.929603e-05
2232	2.232000e-01	-1.111000e-03	-5.751149e+05	5.751162e+05	5.479133e+02	5.482888e+02	4.747642e-05
2233	2.233000e-01	-1.111500e-03	-5.750607e+05	5.750574e+05	5.482005e+02	5.485764e+02	4.908039e-05
2234	2.234000e-01	-1.112000e-03	-5.750063e+05	5.750051e+05	5.484877e+02	5.488639e+02	4.876459e-05
2235	2.235000e-01	-1.112500e-03	-5.749527e+05	5.749586e+05	5.487749e+02	5.491514e+02	4.533503e-05
2236	2.236000e-01	-1.113000e-03	-5.749443e+05	5.749407e+05	5.490621e+02	5.494388e+02	4.475421e-05
2237	2.237000e-01	-1.113500e-03	-5.748919e+05	5.748889e+05	5.493492e+02	5.497263e+02	4.819863e-05
2238	2.238000e-01	-1.114000e-03	-5.748700e+05	5.748784e+05	5.496364e+02	5.500138e+02	4.156081e-05
2239	2.239000e-01	-1.114500e-03	-5.748759e+05	5.748686e+05	5.499236e+02	5.503012e+02	4.184586e-05
2240	2.240000e-01	-1.115000e-03	-5.749191e+05	5.749194e+05	5.502108e+02	5.505886e+02	3.432651e-05
2241	2.241000e-01	-1.115500e-03	-5.749643e+05	5.749705e+05	5.504980e+02	5.508761e+02	4.044294e-05
2242	2.242000e-01	-1.116000e-03	-5.748903e+05	5.748853e+05	5.507852e+02	5.511636e+02	5.597385e-05
2243	2.243000e-01	-1.116500e-03	-5.747572e+05	5.747580e+05	5.510722e+02	5.514510e+02	5.682996e-05
2244	2.244000e-01	-1.117000e-03	-5.746701e+05	5.746750e+05	5.513592e+02	5.517384e+02	4.598367e-05
2245	2.245000e-01	-1.117500e-03	-5.746536e+05	5.746480e+05	5.516462e+02	5.520257e+02	4.159934e-05
2246	2.246000e-01	-1.118000e-03	-5.746711e+05	5.746705e+05	5.519333e+02	5.523130e+02	3.866762e-05
2247	2.247000e-01	-1.118500e-03	-5.747006e+05	5.747070e+05	5.522204e+02	5.526004e+02	3.819460e-05
2248	2.248000e-01	-1.119000e-03	-5.746566e+05	5.746498e+05	5.525074e+02	5.528877e+02	5.606303e-05
2249	2.249000e-01	-1.119500e-03	-5.745205e+05	5.745244e+05	5.527944e+02	5.531750e+02	5.596166e-05
2250	2.250000e-01	-1.120000e-03	-5.744678e+05	5.744690e+05	5.530813e+02	5.534623e+02	4.338319e-05
2251	2.251000e-01	-1.120500e-03	-5.744599e+05	5.744564e+05	5.533682e+02	5.537495e+02	4.245404e-05
2252	2.252000e-01	-1.121000e-03	-5.744434e+05	5.744489e+05	5.536552e+02	5.540367e+02	4.238112e-05
2253	2.253000e-01	-1.121500e-03	-5.745384e+05	5.745314e+05	5.539422e+02	5.543240e+02	2.805109e-05
2254	2.254000e-01	-1.122000e-03	-5.747229e+05	5.747273e+05	5.542294e+02	5.546113e+02	2.847748e-05
2255	2.255000e-01	-1.122500e-03	-5.745859e+05	5.745868e+05	5.545163e+02	5.548986e+02	8.895561e-05
2256	2.256000e-01	-1.123000e-03	-5.743043e+05	5.743032e+05	5.548031e+02	5.551859e+02	6.672570e-05
2257	2.257000e-01	-1.123500e-03	-5.742484e+05	5.742469e+05	5.550898e+02	5.554730e+02	4.503729e-05
2258	2.258000e-01	-1.124000e-03	-5.742078e+05	5.742116e+05	5.553766e+02	5.557601e+02	4.715513e-05
2259	2.259000e-01	-1.124500e-03	-5.741742e+05	5.741702e+05	5.556633e+02	5.560472e+02	4.904913e-05
2260	2.260000e-01	-1.125000e-03	-5.741779e+05	5.741780e+05	5.559502e+02	5.563343e+02	3.723204e-05
2261	2.261000e-01	-1.125500e-03	-5.741829e+05	5.741900e+05	5.562370e+02	5.566214e+02	4.809062e-05
2262	2.262000e-01	-1.126000e-03	-5.740873e+05	5.740786e+05	5.565236e+02	5.569085e+02	6.051022e-05
2263	2.263000e-01	-1.126500e-03	-5.739652e+05	5.739710e+05	5.568103e+02	5.571955e+02	5.221783e-05
2264	2.264000e-01	-1.127000e-03	-5.739327e+05	5.739320e+05	5.570969e+02	5.574825e+02	4.731825e-05
2265	2.265000e-01	-1.127500e-03	-5.739084e+05	5.739014e+05	5.573836e+02	5.577694e+02	4.517721e-05
2266	2.266000e-01	-1.128000e-03	-5.739023e+05	5.739118e+05	5.576702e+02	5.580564e+02	4.412481e-05
2267	2.267000e-01	-1.128500e-03	-5.739554e+05	5.739511e+05	5.579570e+02	5.583434e+02	3.460330e-05
2268	2.268000e-01	-1.129000e-03	-5.740641e+05	5.740614e+05	5.582437e+02	5.586304e+02	3.412449e-05
2269	2.269000e-01	-1.129500e-03	-5.739726e+05	5.739792e+05	5.585304e+02	5.589174e+02	7.464943e-05
2270	2.270000e-01	-1.130000e-03	-5.739945e+05	5.739914e+05	5.588172e+02	5.592044e+02	2.528290e-05
2271	2.271000e-01	-1.130500e-03	-5.744406e+05	5.744362e+05	5.591042e+02	5.594914e+02	2.470170e-05
2272	2.272000e-01	-1.131000e-03	-5.740952e+05	5.741029e+05	5.593908e+02	5.597786e+02	1.287532e-04
2273	2.273000e-01	-1.131500e-03	-5.737328e+05	5.737323e+05	5.596773e+02	5.600656e+02	8.091132e-05
2274	2.274000e-01	-1.132000e-03	-5.736790e+05	5.736777e+05	5.599637e+02	5.603524e+02	4.668108e-05
2275	2.275000e-01	-1.132500e-03	-5.736169e+05	5.736202e+05	5.602502e+02	5.606393e+02	4.798799e-05
2276	2.276000e-01	-1.133000e-03	-5.736116e+05	5.736065e+05	5.605366e+02	5.609261e+02	6.023299e-05
2277	2.277000e-01	-1.133500e-03	-5.734428e+05	5.734450e+05	5.608230e+02	5.612129e+02	4.943308e-05
2278	2.278000e-01	-1.134000e-03	-5.734598e+05	5.734643e+05	5.611094e+02	5.614996e+02	4.743698e-05
2279	2.279000e-01	-1.134500e-03	-5.733612e+05	5.733557e+05	5.613956e+02	5.617863e+02	5.317291e-05
2280	2.280000e-01	-1.135000e-03	-5.732889e+05	5.732938e+05	5.616818e+02	5.620730e+02	5.020284e-05
2281	2.281000e-01	-1.135500e-03	-5.732365e+05	5.732384e+05	5.619679e+02	5.623596e+02	5.176113e-05
2282	2.282000e-01	-1.136000e-03	-5.731353e+05	5.731321e+05	5.622539e+02	5.626462e+02	5.194797e-05
2283	2.283000e-01	-1.136500e-03	-5.730853e+05	5.730919e+05	5.625398e+02	5.629328e+02	5.263653e-05
2284	2.284000e-01	-1.137000e-03	-5.729744e+05	5.729707e+05	5.628256e+02	5.632193e+02	5.388039e-05
2285	2.285000e-01	-1.137500e-03	-5.729014e+05	5.729030e+05	5.631113e+02	5.635058e+02	5.284735e-05
2286	2.286000e-01	-1.138000e-03	-5.728190e+05	5.728152e+05	5.633970e+02	5.637922e+02	5.407558e-05
2287	2.287000e-01	-1.138500e-03	-5.727243e+05	5.727299e+05	5.636827e+02	5.640786e+02	5.315665e-05
2288	2.288000e-01	-1.139000e-03	-5.726586e+05	5.726548e+05	5.639683e+02	5.643650e+02	5.342193e-05
2289	2.289000e-01	-1.139500e-03	-5.725621e+05	5.725607e+05	5.642539e+02	5.646513e+02	5.567536e-05
2290	2.290000e-01	-1.140000e-03	-5.724919e+05	5.724924e+05	5.645396e+02	5.649376e+02	5.481215e-05
2291	2.291000e-01	-1.140500e-03	-5.724172e+05	5.724198e+05	5.648252e+02	5.652238e+02	5.418291e-05
2292	2.292000e-01	-1.141000e-03	-5.723500e+05	5.723475e+05	5.651109e+02	5.655100e+02	5.261509e-05
2293	2.293000e-01	-1.141500e-03	-5.722946e+05	5.722912e+05	5.653966e+02	5.657962e+02	5.381510e-05
2294	2.294000e-01	-1.142000e-03	-5.722141e+05	5.722209e+05	5.656822e+02	5.660823e+02	5.208186e-05
2295	2.295000e-01	-1.142500e-03	-5.721731e+05	5.721668e+05	5.659678e+02	5.663684e+02	5.073001e-05
2296	2.296000e-01	-1.143000e-03	-5.721143e+05	5.721171e+05	5.662535e+02	5.666545e+02	5.035357e-05
2297	2.297000e-01	-1.143500e-03	-5.720914e+05	5.720914e+05	5.665392e+02	5.669405e+02	4.307167e-05
2298	2.298000e-01	-1.144000e-03	-5.720655e+05	5.720632e+05	5.668248e+02	5.672266e+02	5.175101e-05
2299	2.299000e-01	-1.144500e-03	-5.719791e+05	5.719817e+05	5.671104e+02	5.675126e+02	5.038073e-05
2300	2.300000e-01	-1.145000e-03	-5.719413e+05	5.719408e+05	5.673961e+02	5.677986e+02	4.729698e-05
2301	2.301000e-01	-1.145500e-03	-5.718976e+05	5.718951e+05	5.676817e+02	5.680845e+02	4.681250e-05
2302	2.302000e-01	-1.146000e-03	-5.718536e+05	5.718562e+05	5.679672e+02	5.683705e+02	4.743840e-05
2303	2.303000e-01	-1.146500e-03	-5.718153e+05	5.718138e+05	5.682528e+02	5.686564e+02	4.685823e-05
2304	2.304000e-01	-1.147000e-03	-5.717656e+05	5.717656e+05	5.685384e+02	5.689423e+02	4.639168e-05
2305	2.305000e-01	-1.147500e-03	-5.717678e+05	5.717680e+05	5.688239e+02	5.692282e+02	3.924950e-05
2306	2.306000e-01	-1.148000e-03	-5.717391e+05	5.717405e+05	5.691095e+02	5.695141e+02	4.999369e-05
2307	2.307000e-01	-1.148500e-03	-5.716711e+05	5.716695e+05	5.693950e+02	5.697999e+02	4.916187e-05
2308	2.308000e-01	-1.149000e-03	-5.716212e+05	5.716207e+05	5.696804e+02	5.700858e+02	4.679657e-05
2309	2.309000e-01	-1.149500e-03	-5.715846e+05	5.715885e+05	5.699659e+02	5.703716e+02	4.453699e-05
2310	2.310000e-01	-1.150000e-03	-5.715510e+05	5.715472e+05	5.702513e+02	5.706574e+02	4.802275e-05
2311	2.311000e-01	-1.150500e-03	-5.714961e+05	5.714988e+05	5.705367e+02	5.709431e+02	4.865439e-05
2312	2.312000e-01	-1.151000e-03	-5.714526e+05	5.714540e+05	5.708221e+02	5.712289e+02	4.623914e-05
2313	2.313000e-01	-1.151500e-03	-5.714162e+05	5.714098e+05	5.711074e+02	5.715146e+02	4.791953e-05
2314	2.314000e-01	-1.152000e-03	-5.713594e+05	5.713663e+05	5.713927e+02	5.718003e+02	4.830827e-05
2315	2.315000e-01	-1.152500e-03	-5.713174e+05	5.713162e+05	5.716780e+02	5.720860e+02	4.804407e-05
2316	2.316000e-01	-1.153000e-03	-5.712701e+05	5.712671e+05	5.719633e+02	5.723716e+02	4.828563e-05
2317	2.317000e-01	-1.153500e-03	-5.712221e+05	5.712258e+05	5.722486e+02	5.726572e+02	4.759455e-05
2318	2.318000e-01	-1.154000e-03	-5.711850e+05	5.711838e+05	5.725338e+02	5.729428e+02	4.733569e-05
2319	2.319000e-01	-1.154500e-03	-5.711387e+05	5.711386e+05	5.728191e+02	5.732284e+02	4.713928e-05
2320	2.320000e-01	-1.155000e-03	-5.711315e+05	5.711295e+05	5.731043e+02	5.735140e+02	3.984488e-05
2321	2.321000e-01	-1.155500e-03	-5.711531e+05	5.711587e+05	5.733896e+02	5.737996e+02	3.913033e-05
2322	2.322000e-01	-1.156000e-03	-5.711950e+05	5.711875e+05	5.736750e+02	5.740852e+02	3.614507e-05
2323	2.323000e-01	-1.156500e-03	-5.711451e+05	5.711517e+05	5.739602e+02	5.743707e+02	5.832841e-05
2324	2.324000e-01	-1.157000e-03	-5.710169e+05	5.710167e+05	5.742454e+02	5.746563e+02	5.361622e-05
2325	2.325000e-01	-1.157500e-03	-5.709686e+05	5.709623e+05	5.745306e+02	5.749418e+02	4.656115e-05
2326	2.326000e-01	-1.158000e-03	-5.709687e+05	5.709768e+05	5.748157e+02	5.752273e+02	3.747690e-05
2327	2.327000e-01	-1.158500e-03	-5.710005e+05	5.709950e+05	5.751009e+02	5.755128e+02	4.288326e-05
2328	2.328000e-01	-1.159000e-03	-5.709384e+05	5.709407e+05	5.753861e+02	5.757983e+02	5.651499e-05
2329	2.329000e-01	-1.159500e-03	-5.708385e+05	5.708396e+05	5.756712e+02	5.760837e+02	5.170161e-05
2330	2.330000e-01	-1.160000e-03	-5.708083e+05	5.708057e+05	5.759563e+02	5.763691e+02	4.620399e-05
2331	2.331000e-01	-1.160500e-03	-5.707860e+05	5.707883e+05	5.762414e+02	5.766545e+02	4.245484e-05
2332	2.332000e-01	-1.161000e-03	-5.707784e+05	5.707797e+05	5.765265e+02	5.769399e+02	4.558321e-05
2333	2.333000e-01	-1.161500e-03	-5.707374e+05	5.707327e+05	5.768115e+02	5.772253e+02	4.763705e-05
2334	2.334000e-01	-1.162000e-03	-5.707325e+05	5.707366e+05	5.770966e+02	5.775107e+02	3.758328e-05
2335	2.335000e-01	-1.162500e-03	-5.707699e+05	5.707721e+05	5.773817e+02	5.777961e+02	3.976637e-05
2336	2.336000e-01	-1.163000e-03	-5.707578e+05	5.707498e+05	5.776669e+02	5.780814e+02	4.363970e-05
2337	2.337000e-01	-1.163500e-03	-5.706924e+05	5.707013e+05	5.779519e+02	5.783668e+02	5.429761e-05
2338	2.338000e-01	-1.164000e-03	-5.706002e+05	5.705970e+05	5.782369e+02	5.786521e+02	5.087739e-05
2339	2.339000e-01	-1.164500e-03	-5.705523e+05	5.705500e+05	5.785219e+02	5.789374e+02	4.491508e-05
2340	2.340000e-01	-1.165000e-03	-5.705390e+05	5.705439e+05	5.788068e+02	5.792227e+02	4.151595e-05
2341	2.341000e-01	-1.165500e-03	-5.705625e+05	5.705590e+05	5.790919e+02	5.795080e+02	3.610284e-05
2342	2.342000e-01	-1.166000e-03	-5.705882e+05	5.705897e+05	5.793769e+02	5.797933e+02	4.204516e-05
2343	2.343000e-01	-1.166500e-03	-5.705423e+05	5.705421e+05	5.796619e+02	5.800786e+02	4.723452e-05
2344	2.344000e-01	-1.167000e-03	-5.704661e+05	5.704685e+05	5.799468e+02	5.803638e+02	5.479438e-05
2345	2.345000e-01	-1.167500e-03	-5.703930e+05	5.703889e+05	5.802317e+02	5.806490e+02	4.581547e-05
2346	2.346000e-01	-1.168000e-03	-5.704292e+05	5.704327e+05	5.805167e+02	5.809342e+02	3.245293e-05
2347	2.347000e-01	-1.168500e-03	-5.705135e+05	5.705126e+05	5.808017e+02	5.812195e+02	3.580558e-05
2348	2.348000e-01	-1.169000e-03	-5.704907e+05	5.704903e+05	5.810866e+02	5.815047e+02	4.824638e-05
2349	2.349000e-01	-1.169500e-03	-5.704210e+05	5.704172e+05	5.813715e+02	5.817900e+02	5.070021e-05
2350	2.350000e-01	-1.170000e-03	-5.703316e+05	5.703320e+05	5.816564e+02	5.820751e+02	5.495280e-05
2351	2.351000e-01	-1.170500e-03	-5.702426e+05	5.702454e+05	5.819412e+02	5.823603e+02	5.005597e-05
2352	2.352000e-01	-1.171000e-03	-5.702440e+05	5.702410e+05	5.822260e+02	5.826454e+02	3.683559e-05
2353	2.353000e-01	-1.171500e-03	-5.703359e+05	5.703365e+05	5.825110e+02	5.829306e+02	3.099935e-05
2354	2.354000e-01	-1.172000e-03	-5.703881e+05	5.703908e+05	5.827959e+02	5.832157e+02	4.125713e-05
2355	2.355000e-01	-1.172500e-03	-5.702848e+05	5.702828e+05	5.830807e+02	5.835009e+02	6.530995e-05
2356	2.356000e-01	-1.173000e-03	-5.701313e+05	5.701328e+05	5.833655e+02	5.837860e+02	5.735731e-05
2357	2.357000e-01	-1.173500e-03	-5.700632e+05	5.700681e+05	5.836501e+02	5.840711e+02	4.822128e-05
2358	2.358000e-01	-1.174000e-03	-5.700362e+05	5.700300e+05	5.839347e+02	5.843561e+02	4.832877e-05
2359	2.359000e-01	-1.174500e-03	-5.700395e+05	5.700376e+05	5.842194e+02	5.846411e+02	4.350738e-05
2360	2.360000e-01	-1.175000e-03	-5.700609e+05	5.700689e+05	5.845042e+02	5.849262e+02	4.339495e-05
2361	2.361000e-01	-1.175500e-03	-5.700595e+05	5.700505e+05	5.847889e+02	5.852112e+02	4.892609e-05
2362	2.362000e-01	-1.176000e-03	-5.699992e+05	5.700067e+05	5.850737e+02	5.854962e+02	5.220023e-05
2363	2.363000e-01	-1.176500e-03	-5.699338e+05	5.699325e+05	5.853583e+02	5.857812e+02	5.411918e-05
2364	2.364000e-01	-1.177000e-03	-5.698748e+05	5.698708e+05	5.856430e+02	5.860662e+02	4.717830e-05
2365	2.365000e-01	-1.177500e-03	-5.698649e+05	5.698711e+05	5.859276e+02	5.863511e+02	4.264247e-05
2366	2.366000e-01	-1.178000e-03	-5.699286e+05	5.699265e+05	5.862123e+02	5.866360e+02	3.201299e-05
2367	2.367000e-01	-1.178500e-03	-5.699642e+05	5.699602e+05	5.864970e+02	5.869210e+02	4.790422e-05
2368	2.368000e-01	-1.179000e-03	-5.698346e+05	5.698429e+05	5.867816e+02	5.872060e+02	6.442381e-05
2369	2.369000e-01	-1.179500e-03	-5.697211e+05	5.697137e+05	5.870661e+02	5.874909e+02	5.280139e-05
2370	2.370000e-01	-1.180000e-03	-5.696756e+05	5.696800e+05	5.873506e+02	5.877757e+02	4.633626e-05
2371	2.371000e-01	-1.180500e-03	-5.696763e+05	5.696780e+05	5.876352e+02	5.880606e+02	3.902191e-05
2372	2.372000e-01	-1.181000e-03	-5.696781e+05	5.696714e+05	5.879197e+02	5.883454e+02	4.921909e-05
2373	2.373000e-01	-1.181500e-03	-5.696111e+05	5.696181e+05	5.882042e+02	5.886302e+02	4.770503e-05
2374	2.374000e-01	-1.182000e-03	-5.696339e+05	5.696323e+05	5.884887e+02	5.889150e+02	3.653931e-05
2375	2.375000e-01	-1.182500e-03	-5.696012e+05	5.696005e+05	5.887731e+02	5.891999e+02	5.829641e-05
2376	2.376000e-01	-1.183000e-03	-5.694659e+05	5.694653e+05	5.890574e+02	5.894846e+02	5.784574e-05
2377	2.377000e-01	-1.183500e-03	-5.694103e+05	5.694066e+05	5.893418e+02	5.897694e+02	4.861166e-05
2378	2.378000e-01	-1.184000e-03	-5.693704e+05	5.693748e+05	5.896261e+02	5.900541e+02	4.454888e-05
2379	2.379000e-01	-1.184500e-03	-5.693303e+05	5.693243e+05	5.899103e+02	5.903387e+02	5.337152e-05
2380	2.380000e-01	-1.185000e-03	-5.692504e+05	5.692569e+05	5.901945e+02	5.906234e+02	5.027890e-05
2381	2.381000e-01	-1.185500e-03	-5.692121e+05	5.692062e+05	5.904787e+02	5.909080e+02	4.860377e-05
2382	2.382000e-01	-1.186000e-03	-5.692147e+05	5.692180e+05	5.907629e+02	5.911926e+02	3.824724e-05
2383	2.383000e-01	-1.186500e-03	-5.691987e+05	5.691999e+05	5.910471e+02	5.914772e+02	5.512233e-05
2384	2.384000e-01	-1.187000e-03	-5.691080e+05	5.691043e+05	5.913313e+02	5.917618e+02	5.332055e-05
2385	2.385000e-01	-1.187500e-03	-5.690456e+05	5.690522e+05	5.916154e+02	5.920464e+02	4.919041e-05
2386	2.386000e-01	-1.188000e-03	-5.690119e+05	5.690089e+05	5.918995e+02	5.923309e+02	4.681938e-05
2387	2.387000e-01	-1.188500e-03	-5.689623e+05	5.689605e+05	5.921836e+02	5.926154e+02	5.095977e-05
2388	2.388000e-01	-1.189000e-03	-5.689095e+05	5.689130e+05	5.924676e+02	5.928998e+02	4.862984e-05
2389	2.389000e-01	-1.189500e-03	-5.688651e+05	5.688650e+05	5.927516e+02	5.931843e+02	4.801940e-05
2390	2.390000e-01	-1.190000e-03	-5.688295e+05	5.688259e+05	5.930357e+02	5.934687e+02	4.820845e-05
2391	2.391000e-01	-1.190500e-03	-5.687758e+05	5.687812e+05	5.933197e+02	5.937531e+02	4.840849e-05
2392	2.392000e-01	-1.191000e-03	-5.687401e+05	5.687370e+05	5.936037e+02	5.940375e+02	4.724089e-05
2393	2.393000e-01	-1.191500e-03	-5.686978e+05	5.686987e+05	5.938877e+02	5.943219e+02	4.734497e-05
2394	2.394000e-01	-1.192000e-03	-5.686534e+05	5.686521e+05	5.941716e+02	5.946062e+02	4.797922e-05
2395	2.395000e-01	-1.192500e-03	-5.686107e+05	5.686139e+05	5.944556e+02	5.948905e+02	4.782004e-05
2396	2.396000e-01	-1.193000e-03	-5.685714e+05	5.685702e+05	5.947395e+02	5.951748e+02	4.730828e-05
2397	2.397000e-01	-1.193500e-03	-5.685353e+05	5.685336e+05	5.950234e+02	5.954591e+02	4.722268e-05
2398	2.398000e-01	-1.194000e-03	-5.684999e+05	5.685041e+05	5.953073e+02	5.957434e+02	4.617817e-05
2399	2.399000e-01	-1.194500e-03	-5.686215e+05	5.686164e+05	5.955914e+02	5.960277e+02	2.429661e-05
2400	2.400000e-01	-1.195000e-03	-5.688818e+05	5.688852e+05	5.958757e+02	5.963120e+02	2.699929e-05
2401	2.401000e-01	-1.195500e-03	-5.688802e+05	5.688801e+05	5.961598e+02	5.965964e+02	4.763697e-05
2402	2.402000e-01	-1.196000e-03	-5.687511e+05	5.687511e+05	5.964438e+02	5.968809e+02	6.323836e-05
2403	2.403000e-01	-1.196500e-03	-5.685935e+05	5.685951e+05	5.967277e+02	5.971652e+02	6.447229e-05
2404	2.404000e-01	-1.197000e-03	-5.684527e+05	5.684459e+05	5.970115e+02	5.974495e+02	5.373041e-05
2405	2.405000e-01	-1.197500e-03	-5.684190e+05	5.684327e+05	5.972953e+02	5.977337e+02	4.623680e-05
2406	2.406000e-01	-1.198000e-03	-5.683525e+05	5.683423e+05	5.975791e+02	5.980179e+02	5.311298e-05
2407	2.407000e-01	-1.198500e-03	-5.682851e+05	5.682869e+05	5.978628e+02	5.983021e+02	5.276046e-05
2408	2.408000e-01	-1.199000e-03	-5.682165e+05	5.682223e+05	5.981465e+02	5.985862e+02	5.058578e-05
2409	2.409000e-01	-1.199500e-03	-5.681745e+05	5.681671e+05	5.984302e+02	5.988703e+02	4.837074e-05
2410	2.410000e-01	-1.200000e-03	-5.681271e+05	5.681302e+05	5.987139e+02	5.991544e+02	5.082540e-05
2411	2.411000e-01	-1.200500e-03	-5.680661e+05	5.680671e+05	5.989976e+02	5.994385e+02	4.942210e-05
2412	2.412000e-01	-1.201000e-03	-5.680309e+05	5.680276e+05	5.992813e+02	5.997225e+02	4.926553e-05
2413	2.413000e-01	-1.201500e-03	-5.679743e+05	5.679767e+05	5.995649e+02	6.000065e+02	4.954951e-05
2414	2.414000e-01	-1.202000e-03	-5.679318e+05	5.679312e+05	5.998485e+02	6.002905e+02	4.880100e-05
2415	2.415000e-01	-1.202500e-03	-5.678871e+05	5.678854e+05	6.001321e+02	6.005744e+02	4.891281e-05
2416	2.416000e-01	-1.203000e-03	-5.678357e+05	5.678374e+05	6.004157e+02	6.008584e+02	4.824596e-05
2417	2.417000e-01	-1.203500e-03	-5.678008e+05	5.678014e+05	6.006992e+02	6.011423e+02	4.786386e-05
2418	2.418000e-01	-1.204000e-03	-5.677482e+05	5.677487e+05	6.009828e+02	6.014262e+02	4.839822e-05
2419	2.419000e-01	-1.204500e-03	-5.677084e+05	5.677080e+05	6.012663e+02	6.017100e+02	4.749005e-05
2420	2.420000e-01	-1.205000e-03	-5.676674e+05	5.676655e+05	6.015498e+02	6.019939e+02	4.757028e-05
2421	2.421000e-01	-1.205500e-03	-5.676304e+05	5.676323e+05	6.018333e+02	6.022777e+02	4.675855e-05
2422	2.422000e-01	-1.206000e-03	-5.675891e+05	5.675916e+05	6.021167e+02	6.025615e+02	4.819933e-05
2423	2.423000e-01	-1.206500e-03	-5.675763e+05	5.675730e+05	6.024002e+02	6.028453e+02	4.022211e-05
2424	2.424000e-01	-1.207000e-03	-5.675614e+05	5.675622e+05	6.026836e+02	6.031291e+02	5.061467e-05
2425	2.425000e-01	-1.207500e-03	-5.674901e+05	5.674926e+05	6.029670e+02	6.034129e+02	5.037025e-05
2426	2.426000e-01	-1.208000e-03	-5.674909e+05	5.674864e+05	6.032504e+02	6.036966e+02	3.741558e-05
